会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,緯度,経度,同じバス停
神奈川中央交通,善０２,善行駅～老人センター［藤沢市］,老人センター［藤沢市］方面,善行駅方面,善行二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/61689.html,35.36402,139.4694281,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,湘南ライフタウン,https://mb.jorudan.co.jp//os/bus/1403/stop/60752.html,35.37531972,139.4335972,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,滝の沢不動前,https://mb.jorudan.co.jp//os/bus/1403/stop/61219.html,35.37259,139.4362269,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,滝の沢［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230095.html,35.37155333,139.4396883,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,駒寄,https://mb.jorudan.co.jp//os/bus/1403/stop/59052.html,35.37034694,139.4430119,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,二番構保健医療センター,https://mb.jorudan.co.jp//os/bus/1403/stop/61519.html,35.36859778,139.4465108,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,駒寄小学校前,https://mb.jorudan.co.jp//os/bus/1403/stop/60876.html,35.36888389,139.4480608,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,北の谷,https://mb.jorudan.co.jp//os/bus/1403/stop/60683.html,35.36765583,139.4525039,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,弁天前,https://mb.jorudan.co.jp//os/bus/1403/stop/60422.html,35.36461389,139.4539928,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,天神社前,https://mb.jorudan.co.jp//os/bus/1403/stop/60860.html,35.36211611,139.4544867,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,舟地蔵,https://mb.jorudan.co.jp//os/bus/1403/stop/61145.html,35.35901889,139.4530319,
神奈川中央交通,善０３,善行駅～湘南ライフタウン,湘南ライフタウン方面,善行駅方面,大六天,https://mb.jorudan.co.jp//os/bus/1403/stop/60854.html,35.35345,139.4542319,
神奈川中央交通,善０４,善行駅～善行団地,善行団地方面,善行駅方面,２街区グラウンド前,https://mb.jorudan.co.jp//os/bus/1403/stop/59129.html,35.36836528,139.4659644,
神奈川中央交通,善０４,善行駅～善行団地,善行団地方面,善行駅方面,富士見台［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229990.html,35.36976611,139.4680175,
神奈川中央交通,善０４,善行駅～善行団地,善行団地方面,善行駅方面,善行台,https://mb.jorudan.co.jp//os/bus/1403/stop/60712.html,35.36894556,139.4703292,
神奈川中央交通,善０４,善行駅～善行団地,善行団地方面,善行駅方面,善行駅入口,https://mb.jorudan.co.jp//os/bus/1403/stop/58603.html,35.36496278,139.4728378,
神奈川中央交通,善０５,善行駅～団地入口［藤沢市］,善行駅方面,善行駅方面,善行駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59163.html,None,None,
神奈川中央交通,善０５,善行駅～団地入口［藤沢市］,善行駅方面,善行駅方面,善行坂南,https://mb.jorudan.co.jp//os/bus/1403/stop/58503.html,35.36152194,139.4639958,
神奈川中央交通,善０５,善行駅～団地入口［藤沢市］,善行駅方面,善行駅方面,善行坂北,https://mb.jorudan.co.jp//os/bus/1403/stop/61184.html,35.36356194,139.4615108,
神奈川中央交通,善０５,善行駅～団地入口［藤沢市］,善行駅方面,善行駅方面,善行団地西,https://mb.jorudan.co.jp//os/bus/1403/stop/61600.html,35.36526694,139.4608728,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,診療所前［小田原市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230204.html,35.29996556,139.2283022,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,鐘藪,https://mb.jorudan.co.jp//os/bus/1403/stop/177582.html,35.29828611,139.2314828,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,押切・塔台橋,https://mb.jorudan.co.jp//os/bus/1403/stop/177581.html,35.28889694,139.2353683,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,橘インター入口,https://mb.jorudan.co.jp//os/bus/1403/stop/60194.html,35.28786944,139.2332347,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,町屋［小田原市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229813.html,35.28683667,139.2316003,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,小学校前［前羽］,https://mb.jorudan.co.jp//os/bus/1403/stop/229800.html,35.28455556,139.2266675,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,近戸神社,https://mb.jorudan.co.jp//os/bus/1403/stop/59135.html,35.28385722,139.2238472,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,前川,https://mb.jorudan.co.jp//os/bus/1403/stop/60360.html,35.28308111,139.2218361,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,西前川,https://mb.jorudan.co.jp//os/bus/1403/stop/59907.html,35.28192167,139.2198467,
神奈川中央交通,国０４,国府津駅～橘団地,橘団地方面,国府津駅方面,国府津駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59051.html,35.28048611,139.2126258,
神奈川中央交通,国０５,国府津駅～橘団地,橘団地方面,国府津駅方面,テクノパーク西,https://mb.jorudan.co.jp//os/bus/1403/stop/177570.html,35.29036972,139.2264344,
神奈川中央交通,国０５,国府津駅～橘団地,橘団地方面,国府津駅方面,橘タウンセンター前,https://mb.jorudan.co.jp//os/bus/1403/stop/177578.html,35.29289194,139.2282281,
神奈川中央交通,国０５,国府津駅～橘団地,国府津駅方面,橘団地方面,橘タウンセンター前,https://mb.jorudan.co.jp//os/bus/1403/stop/177570.html,35.29036972,139.2264344,
神奈川中央交通,国０５,国府津駅～橘団地,国府津駅方面,橘団地方面,テクノパーク西,https://mb.jorudan.co.jp//os/bus/1403/stop/177578.html,35.29289194,139.2282281,
神奈川中央交通,国０６,国府津駅～鐘藪,国府津駅方面,国府津駅方面,国府津駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59051.html,None,None,
神奈川中央交通,堀０１,京王堀之内駅～蓮生寺［八王子市］,京王堀之内駅方面,京王堀之内駅方面,別所谷戸,https://mb.jorudan.co.jp//os/bus/1403/stop/61796.html,35.61857194,139.3971289,
神奈川中央交通,堀０１,京王堀之内駅～蓮生寺［八王子市］,京王堀之内駅方面,京王堀之内駅方面,せせらぎ橋,https://mb.jorudan.co.jp//os/bus/1403/stop/60111.html,35.61629778,139.396905,
神奈川中央交通,堀０１,京王堀之内駅～蓮生寺［八王子市］,京王堀之内駅方面,京王堀之内駅方面,別所小学校,https://mb.jorudan.co.jp//os/bus/1403/stop/59730.html,35.61401528,139.3972361,
神奈川中央交通,堀０１,京王堀之内駅～蓮生寺［八王子市］,京王堀之内駅方面,京王堀之内駅方面,見附ヶ丘,https://mb.jorudan.co.jp//os/bus/1403/stop/58716.html,35.61146194,139.3943539,
神奈川中央交通,堀０１,京王堀之内駅～蓮生寺［八王子市］,京王堀之内駅方面,京王堀之内駅方面,見附橋,https://mb.jorudan.co.jp//os/bus/1403/stop/60749.html,35.61254583,139.3908919,
神奈川中央交通,堀０１,京王堀之内駅～蓮生寺［八王子市］,京王堀之内駅方面,京王堀之内駅方面,浄瑠璃緑地下,https://mb.jorudan.co.jp//os/bus/1403/stop/60920.html,35.61497,139.39321,
神奈川中央交通,堀０１,京王堀之内駅～蓮生寺［八王子市］,京王堀之内駅方面,京王堀之内駅方面,蓮生寺［八王子市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230247.html,35.61710056,139.3954556,
神奈川中央交通,堀０３,京王堀之内駅～南大沢駅,南大沢駅方面,京王堀之内駅方面,南大沢駅,https://mb.jorudan.co.jp//os/bus/1403/stop/58366.html,35.61398667,139.3806606,
神奈川中央交通,堀０３,京王堀之内駅～南大沢駅,南大沢駅方面,京王堀之内駅方面,長池公園西,https://mb.jorudan.co.jp//os/bus/1403/stop/58951.html,35.60602778,139.3874969,
神奈川中央交通,堀０３,京王堀之内駅～南大沢駅,南大沢駅方面,京王堀之内駅方面,長池小学校入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61433.html,35.607845,139.3882878,
神奈川中央交通,堀０３,京王堀之内駅～南大沢駅,南大沢駅方面,京王堀之内駅方面,別所一丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/60474.html,35.61454917,139.3897167,
神奈川中央交通,堀０３,京王堀之内駅～南大沢駅,南大沢駅方面,京王堀之内駅方面,松木中学校,https://mb.jorudan.co.jp//os/bus/1403/stop/59211.html,35.61667694,139.391335,
神奈川中央交通,堀０３,京王堀之内駅～南大沢駅,南大沢駅方面,京王堀之内駅方面,松木小学校入口,https://mb.jorudan.co.jp//os/bus/1403/stop/58916.html,35.62100278,139.3951669,
神奈川中央交通,堀０３,京王堀之内駅～南大沢駅,南大沢駅方面,京王堀之内駅方面,京王堀之内駅,https://mb.jorudan.co.jp//os/bus/1403/stop/58522.html,35.62456167,139.4014669,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,遊水池前［横浜市泉区］,https://mb.jorudan.co.jp//os/bus/1403/stop/229597.html,35.44289778,139.4875869,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,柳明,https://mb.jorudan.co.jp//os/bus/1403/stop/59990.html,35.44297778,139.4910139,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,阿久和山谷［上飯田車庫］,https://mb.jorudan.co.jp//os/bus/1403/stop/229540.html,35.44477167,139.4965636,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,阿久和,https://mb.jorudan.co.jp//os/bus/1403/stop/58151.html,35.44787611,139.5040786,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,宮の腰［横浜市瀬谷区］,https://mb.jorudan.co.jp//os/bus/1403/stop/230055.html,35.45022333,139.5032503,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,谷戸阿久和,https://mb.jorudan.co.jp//os/bus/1403/stop/58569.html,35.45243583,139.5026528,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,上阿久和,https://mb.jorudan.co.jp//os/bus/1403/stop/60513.html,35.45735778,139.5000269,
神奈川中央交通,境０１,三ツ境駅～上飯田車庫,上飯田車庫方面,三ツ境駅方面,三ツ境駅,https://mb.jorudan.co.jp//os/bus/1403/stop/60705.html,35.46669833,139.5040689,
神奈川中央交通,境１１,三ツ境駅～宮沢,宮沢方面,三ツ境駅方面,阿久和山谷［宮沢］,https://mb.jorudan.co.jp//os/bus/1403/stop/230056.html,35.44877472,139.4966869,
神奈川中央交通,境１１,三ツ境駅～宮沢,宮沢方面,三ツ境駅方面,西村,https://mb.jorudan.co.jp//os/bus/1403/stop/58150.html,35.44901306,139.4944728,
神奈川中央交通,境１１,三ツ境駅～宮沢,宮沢方面,三ツ境駅方面,宮沢,https://mb.jorudan.co.jp//os/bus/1403/stop/61561.html,35.44898778,139.4910781,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,富士見通り商店街,https://mb.jorudan.co.jp//os/bus/1403/stop/59273.html,35.46747278,139.5029439,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,富士見台［横浜市］,https://mb.jorudan.co.jp//os/bus/1403/stop/61214.html,35.46767333,139.500855,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,住宅前［横浜市瀬谷区］,https://mb.jorudan.co.jp//os/bus/1403/stop/229570.html,35.46450389,139.5003453,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,旭ヶ丘,https://mb.jorudan.co.jp//os/bus/1403/stop/230144.html,35.46171611,139.5001106,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,三ツ境小学校前,https://mb.jorudan.co.jp//os/bus/1403/stop/61220.html,35.45855556,139.4990883,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,原中学校前,https://mb.jorudan.co.jp//os/bus/1403/stop/59495.html,35.45923222,139.4978425,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,向原［横浜市瀬谷区］,https://mb.jorudan.co.jp//os/bus/1403/stop/60721.html,35.45480611,139.4972181,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,原店,https://mb.jorudan.co.jp//os/bus/1403/stop/229559.html,35.45221056,139.4979906,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,阿久和山谷［宮沢］,https://mb.jorudan.co.jp//os/bus/1403/stop/58416.html,35.44958722,139.4987892,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,西村,https://mb.jorudan.co.jp//os/bus/1403/stop/230056.html,35.44877472,139.4966869,
神奈川中央交通,境１１,三ツ境駅～宮沢,三ツ境駅方面,宮沢方面,宮沢,https://mb.jorudan.co.jp//os/bus/1403/stop/58150.html,35.44901306,139.4944728,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,十日市場駅,https://mb.jorudan.co.jp//os/bus/1403/stop/61848.html,35.52611472,139.5156864,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,十日市場,https://mb.jorudan.co.jp//os/bus/1403/stop/59000.html,35.52442667,139.5107258,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,中山谷,https://mb.jorudan.co.jp//os/bus/1403/stop/60478.html,35.52081889,139.5080069,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,遊水池前［横浜市緑区］,https://mb.jorudan.co.jp//os/bus/1403/stop/229582.html,35.51847167,139.5082286,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,萱場公園入口,https://mb.jorudan.co.jp//os/bus/1403/stop/58300.html,35.51597389,139.5079258,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,郵便局前［横浜市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229541.html,35.51371111,139.5060981,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,霧が丘センター前,https://mb.jorudan.co.jp//os/bus/1403/stop/59489.html,35.51264139,139.5032697,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,若葉台中央［横浜市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230169.html,35.50636111,139.4986328,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,大貫橋,https://mb.jorudan.co.jp//os/bus/1403/stop/61692.html,35.49768556,139.4993564,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,亀甲山,https://mb.jorudan.co.jp//os/bus/1403/stop/58940.html,35.49743556,139.4972242,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,原分,https://mb.jorudan.co.jp//os/bus/1403/stop/61663.html,35.49605889,139.5023428,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,東根,https://mb.jorudan.co.jp//os/bus/1403/stop/58719.html,35.49355722,139.5067869,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,川井橋,https://mb.jorudan.co.jp//os/bus/1403/stop/60685.html,35.49067111,139.505835,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,程ヶ谷カントリークラブ前,https://mb.jorudan.co.jp//os/bus/1403/stop/61411.html,35.48911222,139.5045817,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,矢指町入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61559.html,35.48440556,139.5042614,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,西部病院前,https://mb.jorudan.co.jp//os/bus/1403/stop/58512.html,35.47789583,139.5017869,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,水道企業団前,https://mb.jorudan.co.jp//os/bus/1403/stop/230199.html,35.47475694,139.5009639,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,つゆきの森,https://mb.jorudan.co.jp//os/bus/1403/stop/60835.html,35.47142889,139.5019628,
神奈川中央交通,境２１,三ツ境駅北口～十日市場駅,十日市場駅方面,三ツ境駅北口方面,三ツ境駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/61450.html,35.4684675,139.5021167,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,細谷戸第５,https://mb.jorudan.co.jp//os/bus/1403/stop/59965.html,35.48158611,139.4867136,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,細谷戸第４,https://mb.jorudan.co.jp//os/bus/1403/stop/59155.html,35.48272889,139.4864028,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,細谷戸第３,https://mb.jorudan.co.jp//os/bus/1403/stop/61245.html,35.482805,139.4890169,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,細谷戸第２,https://mb.jorudan.co.jp//os/bus/1403/stop/59233.html,35.48153083,139.488865,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,細谷戸第１,https://mb.jorudan.co.jp//os/bus/1403/stop/58253.html,35.48004444,139.4890753,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,東台,https://mb.jorudan.co.jp//os/bus/1403/stop/58374.html,35.47663389,139.4884678,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,幼稚園前［横浜市瀬谷区］,https://mb.jorudan.co.jp//os/bus/1403/stop/230075.html,35.47523667,139.4881258,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,相沢,https://mb.jorudan.co.jp//os/bus/1403/stop/59506.html,35.47321278,139.4884769,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,相沢原,https://mb.jorudan.co.jp//os/bus/1403/stop/60576.html,35.46916306,139.4924375,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,上橋,https://mb.jorudan.co.jp//os/bus/1403/stop/59174.html,35.4687075,139.4940172,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,中丸［横浜市瀬谷区］,https://mb.jorudan.co.jp//os/bus/1403/stop/229664.html,35.47016611,139.4970128,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,瀬谷警察入口,https://mb.jorudan.co.jp//os/bus/1403/stop/60378.html,35.46879694,139.5001108,
神奈川中央交通,境３０,三ツ境駅北口～細谷戸第５,細谷戸第５方面,三ツ境駅北口方面,三ツ境駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/61450.html,35.46858861,139.5030119,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,豊ヶ丘四丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/61487.html,35.61391944,139.4373719,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,豊ヶ丘六丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/61674.html,35.61184583,139.4379428,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,恵泉女学園大学入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59877.html,35.61012278,139.4346958,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,豊ヶ丘五丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59712.html,35.61237639,139.4321586,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,落合四丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59793.html,35.61508,139.4321097,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,落合三丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59802.html,35.61853917,139.4329983,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,豊ヶ丘小学校,https://mb.jorudan.co.jp//os/bus/1403/stop/59982.html,35.62226694,139.4322889,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,落合東,https://mb.jorudan.co.jp//os/bus/1403/stop/60210.html,35.62554,139.4307239,
神奈川中央交通,多０３,多摩センター駅～豊ヶ丘四丁目,豊ヶ丘四丁目方面,多摩センター駅方面,多摩センター駅,https://mb.jorudan.co.jp//os/bus/1403/stop/58901.html,35.62446667,139.4251731,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,鶴川駅,https://mb.jorudan.co.jp//os/bus/1403/stop/61573.html,35.58346417,139.4802533,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,鶴川駅西口,https://mb.jorudan.co.jp//os/bus/1403/stop/60384.html,35.58324194,139.4785697,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,上能ヶ谷,https://mb.jorudan.co.jp//os/bus/1403/stop/61410.html,35.58368806,139.4758011,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,金井入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59760.html,35.58496278,139.4722008,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,下大蔵,https://mb.jorudan.co.jp//os/bus/1403/stop/59091.html,35.58713833,139.4697544,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,鶴川市民センター入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59988.html,35.58811944,139.4657225,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,大蔵［鶴川郵便局前］,https://mb.jorudan.co.jp//os/bus/1403/stop/229714.html,35.58859444,139.4626342,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,井の花,https://mb.jorudan.co.jp//os/bus/1403/stop/59237.html,35.59143083,139.4585928,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,岩子山,https://mb.jorudan.co.jp//os/bus/1403/stop/60490.html,35.59399278,139.4555147,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,下堤,https://mb.jorudan.co.jp//os/bus/1403/stop/59143.html,35.59510917,139.4520433,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,五反田［町田市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230236.html,35.59434944,139.4480406,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,湯船,https://mb.jorudan.co.jp//os/bus/1403/stop/61475.html,35.59731694,139.44686,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,別所,https://mb.jorudan.co.jp//os/bus/1403/stop/59714.html,35.60319,139.4450958,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,中村［町田市小野路町］,https://mb.jorudan.co.jp//os/bus/1403/stop/230060.html,35.60547056,139.4443753,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,鶴川駅方面,多摩センター駅方面,京王多摩車庫前,https://mb.jorudan.co.jp//os/bus/1403/stop/61435.html,35.6107,139.4429158,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,上能ヶ谷,https://mb.jorudan.co.jp//os/bus/1403/stop/60384.html,35.58324194,139.4785697,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,金井入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61410.html,35.58368806,139.4758011,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,下大蔵,https://mb.jorudan.co.jp//os/bus/1403/stop/59760.html,35.58496278,139.4722008,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,鶴川市民センター入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59091.html,35.58713833,139.4697544,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,大蔵［鶴川郵便局前］,https://mb.jorudan.co.jp//os/bus/1403/stop/59988.html,35.58811944,139.4657225,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,井の花,https://mb.jorudan.co.jp//os/bus/1403/stop/229714.html,35.58859444,139.4626342,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,岩子山,https://mb.jorudan.co.jp//os/bus/1403/stop/59237.html,35.59143083,139.4585928,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,下堤,https://mb.jorudan.co.jp//os/bus/1403/stop/60490.html,35.59399278,139.4555147,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,五反田［町田市］,https://mb.jorudan.co.jp//os/bus/1403/stop/59143.html,35.59510917,139.4520433,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,湯船,https://mb.jorudan.co.jp//os/bus/1403/stop/230236.html,35.59434944,139.4480406,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,別所,https://mb.jorudan.co.jp//os/bus/1403/stop/61475.html,35.59731694,139.44686,
神奈川中央交通,多０４,多摩センター駅～鶴川駅,多摩センター駅方面,鶴川駅方面,中村［町田市小野路町］,https://mb.jorudan.co.jp//os/bus/1403/stop/59714.html,35.60319,139.4450958,
