会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,緯度,経度,同じバス停
東武バスセントラル,松原３１,獨協大学前駅東口～ピアラシティ,ピアラシティ方面,獨協大学前駅東口方面,越戸橋,https://mb.jorudan.co.jp//os/bus/1311/stop/50431.html,35.84806528,139.8217869,
東武バスセントラル,松原３１,獨協大学前駅東口～ピアラシティ,ピアラシティ方面,獨協大学前駅東口方面,青柳,https://mb.jorudan.co.jp//os/bus/1311/stop/50666.html,35.84794444,139.8257731,
東武バスセントラル,松原３１,獨協大学前駅東口～ピアラシティ,ピアラシティ方面,獨協大学前駅東口方面,八条橋西詰,https://mb.jorudan.co.jp//os/bus/1311/stop/50907.html,35.84762778,139.8396328,
東武バスセントラル,松原３１,獨協大学前駅東口～ピアラシティ,ピアラシティ方面,獨協大学前駅東口方面,八条橋,https://mb.jorudan.co.jp//os/bus/1311/stop/50424.html,35.84846944,139.84378,
東武バスセントラル,松原３１,獨協大学前駅東口～ピアラシティ,ピアラシティ方面,獨協大学前駅東口方面,上彦名,https://mb.jorudan.co.jp//os/bus/1311/stop/50870.html,35.84896556,139.8455869,
東武バスセントラル,松原３１,獨協大学前駅東口～ピアラシティ,ピアラシティ方面,獨協大学前駅東口方面,彦川戸一丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/50716.html,35.84736583,139.8516717,
東武バスセントラル,松原３１,獨協大学前駅東口～ピアラシティ,ピアラシティ方面,獨協大学前駅東口方面,ピアラシティ,https://mb.jorudan.co.jp//os/bus/1311/stop/50881.html,35.84304667,139.8568619,
東武バスセントラル,松原３２,獨協大学前駅東口～八潮団地,八潮団地方面,獨協大学前駅東口方面,草加市文化会館前,https://mb.jorudan.co.jp//os/bus/1311/stop/258446.html,35.84484194,139.8054858,
東武バスセントラル,松原３２,獨協大学前駅東口～八潮団地,八潮団地方面,獨協大学前駅東口方面,中根町,https://mb.jorudan.co.jp//os/bus/1311/stop/51101.html,35.84597389,139.8104539,
東武バスセントラル,松原３２,獨協大学前駅東口～八潮団地,八潮団地方面,獨協大学前駅東口方面,弁天町,https://mb.jorudan.co.jp//os/bus/1311/stop/50402.html,35.84496722,139.8144311,
東武バスセントラル,松原３２,獨協大学前駅東口～八潮団地,八潮団地方面,獨協大学前駅東口方面,職業安定所入口［草加市］,https://mb.jorudan.co.jp//os/bus/1311/stop/200484.html,35.84240583,139.8158414,
東武バスセントラル,松原３２,獨協大学前駅東口～八潮団地,八潮団地方面,獨協大学前駅東口方面,弁天橋,https://mb.jorudan.co.jp//os/bus/1311/stop/50494.html,35.84266667,139.8203367,
東武バスセントラル,松原３２,獨協大学前駅東口～八潮団地,八潮団地方面,獨協大学前駅東口方面,南青柳,https://mb.jorudan.co.jp//os/bus/1311/stop/50981.html,35.84348778,139.824385,
東武バスセントラル,松原３４,獨協大学前駅東口～青柳五丁目,青柳五丁目方面,獨協大学前駅東口方面,青柳消防署,https://mb.jorudan.co.jp//os/bus/1311/stop/50503.html,35.85175833,139.8263281,
東武バスセントラル,松原３４,獨協大学前駅東口～青柳五丁目,青柳五丁目方面,獨協大学前駅東口方面,川柳中学校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/50845.html,35.85520778,139.8262131,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,北弁天,https://mb.jorudan.co.jp//os/bus/1311/stop/50941.html,35.846665,139.8132869,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,八幡住宅入口,https://mb.jorudan.co.jp//os/bus/1311/stop/50887.html,35.85044,139.8093794,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,高校入口［草加市］,https://mb.jorudan.co.jp//os/bus/1311/stop/229059.html,35.85360556,139.8079592,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,蒲生南町,https://mb.jorudan.co.jp//os/bus/1311/stop/51019.html,35.85863194,139.8064239,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,蒲生南小学校,https://mb.jorudan.co.jp//os/bus/1311/stop/50779.html,35.86233889,139.8048508,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,伊原一丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/50854.html,35.86547806,139.8060167,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,天神橋［越谷市］,https://mb.jorudan.co.jp//os/bus/1311/stop/229054.html,35.86565444,139.8086925,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,伊原,https://mb.jorudan.co.jp//os/bus/1311/stop/50702.html,35.86708083,139.8106719,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,川柳小学校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/50511.html,35.86764194,139.8128217,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,麦塚,https://mb.jorudan.co.jp//os/bus/1311/stop/50441.html,35.86639833,139.8183747,
東武バスセントラル,松原３５,獨協大学前駅東口～柿木二区,柿木二区方面,獨協大学前駅東口方面,草加東高校,https://mb.jorudan.co.jp//os/bus/1311/stop/50446.html,35.86502361,139.8263192,
東武バスセントラル,松原３６,獨協大学前駅東口～新田駅東口,新田駅東口方面,獨協大学前駅東口方面,新田駅東口,https://mb.jorudan.co.jp//os/bus/1311/stop/51063.html,35.85333222,139.7975317,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,松戸駅,https://mb.jorudan.co.jp//os/bus/1311/stop/50517.html,35.78457889,139.8998828,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,松戸本町,https://mb.jorudan.co.jp//os/bus/1311/stop/51046.html,35.78545694,139.8983569,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,松戸営業所,https://mb.jorudan.co.jp//os/bus/1311/stop/50979.html,35.78956667,139.8992019,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,地蔵前,https://mb.jorudan.co.jp//os/bus/1311/stop/50556.html,35.79264722,139.8962564,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,鎌倉,https://mb.jorudan.co.jp//os/bus/1311/stop/50563.html,35.79849167,139.8804286,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,上葛飾橋入口,https://mb.jorudan.co.jp//os/bus/1311/stop/50775.html,35.79804444,139.8769981,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,鷹野五丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/51026.html,35.80006889,139.8750092,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,戸ヶ崎三丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/51139.html,35.802055,139.8710519,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,農協支所,https://mb.jorudan.co.jp//os/bus/1311/stop/50833.html,35.80589667,139.8647469,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,酒井大橋,https://mb.jorudan.co.jp//os/bus/1311/stop/51135.html,35.81821722,139.8721456,
東武バスセントラル,松０３,松戸駅～三郷中央駅,三郷中央駅方面,松戸駅方面,新和小学校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/50841.html,35.82104444,139.8769011,
東武バスセントラル,松０５,松戸駅～八潮駅南口,八潮駅南口方面,松戸駅方面,戸ヶ崎二丁目入口,https://mb.jorudan.co.jp//os/bus/1311/stop/51010.html,35.80400639,139.8611017,
東武バスセントラル,松０５,松戸駅～八潮駅南口,八潮駅南口方面,松戸駅方面,戸ヶ崎十字路,https://mb.jorudan.co.jp//os/bus/1311/stop/51044.html,35.80096806,139.8579392,
東武バスセントラル,松０５,松戸駅～八潮駅南口,八潮駅南口方面,松戸駅方面,戸ヶ崎操車場,https://mb.jorudan.co.jp//os/bus/1311/stop/50559.html,35.80051528,139.8557647,
東武バスセントラル,松０５,松戸駅～八潮駅南口,八潮駅南口方面,松戸駅方面,潮止橋南,https://mb.jorudan.co.jp//os/bus/1311/stop/50497.html,35.80021222,139.8537728,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,柏駅西口,https://mb.jorudan.co.jp//os/bus/1311/stop/310794.html,35.86228667,139.9701033,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,柏中学校前,https://mb.jorudan.co.jp//os/bus/1311/stop/310956.html,35.8650325,139.9657011,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,明原三丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/310913.html,35.86626639,139.9621592,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,向原住宅,https://mb.jorudan.co.jp//os/bus/1311/stop/310961.html,35.86633278,139.9591767,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,住宅西口,https://mb.jorudan.co.jp//os/bus/1311/stop/310983.html,35.86717083,139.9568892,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,集会所,https://mb.jorudan.co.jp//os/bus/1311/stop/310770.html,35.86594806,139.9562122,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,団地センター前［柏市］,https://mb.jorudan.co.jp//os/bus/1311/stop/310955.html,35.86437306,139.9578842,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,住宅東口,https://mb.jorudan.co.jp//os/bus/1311/stop/310746.html,35.86288639,139.9597131,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,住宅入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310761.html,35.86189306,139.9612111,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,柏中学校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/311010.html,35.86042444,139.9633567,
東武バスセントラル,柏０１：向原住宅先回り,柏駅西口～東葛高校前,柏駅西口方面,柏駅西口方面,東葛高校前,https://mb.jorudan.co.jp//os/bus/1311/stop/310800.html,35.86026528,139.9653708,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,柏第七小学校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310898.html,35.86905556,139.9547981,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,三間,https://mb.jorudan.co.jp//os/bus/1311/stop/310778.html,35.87064056,139.9518389,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,高田小学校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310910.html,35.87372361,139.9510083,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,ミックスガーデン前,https://mb.jorudan.co.jp//os/bus/1311/stop/310832.html,35.87900278,139.9510778,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,柏市リサイクルプラザ前,https://mb.jorudan.co.jp//os/bus/1311/stop/310767.html,35.88266583,139.9525611,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,南翁原,https://mb.jorudan.co.jp//os/bus/1311/stop/310892.html,35.88256722,139.9573036,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,高田野鳥公園入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310965.html,35.87935694,139.9580553,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,熊野神社,https://mb.jorudan.co.jp//os/bus/1311/stop/310918.html,35.87480167,139.9563331,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,高田下,https://mb.jorudan.co.jp//os/bus/1311/stop/310924.html,35.87486528,139.9615303,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,柏第五中学校前,https://mb.jorudan.co.jp//os/bus/1311/stop/310822.html,35.87439917,139.9649342,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,松ヶ崎,https://mb.jorudan.co.jp//os/bus/1311/stop/310757.html,35.87392028,139.9679106,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,篠篭田,https://mb.jorudan.co.jp//os/bus/1311/stop/310838.html,35.87108556,139.9689756,
東武バスセントラル,柏０２：三間先回り,柏駅西口～柏第一小学校前,柏駅西口方面,柏駅西口方面,柏第一小学校前,https://mb.jorudan.co.jp//os/bus/1311/stop/310719.html,35.86690444,139.9703433,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,あけぼの町,https://mb.jorudan.co.jp//os/bus/1311/stop/310775.html,35.86769361,139.971875,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,松ヶ崎入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310976.html,35.87356,139.9790619,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,ぢがね橋,https://mb.jorudan.co.jp//os/bus/1311/stop/310895.html,35.87614722,139.9846622,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,北柏駅入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310825.html,35.87662833,139.9879719,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,根戸十字路,https://mb.jorudan.co.jp//os/bus/1311/stop/310882.html,35.88059917,139.9935275,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,布施入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310695.html,35.883665,139.9919911,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,宿連寺,https://mb.jorudan.co.jp//os/bus/1311/stop/310814.html,35.88661972,139.9902469,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,前原［柏市］,https://mb.jorudan.co.jp//os/bus/1311/stop/310772.html,35.88839944,139.9876903,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏病院,https://mb.jorudan.co.jp//os/bus/1311/stop/310809.html,35.89154,139.98206,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏病院入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310848.html,35.89032917,139.9817164,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,花野井入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310755.html,35.89227917,139.9767481,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,花野井神社,https://mb.jorudan.co.jp//os/bus/1311/stop/310777.html,35.89436472,139.9713672,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,花野井木戸,https://mb.jorudan.co.jp//os/bus/1311/stop/310759.html,35.89665389,139.9673864,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,北花崎,https://mb.jorudan.co.jp//os/bus/1311/stop/310804.html,35.90005139,139.9622119,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,大室,https://mb.jorudan.co.jp//os/bus/1311/stop/310788.html,35.90307194,139.9597889,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,大室一丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/311017.html,35.9051625,139.9610825,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,大室三丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/310763.html,35.90799917,139.9621119,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,柏たなか駅東口,https://mb.jorudan.co.jp//os/bus/1311/stop/310787.html,35.91137111,139.9579656,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,小青田,https://mb.jorudan.co.jp//os/bus/1311/stop/310826.html,35.90986444,139.9529297,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,船戸入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310970.html,35.9130675,139.94818,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,船戸木戸,https://mb.jorudan.co.jp//os/bus/1311/stop/310954.html,35.91590028,139.9464542,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,六軒町,https://mb.jorudan.co.jp//os/bus/1311/stop/310953.html,35.92361139,139.94638,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏高校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310798.html,35.92673306,139.9458856,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏高校,https://mb.jorudan.co.jp//os/bus/1311/stop/310978.html,35.92305583,139.9429622,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏病院入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310809.html,35.89154,139.98206,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,花野井入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310848.html,35.89032917,139.9817164,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,花野井神社,https://mb.jorudan.co.jp//os/bus/1311/stop/310755.html,35.89227917,139.9767481,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,花野井木戸,https://mb.jorudan.co.jp//os/bus/1311/stop/310777.html,35.89436472,139.9713672,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,北花崎,https://mb.jorudan.co.jp//os/bus/1311/stop/310759.html,35.89665389,139.9673864,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,大室,https://mb.jorudan.co.jp//os/bus/1311/stop/310804.html,35.90005139,139.9622119,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,大室一丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/310788.html,35.90307194,139.9597889,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,大室三丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/311017.html,35.9051625,139.9610825,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,柏たなか駅東口,https://mb.jorudan.co.jp//os/bus/1311/stop/310763.html,35.90799917,139.9621119,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,小青田,https://mb.jorudan.co.jp//os/bus/1311/stop/310787.html,35.91137111,139.9579656,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,船戸入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310826.html,35.90986444,139.9529297,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,船戸木戸,https://mb.jorudan.co.jp//os/bus/1311/stop/310970.html,35.9130675,139.94818,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,六軒町,https://mb.jorudan.co.jp//os/bus/1311/stop/310954.html,35.91590028,139.9464542,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏高校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310953.html,35.92361139,139.94638,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏高校,https://mb.jorudan.co.jp//os/bus/1311/stop/310798.html,35.92673306,139.9458856,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,呼塚交差点,https://mb.jorudan.co.jp//os/bus/1311/stop/310976.html,35.87356,139.9790619,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,松ヶ崎入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310895.html,35.87614722,139.9846622,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,ぢがね橋,https://mb.jorudan.co.jp//os/bus/1311/stop/310825.html,35.87662833,139.9879719,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,北柏駅入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310882.html,35.88059917,139.9935275,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,根戸十字路,https://mb.jorudan.co.jp//os/bus/1311/stop/310695.html,35.883665,139.9919911,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,布施入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310814.html,35.88661972,139.9902469,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,宿連寺,https://mb.jorudan.co.jp//os/bus/1311/stop/310772.html,35.88839944,139.9876903,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,前原［柏市］,https://mb.jorudan.co.jp//os/bus/1311/stop/310809.html,35.89154,139.98206,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,市立柏病院,https://mb.jorudan.co.jp//os/bus/1311/stop/310755.html,35.89227917,139.9767481,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,花野井入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310777.html,35.89436472,139.9713672,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,花野井神社,https://mb.jorudan.co.jp//os/bus/1311/stop/310759.html,35.89665389,139.9673864,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,花野井木戸,https://mb.jorudan.co.jp//os/bus/1311/stop/310804.html,35.90005139,139.9622119,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,北花崎,https://mb.jorudan.co.jp//os/bus/1311/stop/310788.html,35.90307194,139.9597889,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,大室,https://mb.jorudan.co.jp//os/bus/1311/stop/311017.html,35.9051625,139.9610825,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,大室一丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/310763.html,35.90799917,139.9621119,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,大室三丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/310787.html,35.91137111,139.9579656,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,柏たなか駅東口,https://mb.jorudan.co.jp//os/bus/1311/stop/310826.html,35.90986444,139.9529297,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,小青田,https://mb.jorudan.co.jp//os/bus/1311/stop/310970.html,35.9130675,139.94818,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,船戸入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310954.html,35.91590028,139.9464542,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,船戸木戸,https://mb.jorudan.co.jp//os/bus/1311/stop/310953.html,35.92361139,139.94638,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,六軒町,https://mb.jorudan.co.jp//os/bus/1311/stop/310798.html,35.92673306,139.9458856,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,市立柏高校入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310978.html,35.92305583,139.9429622,
東武バスセントラル,柏０３,柏駅西口～市立柏高校,柏駅西口方面,市立柏高校方面,市立柏高校,https://mb.jorudan.co.jp//os/bus/1311/stop/310794.html,35.86228667,139.9701033,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,富勢出張所前,https://mb.jorudan.co.jp//os/bus/1311/stop/310933.html,35.88786667,139.9928953,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,布施新田,https://mb.jorudan.co.jp//os/bus/1311/stop/310857.html,35.89006944,139.9946808,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,古谷入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310765.html,35.89121917,139.9955019,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,土谷津入口,https://mb.jorudan.co.jp//os/bus/1311/stop/311015.html,35.89251139,139.9976878,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,中城前,https://mb.jorudan.co.jp//os/bus/1311/stop/310811.html,35.89452278,140.0000264,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,寺山坂上,https://mb.jorudan.co.jp//os/bus/1311/stop/311018.html,35.8973375,140.0011561,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,寺山坂下,https://mb.jorudan.co.jp//os/bus/1311/stop/310768.html,35.89877028,140.0037358,
東武バスセントラル,柏０４,柏駅西口～布施弁天,布施弁天方面,柏駅西口方面,布施弁天,https://mb.jorudan.co.jp//os/bus/1311/stop/310860.html,35.89854306,140.0056381,
東武バスセントラル,柏０４,柏駅西口～布施弁天,柏駅西口方面,布施弁天方面,布施入口,https://mb.jorudan.co.jp//os/bus/1311/stop/310933.html,35.88786667,139.9928953,
東武バスセントラル,柏０４,柏駅西口～布施弁天,柏駅西口方面,布施弁天方面,富勢出張所前,https://mb.jorudan.co.jp//os/bus/1311/stop/310857.html,35.89006944,139.9946808,
東武バスセントラル,柏０４,柏駅西口～布施弁天,柏駅西口方面,布施弁天方面,布施新田,https://mb.jorudan.co.jp//os/bus/1311/stop/310765.html,35.89121917,139.9955019,
東武バスセントラル,柏０４,柏駅西口～布施弁天,柏駅西口方面,布施弁天方面,古谷入口,https://mb.jorudan.co.jp//os/bus/1311/stop/311015.html,35.89251139,139.9976878,
