バス会社名称,路線名称,バス停名称,緯度,経度,バス停ID,路線ID,バス会社ID
小田急バス（株）,みたかシティバス〔三鷹台駅-杏林大学病院ルート〕[小田急バス],杏林大学病院入口,35.678599,139.568932,10863,1128,424.0
小田急バス（株）,みたかシティバス〔三鷹台駅-杏林大学病院ルート〕[小田急バス],杏林大学病院,35.678208,139.56713,10864,1128,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],調布駅北口,35.652168,139.543782,10865,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],調布,35.654166,139.5406,10866,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],調布消防署前,35.655185,139.539001,10867,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],電通大学生寮前,35.658417,139.540331,10868,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],富士見町住宅前,35.661583,139.541354,10869,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],御塔坂下,35.662634,139.542289,10870,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],御塔坂,35.664194,139.542576,10871,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],深大寺入口,35.668381,139.544317,10872,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],神代植物公園,35.672286,139.544336,10873,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],深大寺北町,35.674896,139.545475,10874,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],山野(東京都),35.676951,139.546378,10875,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],調布北高校前,35.680297,139.547839,10876,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],野崎(東京都),35.683788,139.550914,10877,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],医師会館(東京都),35.683777,139.555026,10878,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],上連雀八丁目,35.683686,139.557033,10879,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],三鷹市役所前,35.683775,139.55957,10880,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],三鷹農協前,35.683287,139.564001,10881,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],新川通り,35.682906,139.567519,10882,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],新川(三鷹市),35.683767,139.568258,10883,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],野村病院(東京都),35.684843,139.568452,10884,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],NTTデータビル前,35.687537,139.568801,10885,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],下連雀,35.691889,139.569382,10800,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1129,424.0
小田急バス（株）,吉06(調布駅-吉祥寺駅)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1129,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],仙川,35.663497,139.583445,10888,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],白百合女子大学入口,35.665261,139.581527,10889,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],中原一丁目(東京都),35.666329,139.578102,10890,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],コミュニティセンター入口(東京都),35.667337,139.576029,10891,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],コミュニティセンター西,35.668741,139.573764,10892,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],中原小学校(三鷹市),35.670443,139.571554,10893,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],団地南口[新川団地],35.672081,139.570567,5729,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],新川団地中央,35.674717,139.572009,10894,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],アジアアフリカ語学院前団地西口,35.67625,139.569712,10895,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],杏林大学病院前,35.677787,139.567706,10896,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],三鷹中等教育学校,35.679598,139.567721,5736,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],新川(三鷹市),35.683767,139.568258,10883,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],野村病院(東京都),35.684843,139.568452,10884,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],NTTデータビル前,35.687537,139.568801,10885,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],下連雀,35.691889,139.569382,10800,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],明星学園入口,35.694505,139.569716,10801,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],万助橋,35.698476,139.570161,10802,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1130,424.0
小田急バス（株）,吉03(吉祥寺駅-仙川)[小田急バス],吉祥寺駅〔南口〕,35.702505,139.578401,10897,1130,424.0
小田急バス（株）,吉01(吉祥寺駅-大沢)[小田急バス],第二小学校(三鷹市),35.683204,139.541263,10898,1131,424.0
小田急バス（株）,吉01(吉祥寺駅-大沢)[小田急バス],大沢(三鷹市),35.68239,139.538812,10899,1131,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],大沢(三鷹市),35.68239,139.538812,10899,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],野崎二丁目,35.683737,139.546295,10900,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],野崎(東京都),35.683788,139.550914,10877,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],医師会館(東京都),35.683777,139.555026,10878,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],三鷹市役所前,35.683775,139.55957,10880,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],三鷹農協前,35.683287,139.564001,10881,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],新川通り,35.682906,139.567519,10882,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],新川(三鷹市),35.683767,139.568258,10883,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],野村病院(東京都),35.684843,139.568452,10884,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],NTTデータビル前,35.687537,139.568801,10885,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],下連雀,35.691889,139.569382,10800,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1132,424.0
小田急バス（株）,吉01(大沢-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1132,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],吉祥寺駅〔南口〕,35.702237,139.57923,10901,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],井の頭文化園〔文化園前〕,35.700288,139.572671,10902,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],万助橋,35.698602,139.570301,10903,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],明星学園入口,35.694839,139.569887,10904,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],下連雀,35.692086,139.56953,10905,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],連雀通り商店街,35.691824,139.565812,10906,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],下連雀七丁目,35.691422,139.564693,10907,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],篠原病院入口,35.689186,139.564347,10908,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],MCC三鷹ビル,35.685792,139.563832,10909,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],三鷹農協前,35.683287,139.564001,10881,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],新川通り,35.682906,139.567519,10882,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],新川(三鷹市),35.683767,139.568258,10883,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],野村病院(東京都),35.684843,139.568452,10884,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],NTTデータビル前,35.687537,139.568801,10885,1133,424.0
小田急バス（株）,吉15(吉祥寺駅-MCC三鷹ビル-下連雀六)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1133,424.0
小田急バス（株）,吉15(下連雀六-吉祥寺駅)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1134,424.0
小田急バス（株）,吉15(下連雀六-吉祥寺駅)[小田急バス],下連雀,35.691889,139.569382,10800,1134,424.0
小田急バス（株）,吉15(下連雀六-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1134,424.0
小田急バス（株）,吉15(下連雀六-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1134,424.0
小田急バス（株）,吉15(下連雀六-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1134,424.0
小田急バス（株）,吉15(下連雀六-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1134,424.0
小田急バス（株）,吉15(下連雀六-吉祥寺駅)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1134,424.0
小田急バス（株）,吉04(吉祥寺駅-野ヶ谷)[小田急バス],野ヶ谷,35.672987,139.560364,10910,1135,424.0
小田急バス（株）,吉04(吉祥寺駅-野ヶ谷)[小田急バス],北の台(東京都),35.674545,139.562302,10911,1135,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],調布駅北口,35.652168,139.543782,10865,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],電気通信大学前(東京都),35.65728,139.542651,10912,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],富士見町三丁目(調布市),35.659936,139.543211,10913,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],御塔坂下,35.662121,139.543066,10914,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],御塔坂,35.664194,139.542576,10871,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],深大寺入口,35.668381,139.544317,10872,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],神代植物公園,35.67245,139.546336,10915,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],調布市総合体育館前,35.671163,139.552324,10916,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],西原(調布市),35.670454,139.555715,10917,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],野ヶ谷,35.672987,139.560364,10910,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],北の台(東京都),35.674545,139.562302,10911,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],消防大学前,35.674603,139.564962,10918,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],中原三丁目,35.675131,139.567231,10919,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],アジアアフリカ語学院前団地西口,35.675953,139.567727,10920,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],杏林大学病院前,35.677787,139.567706,10896,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],三鷹中等教育学校,35.679598,139.567721,5736,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],新川(三鷹市),35.683767,139.568258,10883,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],野村病院(東京都),35.684843,139.568452,10884,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],NTTデータビル前,35.687537,139.568801,10885,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],下連雀,35.691889,139.569382,10800,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1136,424.0
小田急バス（株）,吉05(調布駅-吉祥寺駅)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1136,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],吉祥寺駅〔南口〕,35.702452,139.578581,10921,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],井の頭文化園〔文化園前〕,35.700288,139.572671,10902,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],万助橋,35.698602,139.570301,10903,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],明星学園入口,35.694839,139.569887,10904,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],下連雀,35.692086,139.56953,10905,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],下連雀六丁目,35.68986,139.56922,10922,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],NTTデータビル前,35.687791,139.568963,10923,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],新川(三鷹市),35.683967,139.568486,10924,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],南新川(東京都),35.679847,139.569536,10862,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],杏林大学病院入口,35.678599,139.568932,10863,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],丸池公園入口,35.677722,139.568516,10925,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],アジアアフリカ語学院前団地西口,35.675953,139.567727,10920,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],中原三丁目,35.674561,139.566293,10926,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],消防大学前,35.674503,139.564106,10927,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],北の台(東京都),35.674022,139.561836,10928,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],野ヶ谷,35.672831,139.559513,10929,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],西原(調布市),35.670216,139.555603,10930,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],調布市総合体育館前,35.671194,139.551748,10931,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],神代植物公園,35.671708,139.544898,10932,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],深大寺入口,35.667934,139.545112,10933,1137,424.0
小田急バス（株）,吉04(吉祥寺駅-深大寺)[小田急バス],深大寺,35.667205,139.548685,10934,1137,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],深大寺,35.667205,139.548685,10934,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],青渭神社前,35.667784,139.553799,10935,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],西原(調布市),35.670454,139.555715,10917,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],野ヶ谷,35.672987,139.560364,10910,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],北の台(東京都),35.674545,139.562302,10911,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],消防大学前,35.674603,139.564962,10918,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],中原三丁目,35.675131,139.567231,10919,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],丸池公園入口,35.677396,139.568273,10936,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],杏林大学病院入口,35.679133,139.569056,10937,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],南新川(東京都),35.680333,139.569708,10938,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],新川(三鷹市),35.683767,139.568258,10883,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],野村病院(東京都),35.684843,139.568452,10884,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],NTTデータビル前,35.687537,139.568801,10885,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],下連雀,35.691889,139.569382,10800,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1138,424.0
小田急バス（株）,吉04(深大寺-吉祥寺駅)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1138,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],千歳烏山駅北口,35.669637,139.599897,10939,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],烏山総合支所前,35.670048,139.598203,10940,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],北烏山九丁目屋敷林,35.671488,139.596481,10941,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],昭和大学附属烏山病院,35.672801,139.594547,10942,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],ときわ橋,35.675265,139.592539,10943,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],日本女子体育大学前,35.678118,139.590709,10944,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],北野水無,35.680496,139.588188,10945,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],牟礼前,35.68241,139.587358,10946,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],下本宿,35.68244,139.583844,10947,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],南牟礼,35.682207,139.581116,10948,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],天神前(三鷹市),35.681661,139.577113,10949,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],新川宿,35.681836,139.574322,10950,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],三鷹第一小学校前,35.682572,139.569286,10951,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],新川(三鷹市),35.683767,139.568258,10883,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],野村病院(東京都),35.684843,139.568452,10884,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],NTTデータビル前,35.687537,139.568801,10885,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],下連雀六丁目,35.689162,139.569028,10886,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],下連雀,35.691889,139.569382,10800,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1139,424.0
小田急バス（株）,吉02(千歳烏山駅-吉祥寺駅)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1139,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],杏林大学井の頭キャンパス,35.685183,139.571334,10952,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],牟礼団地・三鷹イースト前,35.686776,139.57235,10953,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],下連雀五丁目〔旧:アロカ入口〕,35.689132,139.572341,10954,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],プラウドシティ吉祥寺,35.690902,139.571216,10955,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],下連雀,35.691889,139.569382,10800,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1140,424.0
小田急バス（株）,吉13(杏林大学井の頭キャンパス-吉祥寺駅)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1140,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],北野(三鷹市),35.673583,139.581793,10956,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],北野一丁目,35.674503,139.583903,10957,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],北野三丁目,35.676451,139.583677,10958,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],北野小東,35.680111,139.583654,10959,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],北野二丁目,35.681521,139.583292,10960,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],下本宿,35.68278,139.583691,10961,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],団地中央〔三鷹台団地〕,35.685237,139.582938,10962,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],三鷹台団地,35.687656,139.580274,10856,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],牟礼西ヶ原,35.688834,139.576687,10963,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],三鷹三中前,35.690235,139.573613,10964,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],プラウドシティ吉祥寺,35.690902,139.571216,10955,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],下連雀,35.691889,139.569382,10800,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],明星学園入口,35.694505,139.569716,10801,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],万助橋,35.698476,139.570161,10802,1141,424.0
