市区町村名,緯度,緯度,経度,経度,区内バス停ID,会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,同じバス停
error,None,None,None,None,270,京急バス,上７,上大岡駅～広町,上大岡駅方面,上大岡駅方面,上大岡駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226301.html,
error,None,None,None,None,271,京急バス,六１,六浦駅～六浦南五丁目,六浦駅方面,六浦駅方面,六浦駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226600.html,
error,None,None,None,None,272,京急バス,六２,六浦駅～エステシティ３号棟,エステシティ３号棟方面,六浦駅方面,エステシティ３号棟,https://mb.jorudan.co.jp//os/bus/1310/stop/226310.html,
error,None,None,None,None,273,京急バス,六４,六浦駅～六浦南五丁目,六浦南五丁目方面,六浦駅方面,六浦南五丁目,https://mb.jorudan.co.jp//os/bus/1310/stop/226675.html,
error,None,None,None,None,274,京急バス,北久１２,ＪＲ久里浜駅［４番のりば］～北久里浜駅,ＪＲ久里浜駅方面,北久里浜駅方面,北久里浜駅,https://mb.jorudan.co.jp//os/bus/1310/stop/49850.html,
error,None,None,None,None,275,京急バス,北久１５,北久里浜駅～ＪＲ久里浜駅,ＪＲ久里浜駅方面,北久里浜駅方面,ＪＲ久里浜駅,https://mb.jorudan.co.jp//os/bus/1310/stop/49850.html,
error,None,None,None,None,276,京急バス,富６,京急富岡駅～駐在所前［横浜市］,京急富岡駅方面,京急富岡駅方面,京急富岡駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226565.html,
error,None,None,None,None,277,京急バス,文１０,金沢文庫駅西口～高舟台,金沢文庫駅西口方面,金沢文庫駅西口方面,金沢文庫駅西口,https://mb.jorudan.co.jp//os/bus/1310/stop/226639.html,
error,35.32795472,35.32795472,139.6299728,139.6299728,278,京急バス,文１５,金沢文庫駅～追浜車庫,追浜車庫方面,金沢文庫駅方面,帰帆橋,https://mb.jorudan.co.jp//os/bus/1310/stop/226661.html,
error,35.32659194,35.32659194,139.6315658,139.6315658,279,京急バス,文１５,金沢文庫駅～追浜車庫,追浜車庫方面,金沢文庫駅方面,染王寺,https://mb.jorudan.co.jp//os/bus/1310/stop/226469.html,
error,35.32795472,35.32795472,139.6299728,139.6299728,280,京急バス,文１５,金沢文庫駅～追浜車庫,金沢文庫駅方面,追浜車庫方面,室ノ木,https://mb.jorudan.co.jp//os/bus/1310/stop/226661.html,
error,35.32659194,35.32659194,139.6315658,139.6315658,281,京急バス,文１５,金沢文庫駅～追浜車庫,金沢文庫駅方面,追浜車庫方面,追浜住宅入口,https://mb.jorudan.co.jp//os/bus/1310/stop/226469.html,
error,None,None,None,None,282,京急バス,文１７,金沢文庫駅～印刷団地,金沢文庫駅方面,金沢文庫駅方面,金沢文庫駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226650.html,
error,None,None,None,None,283,京急バス,文３,金沢文庫駅西口～パークタウン入口,パークタウン入口方面,金沢文庫駅西口方面,パークタウン入口,https://mb.jorudan.co.jp//os/bus/1310/stop/226564.html,
error,None,None,None,None,284,京急バス,森１１,大森駅～羽田空港第２ターミナル,羽田空港第２ターミナル方面,大森駅方面,羽田空港第２ターミナル,https://mb.jorudan.co.jp//os/bus/1310/stop/49816.html,
error,None,None,None,None,285,京急バス,洋２,能見台センター～洋光台駅,洋光台駅方面,能見台センター方面,洋光台駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226363.html,
error,None,None,None,None,286,京急バス,空７１,羽田空港第１ターミナル～羽田車庫,羽田車庫方面,羽田空港第１ターミナル方面,羽田車庫,https://mb.jorudan.co.jp//os/bus/1310/stop/50034.html,
error,None,None,None,None,287,京急バス,空７１：空港内循環,羽田空港第１ターミナル～羽田空港第２ターミナル,羽田空港第１ターミナル方面,羽田空港第１ターミナル方面,羽田空港第１ターミナル,https://mb.jorudan.co.jp//os/bus/1310/stop/49991.html,
error,None,None,None,None,288,京急バス,能３,能見台駅～氷取沢公園下,能見台駅方面,能見台駅方面,能見台駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226408.html,
error,None,None,None,None,289,京急バス,能５１,能見台駅～片吹公園西口,片吹公園西口方面,能見台駅方面,片吹公園西口,https://mb.jorudan.co.jp//os/bus/1310/stop/226574.html,
error,None,None,None,None,290,京急バス,船３,大船駅～深沢［県道側］,大船駅方面,大船駅方面,大船駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226510.html,
error,None,None,None,None,291,京急バス,衣１１,光の丘５番～衣笠十字路,衣笠十字路方面,光の丘５番方面,衣笠十字路,https://mb.jorudan.co.jp//os/bus/1310/stop/49979.html,
error,None,None,None,None,292,京急バス,衣２５,衣笠駅～中学正門前,衣笠駅方面,衣笠駅方面,衣笠駅,https://mb.jorudan.co.jp//os/bus/1310/stop/50258.html,
error,None,None,None,None,293,京急バス,追３４,安浦二丁目～追浜駅,追浜駅方面,安浦二丁目方面,追浜駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226660.html,
error,None,None,None,None,294,京急バス,追８,追浜駅～日産研究所,日産研究所方面,追浜駅方面,日産研究所,https://mb.jorudan.co.jp//os/bus/1310/stop/226387.html,
error,None,None,None,None,295,京急バス,逗１０,逗子駅～逗子郵便局,逗子駅方面,逗子駅方面,逗子駅,https://mb.jorudan.co.jp//os/bus/1310/stop/49819.html,
error,35.2232175,35.2232175,139.6099028,139.6099028,296,京急バス,逗７,逗子駅～佐島マリーナ入口,佐島マリーナ入口方面,逗子駅方面,佐島港前,https://mb.jorudan.co.jp//os/bus/1310/stop/50011.html,
error,35.2232175,35.2232175,139.6099028,139.6099028,297,京急バス,逗７,逗子駅～佐島マリーナ入口,逗子駅方面,佐島マリーナ入口方面,佐島一丁目,https://mb.jorudan.co.jp//os/bus/1310/stop/50011.html,
error,None,None,None,None,298,京急バス,鎌１１,鎌倉駅～病院前［鎌倉市］,鎌倉駅方面,鎌倉駅方面,鎌倉駅,https://mb.jorudan.co.jp//os/bus/1310/stop/226522.html,
error,None,None,None,None,299,京急バス,鎌５０,鎌倉市役所前～山の上ロータリー,山の上ロータリー方面,鎌倉市役所前方面,山の上ロータリー,https://mb.jorudan.co.jp//os/bus/1310/stop/226309.html,
error,None,None,None,None,300,京急バス,鎌５１,鎌倉市役所前～鎌倉中央公園,鎌倉駅西口方面,鎌倉中央公園方面,鎌倉中央公園,https://mb.jorudan.co.jp//os/bus/1310/stop/226652.html,
error,None,None,None,None,301,京急バス,須２５,観音崎～横須賀駅,横須賀駅方面,観音崎方面,横須賀駅,https://mb.jorudan.co.jp//os/bus/1310/stop/50075.html,
error,None,None,None,None,302,京成バス,イオンモール船橋シャトルバス,イオンモール船橋～柏井町一丁目,イオンモール船橋方面,イオンモール船橋方面,イオンモール船橋,https://mb.jorudan.co.jp//os/bus/1304/stop/258443.html,
error,None,None,None,None,303,京成バス,イオン３１,イオンモール幕張新都心ＦＭ前～幕張本郷駅,幕張本郷駅方面,イオンモール幕張新都心ＦＭ前方面,幕張本郷駅,https://mb.jorudan.co.jp//os/bus/1304/stop/44062.html,
error,None,None,None,None,304,京成バス,イオン３４,幕張本郷駅～イオンモール幕張新都心蔦屋前,イオンモール幕張新都心蔦屋前方面,幕張本郷駅方面,イオンモール幕張新都心蔦屋前,https://mb.jorudan.co.jp//os/bus/1304/stop/188144.html,
error,None,None,None,None,305,京成バス,イオン３６,幕張本郷駅～イオンモール幕張新都心ＦＭ前,イオンモール幕張新都心ＦＭ前方面,幕張本郷駅方面,イオンモール幕張新都心ＦＭ前,https://mb.jorudan.co.jp//os/bus/1304/stop/188149.html,
error,None,None,None,None,306,京成バス,イオン６３,イオンモール幕張新都心ＦＭ前～海浜幕張駅,海浜幕張駅方面,イオンモール幕張新都心ＦＭ前方面,海浜幕張駅,https://mb.jorudan.co.jp//os/bus/1304/stop/43915.html,
error,None,None,None,None,307,京成バス,ポケットバス海５３,ＺＯＺＯマリンスタジアム～京成幕張駅,京成幕張駅方面,ＺＯＺＯマリンスタジアム方面,京成幕張駅,https://mb.jorudan.co.jp//os/bus/1304/stop/43900.html,
error,None,None,None,None,308,京成バス,ポケットバス海６２,海浜幕張駅～新都心営業所,新都心営業所方面,海浜幕張駅方面,新都心営業所,https://mb.jorudan.co.jp//os/bus/1304/stop/44440.html,
error,None,None,None,None,309,京成バス,八千１０,いきいきプラザ～八千代台駅,八千代台駅方面,いきいきプラザ方面,八千代台駅,https://mb.jorudan.co.jp//os/bus/1304/stop/43803.html,
error,None,None,None,None,310,京成バス,八千１１,八千代台駅～いきいきプラザ,いきいきプラザ方面,八千代台駅方面,いきいきプラザ,https://mb.jorudan.co.jp//os/bus/1304/stop/44262.html,
error,None,None,None,None,311,京成バス,八千１３：北部循環線内回り,いきいきプラザ～草野車庫,草野車庫方面,いきいきプラザ方面,草野車庫,https://mb.jorudan.co.jp//os/bus/1304/stop/43823.html,
error,None,None,None,None,312,京成バス,冨貴島線市６２,市川駅～市川学園,市川学園方面,市川駅方面,市川学園,https://mb.jorudan.co.jp//os/bus/1304/stop/43631.html,
error,None,None,None,None,313,京成バス,国分線市４３,北国分駅～市川駅,市川駅方面,北国分駅方面,市川駅,https://mb.jorudan.co.jp//os/bus/1304/stop/44147.html,
error,None,None,None,None,314,京成バス,姫宮団地線本１１：深夜,本八幡駅～姫宮団地入口,姫宮団地入口方面,本八幡駅方面,姫宮団地入口,https://mb.jorudan.co.jp//os/bus/1304/stop/44021.html,
error,None,None,None,None,315,京成バス,宮野木小学校線稲１２：急行,草野車庫～稲毛駅,稲毛駅方面,草野車庫方面,稲毛駅,https://mb.jorudan.co.jp//os/bus/1304/stop/44184.html,
error,None,None,None,None,316,京成バス,屋敷線津６１,幕張西二丁目～津田沼駅［南口］,津田沼駅［南口］方面,幕張西二丁目方面,津田沼駅［南口］,https://mb.jorudan.co.jp//os/bus/1304/stop/229495.html,
error,None,None,None,None,317,京成バス,屋敷線津６２,津田沼駅［南口］～幕張西五丁目,幕張西五丁目方面,津田沼駅［南口］方面,幕張西五丁目,https://mb.jorudan.co.jp//os/bus/1304/stop/43633.html,
error,None,None,None,None,318,京成バス,東京情報大学線情０１,千葉駅～情報大正門,情報大正門方面,千葉駅方面,情報大正門,https://mb.jorudan.co.jp//os/bus/1304/stop/43531.html,
error,None,None,None,None,319,京成バス,松０４,八潮駅南口～松戸駅,松戸駅方面,八潮駅南口方面,松戸駅,https://mb.jorudan.co.jp//os/bus/1304/stop/43648.html,
error,None,None,None,None,320,京成バス,松７４：松戸営業所～南流山駅,松戸営業所～南流山駅南口,南流山駅南口方面,松戸営業所方面,南流山駅南口,https://mb.jorudan.co.jp//os/bus/1304/stop/178501.html,
error,None,None,None,None,321,京成バス,流０３,流山おおたかの森駅西口～流山駅,流山おおたかの森駅西口方面,流山おおたかの森駅西口方面,流山おおたかの森駅西口,https://mb.jorudan.co.jp//os/bus/1304/stop/44491.html,
error,None,None,None,None,322,京成バス,流１１,流山おおたかの森駅東口～平和台駅入口,平和台駅入口方面,流山おおたかの森駅東口方面,平和台駅入口,https://mb.jorudan.co.jp//os/bus/1304/stop/44211.html,
error,None,None,None,None,323,京成バス,細０２：外回り,新小岩駅東北広場～奥戸新橋,新小岩駅東北広場方面,新小岩駅東北広場方面,新小岩駅東北広場,https://mb.jorudan.co.jp//os/bus/1304/stop/44498.html,
error,None,None,None,None,324,京成バス,袖ヶ浦団地線津４６,津田沼駅［南口］～幕張メッセ中央,津田沼駅［南口］方面,幕張メッセ中央方面,幕張メッセ中央,https://mb.jorudan.co.jp//os/bus/1304/stop/229495.html,
error,None,None,None,None,325,京成バス,金０１,金町駅北口～三角広場,金町駅北口方面,金町駅北口方面,金町駅北口,https://mb.jorudan.co.jp//os/bus/1304/stop/43608.html,
error,None,None,None,None,326,京成バス,金６１：深夜,金町駅北口～戸ヶ崎操車場,戸ヶ崎操車場方面,金町駅北口方面,戸ヶ崎操車場,https://mb.jorudan.co.jp//os/bus/1304/stop/43703.html,
error,None,None,None,None,327,京成バス,金６３,金町駅～東金町三丁目,金町駅方面,金町駅方面,金町駅,https://mb.jorudan.co.jp//os/bus/1304/stop/44384.html,
error,None,None,None,None,328,京成バス,青０１,慈恵医大葛飾医療センター～京成青砥駅・ユアエルム青戸前,慈恵医大葛飾医療センター方面,慈恵医大葛飾医療センター方面,慈恵医大葛飾医療センター,https://mb.jorudan.co.jp//os/bus/1304/stop/43968.html,
error,None,None,None,None,329,京成バス,高塚線本３４,高塚～東松戸駅,東松戸駅方面,高塚方面,東松戸駅,https://mb.jorudan.co.jp//os/bus/1304/stop/43587.html,
error,None,None,None,None,330,京成バス,高塚線本３７,東松戸駅～医療センター入口,医療センター入口方面,東松戸駅方面,医療センター入口,https://mb.jorudan.co.jp//os/bus/1304/stop/43543.html,
error,None,None,None,None,331,京成タウンバス,金０２：深夜,金町駅南口～三郷駅南口,三郷駅南口方面,金町駅南口方面,三郷駅南口,https://mb.jorudan.co.jp//os/bus/1315/stop/52553.html,
error,None,None,None,None,332,東武バスセントラル,スカイツリーシャトル,東京スカイツリータウン～浅草寺・観音堂裏,東京スカイツリータウン方面,東京スカイツリータウン方面,東京スカイツリータウン,https://mb.jorudan.co.jp//os/bus/1311/stop/50720.html,
error,None,None,None,None,333,東武バスセントラル,三０７,新三郷駅～五街区,新三郷駅方面,新三郷駅方面,新三郷駅,https://mb.jorudan.co.jp//os/bus/1311/stop/50755.html,
error,None,None,None,None,334,東武バスセントラル,三０８－２,新三郷駅～パークフィールド東,新三郷駅方面,テラウエスト北方面,テラウエスト北,https://mb.jorudan.co.jp//os/bus/1311/stop/50755.html,
error,None,None,None,None,335,東武バスセントラル,八潮０１：八潮団地先回り,八潮駅北口～新町,八潮駅北口方面,八潮駅北口方面,八潮駅北口,https://mb.jorudan.co.jp//os/bus/1311/stop/50381.html,
error,None,None,None,None,336,東武バスセントラル,六１８,六町駅～花畑団地,花畑団地方面,六町駅方面,花畑団地,https://mb.jorudan.co.jp//os/bus/1311/stop/50447.html,
error,None,None,None,None,337,東武バスセントラル,北柏０１：ライフ中央先回り,北柏駅～北柏ライフタウン,北柏駅方面,北柏駅方面,北柏駅,https://mb.jorudan.co.jp//os/bus/1311/stop/310948.html,
error,None,None,None,None,338,東武バスセントラル,吉０６,吉川駅北口～吉川車庫,吉川車庫方面,吉川駅北口方面,吉川車庫,https://mb.jorudan.co.jp//os/bus/1311/stop/50897.html,
error,None,None,None,None,339,東武バスセントラル,吉０７,吉川車庫～吉川駅北口,吉川駅北口方面,吉川車庫方面,吉川駅北口,https://mb.jorudan.co.jp//os/bus/1311/stop/50413.html,
error,None,None,None,None,340,東武バスセントラル,新田３８,新田駅東口～柿木中央,新田駅東口方面,新田駅東口方面,新田駅東口,https://mb.jorudan.co.jp//os/bus/1311/stop/51063.html,
error,None,None,None,None,341,東武バスセントラル,有２６,亀有駅北口～葛飾車庫,葛飾車庫方面,亀有駅北口方面,葛飾車庫,https://mb.jorudan.co.jp//os/bus/1311/stop/50717.html,
error,None,None,None,None,342,東武バスセントラル,有２７,亀有駅北口～葛飾車庫入口,亀有駅北口方面,亀有駅北口方面,亀有駅北口,https://mb.jorudan.co.jp//os/bus/1311/stop/51089.html,
error,None,None,None,None,343,東武バスセントラル,有２９,亀有駅北口～六ツ木都住,六ツ木都住方面,亀有駅北口方面,六ツ木都住,https://mb.jorudan.co.jp//os/bus/1311/stop/50420.html,
error,None,None,None,None,344,東武バスセントラル,柏１２,柏駅西口～市立柏高校,市立柏高校方面,柏駅西口方面,市立柏高校,https://mb.jorudan.co.jp//os/bus/1311/stop/310978.html,
error,None,None,None,None,345,東武バスセントラル,柏１３：灰毛先回り,灰毛～柏たなか駅西口,柏たなか駅西口方面,灰毛方面,柏たなか駅西口,https://mb.jorudan.co.jp//os/bus/1311/stop/310903.html,
error,None,None,None,None,346,東武バスセントラル,流通０１,流通団地北～三郷中央駅,流通団地東方面,流通団地北方面,流通団地東,https://mb.jorudan.co.jp//os/bus/1311/stop/50909.html,
error,None,None,None,None,347,東武バスセントラル,流通０１,流通団地北～三郷中央駅,流通団地東方面,流通団地北方面,流通団地南,https://mb.jorudan.co.jp//os/bus/1311/stop/50909.html,
error,None,None,None,None,348,東武バスセントラル,深夜３１,王子駅～西新井駅西口,西新井駅西口方面,王子駅方面,西新井駅西口,https://mb.jorudan.co.jp//os/bus/1311/stop/50601.html,
error,None,None,None,None,349,東武バスセントラル,竹１０,竹の塚駅西口～竹の塚車庫,竹の塚車庫方面,竹の塚駅西口方面,竹の塚車庫,https://mb.jorudan.co.jp//os/bus/1311/stop/50873.html,
error,None,None,None,None,350,東武バスセントラル,綾２２,第五都営住宅～綾瀬駅,綾瀬駅方面,第五都営住宅方面,綾瀬駅,https://mb.jorudan.co.jp//os/bus/1311/stop/50419.html,
error,None,None,None,None,351,東武バスセントラル,綾３３,綾瀬駅～東和住区センター東,東和住区センター東方面,綾瀬駅方面,東和住区センター東,https://mb.jorudan.co.jp//os/bus/1311/stop/166290.html,
error,None,None,None,None,352,東武バスセントラル,綾３４,綾瀬駅～大谷田一丁目,大谷田一丁目方面,綾瀬駅方面,大谷田一丁目,https://mb.jorudan.co.jp//os/bus/1311/stop/50452.html,
error,None,None,None,None,353,東武バスセントラル,草加０２,草加駅東口～木曽根,木曽根方面,草加駅東口方面,木曽根,https://mb.jorudan.co.jp//os/bus/1311/stop/51147.html,
error,None,None,None,None,354,東武バスセントラル,草加１９,草加駅東口～手代町会館,草加駅東口方面,草加駅東口方面,草加駅東口,https://mb.jorudan.co.jp//os/bus/1311/stop/50906.html,
error,None,None,None,None,355,東武バスセントラル,草加２０,草加駅西口～清門西,清門西方面,草加駅西口方面,清門西,https://mb.jorudan.co.jp//os/bus/1311/stop/51148.html,
error,None,None,None,None,356,立川バス,イオン０１,箱根ヶ崎駅西口～イオンモール,イオンモール方面,箱根ヶ崎駅西口方面,イオンモール,https://mb.jorudan.co.jp//os/bus/1313/stop/52041.html,
error,None,None,None,None,357,立川バス,国２０－５,立川駅南口～国立駅南口,国立駅南口方面,立川駅南口方面,国立駅南口,https://mb.jorudan.co.jp//os/bus/1313/stop/51952.html,
error,None,None,None,None,358,立川バス,国２２,国立駅北口～鉄道総研,国立駅北口方面,国立駅北口方面,国立駅北口,https://mb.jorudan.co.jp//os/bus/1313/stop/51978.html,
error,None,None,None,None,359,立川バス,国２４－４,国立駅北口～並木町二丁目,並木町二丁目方面,国立駅北口方面,並木町二丁目,https://mb.jorudan.co.jp//os/bus/1313/stop/52072.html,
error,None,None,None,None,360,立川バス,国２９－２,国立駅北口～玉川上水駅南口,玉川上水駅南口方面,国立駅北口方面,玉川上水駅南口,https://mb.jorudan.co.jp//os/bus/1313/stop/52224.html,
error,None,None,None,None,361,立川バス,寺５０,上水営業所～国分寺駅北口,国分寺駅北口方面,上水営業所方面,国分寺駅北口,https://mb.jorudan.co.jp//os/bus/1313/stop/52080.html,
error,None,None,None,None,362,立川バス,拝１１,拝島駅～松原,拝島駅方面,拝島駅方面,拝島駅,https://mb.jorudan.co.jp//os/bus/1313/stop/51933.html,
error,None,None,None,None,363,立川バス,拝１２－２：拝島営業所行,拝島駅～拝島操車場,拝島操車場方面,拝島駅方面,拝島操車場,https://mb.jorudan.co.jp//os/bus/1313/stop/234214.html,
error,None,None,None,None,364,立川バス,拝１９,拝島駅～福生営業所,福生営業所方面,拝島駅方面,福生営業所,https://mb.jorudan.co.jp//os/bus/1313/stop/320317.html,
error,None,None,None,None,365,立川バス,昭１１,拝島駅～昭島駅南口,昭島駅南口方面,拝島駅方面,昭島駅南口,https://mb.jorudan.co.jp//os/bus/1313/stop/52259.html,
error,None,None,None,None,366,立川バス,昭１３,昭島駅南口～松中団地操車場,松中団地操車場方面,昭島駅南口方面,松中団地操車場,https://mb.jorudan.co.jp//os/bus/1313/stop/52083.html,
error,None,None,None,None,367,立川バス,昭１７,昭島駅南口～西砂川,西砂川方面,昭島駅南口方面,西砂川,https://mb.jorudan.co.jp//os/bus/1313/stop/52109.html,
error,None,None,None,None,368,立川バス,東中０１,西武蔵野～東中神駅北口,東中神駅北口方面,西武蔵野方面,東中神駅北口,https://mb.jorudan.co.jp//os/bus/1313/stop/198929.html,
error,None,None,None,None,369,立川バス,玉１０,上水営業所～団地中央［村山団地］,玉川上水駅方面,上水営業所方面,玉川上水駅,https://mb.jorudan.co.jp//os/bus/1313/stop/52274.html,
error,None,None,None,None,370,立川バス,福１４,福生駅東口～羽村駅東口,羽村駅東口方面,福生駅東口方面,羽村駅東口,https://mb.jorudan.co.jp//os/bus/1313/stop/52107.html,
error,None,None,None,None,371,立川バス,福１５,福生営業所～箱根ヶ崎駅東口,箱根ヶ崎駅東口方面,福生営業所方面,箱根ヶ崎駅東口,https://mb.jorudan.co.jp//os/bus/1313/stop/52169.html,
error,None,None,None,None,372,立川バス,立１０－１,立川駅北口～岩蔵街道入口,岩蔵街道入口方面,立川駅北口方面,岩蔵街道入口,https://mb.jorudan.co.jp//os/bus/1313/stop/234193.html,
error,None,None,None,None,373,立川バス,立１０－２,岩蔵街道入口～立川駅北口,立川駅北口方面,岩蔵街道入口方面,立川駅北口,https://mb.jorudan.co.jp//os/bus/1313/stop/52329.html,
error,None,None,None,None,374,立川バス,立１９,立川駅北口～西武蔵野,西武蔵野方面,立川駅北口方面,西武蔵野,https://mb.jorudan.co.jp//os/bus/1313/stop/52184.html,
error,None,None,None,None,375,立川バス,立２２,立川駅北口～団地中央［村山団地］,立川駅北口方面,上水営業所方面,上水営業所,https://mb.jorudan.co.jp//os/bus/1313/stop/52329.html,
error,None,None,None,None,376,西東京バス,五３３,福生駅～小宮久保橋,福生駅方面,福生駅方面,福生駅,https://mb.jorudan.co.jp//os/bus/1312/stop/51726.html,
error,None,None,None,None,377,西東京バス,五３４,福生駅～秋川駅,秋川駅方面,福生駅方面,秋川駅,https://mb.jorudan.co.jp//os/bus/1312/stop/51186.html,
error,None,None,None,None,378,西東京バス,住０２,高尾駅北口～グリーンタウン高尾,グリーンタウン高尾方面,高尾駅北口方面,グリーンタウン高尾,https://mb.jorudan.co.jp//os/bus/1312/stop/51545.html,
error,None,None,None,None,379,西東京バス,元八１３,高尾駅北口～大久保,大久保方面,高尾駅北口方面,大久保,https://mb.jorudan.co.jp//os/bus/1312/stop/51887.html,
error,None,None,None,None,380,西東京バス,元八１５,高尾駅北口～馬込松木,馬込松木方面,高尾駅北口方面,馬込松木,https://mb.jorudan.co.jp//os/bus/1312/stop/51268.html,
error,None,None,None,None,381,西東京バス,大０５,大和田団地～八王子駅北口,八王子駅北口方面,大和田団地方面,八王子駅北口,https://mb.jorudan.co.jp//os/bus/1312/stop/51454.html,
error,None,None,None,None,382,西東京バス,奥１２：大菩薩峠東口経由,小菅の湯～奥多摩駅,奥多摩駅方面,小菅の湯方面,奥多摩駅,https://mb.jorudan.co.jp//os/bus/1312/stop/51409.html,
error,None,None,None,None,383,西東京バス,小０２,小作駅東口～末広二丁目西,小作駅東口方面,小作駅東口方面,小作駅東口,https://mb.jorudan.co.jp//os/bus/1312/stop/51806.html,
error,None,None,None,None,384,西東京バス,小１２,菅生高校～西東京バス青梅支所,西東京バス青梅支所方面,菅生高校方面,西東京バス青梅支所,https://mb.jorudan.co.jp//os/bus/1312/stop/321126.html,
error,None,None,None,None,385,西東京バス,川３０,桜木～上日向,上日向方面,桜木方面,上日向,https://mb.jorudan.co.jp//os/bus/1312/stop/51271.html,
error,None,None,None,None,386,西東京バス,川３１,桜木～清東橋,清東橋方面,桜木方面,清東橋,https://mb.jorudan.co.jp//os/bus/1312/stop/51195.html,
error,None,None,None,None,387,西東京バス,川３２,上日向～川井駅,川井駅方面,上日向方面,川井駅,https://mb.jorudan.co.jp//os/bus/1312/stop/51793.html,
error,None,None,None,None,388,西東京バス,工０２,工学院大学～京王八王子駅,京王八王子駅方面,工学院大学方面,京王八王子駅,https://mb.jorudan.co.jp//os/bus/1312/stop/51674.html,
error,None,None,None,None,389,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,三崎町［ＥＢＩＳＵＹＡ前］,https://mb.jorudan.co.jp//os/bus/1312/stop/310148.html,
error,None,None,None,None,390,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,寺町北,https://mb.jorudan.co.jp//os/bus/1312/stop/310153.html,
error,None,None,None,None,391,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,南町,https://mb.jorudan.co.jp//os/bus/1312/stop/310149.html,
error,None,None,None,None,392,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,みずき通り,https://mb.jorudan.co.jp//os/bus/1312/stop/310144.html,
error,None,None,None,None,393,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,いちょうホール北,https://mb.jorudan.co.jp//os/bus/1312/stop/310150.html,
error,None,None,None,None,394,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,妙薬寺,https://mb.jorudan.co.jp//os/bus/1312/stop/310146.html,
error,None,None,None,None,395,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,元横山町１丁目,https://mb.jorudan.co.jp//os/bus/1312/stop/310151.html,
error,None,None,None,None,396,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,沢淵,https://mb.jorudan.co.jp//os/bus/1312/stop/310152.html,
error,None,None,None,None,397,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,第五中学校前,https://mb.jorudan.co.jp//os/bus/1312/stop/310147.html,
error,None,None,None,None,398,西東京バス,市街地循環,京王八王子駅～明神町,八王子駅北口方面,京王八王子駅方面,明神町,https://mb.jorudan.co.jp//os/bus/1312/stop/51693.html,
error,None,None,None,None,399,西東京バス,急行：創価大学栄光門,八王子駅北口～創価大学栄光門,創価大学栄光門方面,八王子駅北口方面,創価大学栄光門,https://mb.jorudan.co.jp//os/bus/1312/stop/51824.html,
error,None,None,None,None,400,西東京バス,急行：東青梅駅前～河辺駅南口,東青梅駅前～河辺駅南口,河辺駅南口方面,東青梅駅前方面,河辺駅南口,https://mb.jorudan.co.jp//os/bus/1312/stop/51696.html,
error,None,None,None,None,401,西東京バス,急行：秋川駅～サマーランド,サマーランド～サマーランド,サマーランド方面,秋川駅方面,サマーランド,https://mb.jorudan.co.jp//os/bus/1312/stop/51401.html,
error,None,None,None,None,402,西東京バス,河１０,河辺駅北口～青梅看護専門学校,青梅看護専門学校方面,河辺駅北口方面,青梅看護専門学校,https://mb.jorudan.co.jp//os/bus/1312/stop/278008.html,
error,None,None,None,None,403,西東京バス,直通：八王子駅～工学院大学,八王子駅北口～工学院大学,京王八王子駅方面,工学院大学方面,工学院大学,https://mb.jorudan.co.jp//os/bus/1312/stop/51674.html,
error,None,None,None,None,404,西東京バス,長８１：西八王子駅経由,京王八王子駅～城山手,城山手方面,京王八王子駅方面,城山手,https://mb.jorudan.co.jp//os/bus/1312/stop/51679.html,
error,None,None,None,None,405,西東京バス,高尾駅～恩方営業所：深夜,高尾駅北口～恩方営業所,恩方営業所方面,高尾駅北口方面,恩方営業所,https://mb.jorudan.co.jp//os/bus/1312/stop/51544.html,
error,None,None,None,None,406,西東京バス,１６号０４,京王八王子駅～戸吹,戸吹方面,京王八王子駅方面,戸吹,https://mb.jorudan.co.jp//os/bus/1312/stop/51249.html,
error,None,None,None,None,407,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,横山町,https://mb.jorudan.co.jp//os/bus/1312/stop/51442.html,
