ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
25031,東武バス,1576,11,花畑小学校前,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.791709,139.826703,足立区
25032,東武バス,1576,12,南花畑三丁目,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.79237,139.82361,足立区
25033,東武バス,1576,13,花保会館前,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.790048,139.822288,足立区
25034,東武バス,1576,14,南花畑一丁目,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.787905,139.822258,足立区
25035,東武バス,1576,15,六町駅,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.785034,139.821971,足立区
25036,東武バス,1576,16,加平小学校南,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.784358,139.817958,足立区
25037,東武バス,1576,17,都営住宅(足立区),[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.783126,139.816255,足立区
25038,東武バス,1576,18,一ツ家第三公園入口,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.782621,139.814784,足立区
25039,東武バス,1576,19,都営住宅南,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.782609,139.812076,足立区
25040,東武バス,1576,20,平野小学校,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.782626,139.809032,足立区
25041,東武バス,1576,21,平野住区センター,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.782671,139.805005,足立区
25042,東武バス,1576,22,中島根小学校,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.782432,139.799348,足立区
25043,東武バス,1576,23,島根住区センター,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.782358,139.79382,足立区
25044,東武バス,1576,24,栗原立体交差東口,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.782253,139.790064,足立区
25045,東武バス,1576,25,ギャラクシティ,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.779745,139.790063,足立区
25046,東武バス,1576,26,西新井駅東口,[西21/西22]はるかぜ7号:西新井-八潮[東武バス],35.778183,139.789968,足立区
25063,東武バス,1577,17,見沼代親水公園駅前,草加22:草加-見沼代[東武バス],35.813994,139.769967,足立区
25064,東武バス,1578,1,金町駅前,金50:東金町循環[東武バス],35.768844,139.871111,葛飾区
25065,東武バス,1578,2,葛西神社入口,金50:東金町循環[東武バス],35.770386,139.87582,葛飾区
25066,東武バス,1578,3,半田稲荷前,金50:東金町循環[東武バス],35.773652,139.877256,葛飾区
25067,東武バス,1578,4,東金町五丁目,金50:東金町循環[東武バス],35.777387,139.880827,葛飾区
25068,東武バス,1578,5,桜土手(東京都),金50:東金町循環[東武バス],35.777879,139.882382,葛飾区
25069,東武バス,1578,6,東金町七丁目,金50:東金町循環[東武バス],35.779415,139.885078,葛飾区
25070,東武バス,1578,7,東金町運動場入口,金50:東金町循環[東武バス],35.780512,139.884982,葛飾区
25075,東武バス,1579,1,金町駅前,金52:金町-大膳橋-新三郷(金町-中央)[東武バス],35.768844,139.871111,葛飾区
25076,東武バス,1579,2,葛西神社入口,金52:金町-大膳橋-新三郷(金町-中央)[東武バス],35.770386,139.87582,葛飾区
25077,東武バス,1579,3,半田稲荷前,金52:金町-大膳橋-新三郷(金町-中央)[東武バス],35.773652,139.877256,葛飾区
25078,東武バス,1579,4,東金町五丁目,金52:金町-大膳橋-新三郷(金町-中央)[東武バス],35.777387,139.880827,葛飾区
25079,東武バス,1579,5,桜土手(東京都),金52:金町-大膳橋-新三郷(金町-中央)[東武バス],35.779257,139.882817,葛飾区
25080,東武バス,1579,6,高須(東京都),金52:金町-大膳橋-新三郷(金町-中央)[東武バス],35.781825,139.881164,葛飾区
25111,東武バス,1580,1,金町駅前,金52・三09:金町-大膳橋-新三郷(中央-新三郷)[東武バス],35.768844,139.871111,葛飾区
25112,東武バス,1580,2,葛西神社入口,金52・三09:金町-大膳橋-新三郷(中央-新三郷)[東武バス],35.770386,139.87582,葛飾区
25113,東武バス,1580,3,半田稲荷前,金52・三09:金町-大膳橋-新三郷(中央-新三郷)[東武バス],35.773652,139.877256,葛飾区
25114,東武バス,1580,4,東金町五丁目,金52・三09:金町-大膳橋-新三郷(中央-新三郷)[東武バス],35.777387,139.880827,葛飾区
25115,東武バス,1580,5,桜土手(東京都),金52・三09:金町-大膳橋-新三郷(中央-新三郷)[東武バス],35.779257,139.882817,葛飾区
25116,東武バス,1580,6,高須(東京都),金52・三09:金町-大膳橋-新三郷(中央-新三郷)[東武バス],35.781825,139.881164,葛飾区
25147,東武バス,1581,1,金町駅前,金54:金町-中央通り-新三郷[東武バス],35.768844,139.871111,葛飾区
25148,東武バス,1581,2,葛西神社入口,金54:金町-中央通り-新三郷[東武バス],35.770386,139.87582,葛飾区
25149,東武バス,1581,3,半田稲荷前,金54:金町-中央通り-新三郷[東武バス],35.773652,139.877256,葛飾区
25150,東武バス,1581,4,東金町五丁目,金54:金町-中央通り-新三郷[東武バス],35.777387,139.880827,葛飾区
25151,東武バス,1581,5,桜土手(東京都),金54:金町-中央通り-新三郷[東武バス],35.779257,139.882817,葛飾区
25152,東武バス,1581,6,東金町七丁目,金54:金町-中央通り-新三郷[東武バス],35.779326,139.885251,葛飾区
25153,東武バス,1581,7,東金町運動場入口,金54:金町-中央通り-新三郷[東武バス],35.780996,139.885452,葛飾区
25154,東武バス,1581,8,高須(東京都),金54:金町-中央通り-新三郷[東武バス],35.781825,139.881164,葛飾区
25187,東武バス,1582,1,東京スカイツリータウン,スカイツリーシャトル:上野・浅草〔JR上野駅公園口行〕[東武バス],35.710307,139.809914,墨田区
25188,東武バス,1582,2,吾妻橋(東京都),スカイツリーシャトル:上野・浅草〔JR上野駅公園口行〕[東武バス],35.709149,139.800846,墨田区
25189,東武バス,1582,3,浅草雷門,スカイツリーシャトル:上野・浅草〔JR上野駅公園口行〕[東武バス],35.711028,139.794318,台東区
25190,東武バス,1582,4,浅草六区[TX浅草駅],スカイツリーシャトル:上野・浅草〔JR上野駅公園口行〕[東武バス],35.714206,139.792334,台東区
25191,東武バス,1582,5,浅草ビューホテル,スカイツリーシャトル:上野・浅草〔JR上野駅公園口行〕[東武バス],35.715347,139.792374,台東区
25192,東武バス,1582,6,かっぱ橋道具街入口,スカイツリーシャトル:上野・浅草〔JR上野駅公園口行〕[東武バス],35.717916,139.78984,台東区
25193,東武バス,1582,7,上野駅・上野公園〔東武バス/めぐりん〕,スカイツリーシャトル:上野・浅草〔JR上野駅公園口行〕[東武バス],35.714904,139.776568,台東区
25194,東武バス,1583,1,成増駅北口,増07:宮本循環(駅-宮本)[東武バス],35.778289,139.632767,板橋区
25195,東武バス,1583,2,成増坂上,増07:宮本循環(駅-宮本)[東武バス],35.778909,139.631137,板橋区
25196,東武バス,1583,3,成増北口通り,増07:宮本循環(駅-宮本)[東武バス],35.781864,139.629902,板橋区
25197,東武バス,1583,4,瑞光橋,増07:宮本循環(駅-宮本)[東武バス],35.783824,139.628978,板橋区
25207,東武バス,1584,1,成増駅北口,増09・増10:成増-和光市[東武バス],35.778289,139.632767,板橋区
25208,東武バス,1584,2,成増坂上,増09・増10:成増-和光市[東武バス],35.778909,139.631137,板橋区
25209,東武バス,1584,3,成増北口通り,増09・増10:成増-和光市[東武バス],35.781864,139.629902,板橋区
25210,東武バス,1584,4,瑞光橋,増09・増10:成増-和光市[東武バス],35.783824,139.628978,板橋区
25225,東武バス,1585,1,成増駅南口,増32・和06・和08・和09:成増-南大和-和光市[東武バス],35.777142,139.632772,板橋区
25226,東武バス,1585,2,成増駅入口〔東武〕,増32・和06・和08・和09:成増-南大和-和光市[東武バス],35.777873,139.628784,板橋区
25245,東武バス,1586,1,東京駅〔八重洲南口〕,ミッドナイトアロー春日部[東武バス],35.679806,139.768114,千代田区
25246,東武バス,1586,2,上野駅〔東武バス〕,ミッドナイトアロー春日部[東武バス],35.711011,139.773914,台東区
25247,東武バス,1586,3,足立区役所前,ミッドナイトアロー春日部[東武バス],35.775767,139.8031,足立区
25248,東武バス,1586,4,保木間一丁目〔東武バス〕,ミッドナイトアロー春日部[東武バス],35.791075,139.802483,足立区
25261,東武バス,1587,1,池袋駅〔西口〕,ミッドナイトアロー川越[東武バス],35.730452,139.708368,豊島区
25275,東武バス,1588,1,有楽町マリオン前,ミッドナイトアロー柏・我孫子[東武バス],35.673651,139.762149,千代田区
25276,東武バス,1588,2,上野駅〔東武バス〕,ミッドナイトアロー柏・我孫子[東武バス],35.711011,139.773914,台東区
25296,東武バス,1589,1,上野駅・上野公園〔東武バス/めぐりん〕,スカイツリーシャトル:上野・浅草〔スカイツリー行〕[東武バス],35.714904,139.776568,台東区
25297,東武バス,1589,2,浅草六区[TX浅草駅],スカイツリーシャトル:上野・浅草〔スカイツリー行〕[東武バス],35.714206,139.792334,台東区
25298,東武バス,1589,3,浅草ビューホテル,スカイツリーシャトル:上野・浅草〔スカイツリー行〕[東武バス],35.715347,139.792374,台東区
25299,東武バス,1589,4,浅草ひさご通り・花やしき,スカイツリーシャトル:上野・浅草〔スカイツリー行〕[東武バス],35.716944,139.794429,台東区
25300,東武バス,1589,5,浅草寺・観音堂裏,スカイツリーシャトル:上野・浅草〔スカイツリー行〕[東武バス],35.716306,139.796984,台東区
25301,東武バス,1589,6,東京スカイツリータウン,スカイツリーシャトル:上野・浅草〔スカイツリー行〕[東武バス],35.710307,139.809914,墨田区
25302,足立区,1590,1,六町駅,六町駅-花畑桑袋団地[足立区社会実験バス],35.785117,139.821168,足立区
25303,足立区,1590,2,加平小学校南,六町駅-花畑桑袋団地[足立区社会実験バス],35.784373,139.817743,足立区
25304,足立区,1590,3,西六町,六町駅-花畑桑袋団地[足立区社会実験バス],35.787837,139.816804,足立区
25305,足立区,1590,4,東保木間一丁目,六町駅-花畑桑袋団地[足立区社会実験バス],35.789368,139.812306,足立区
25306,足立区,1590,5,保木間一丁目〔東武バス〕,六町駅-花畑桑袋団地[足立区社会実験バス],35.789414,139.8064,足立区
25307,足立区,1590,6,元渕江公園,六町駅-花畑桑袋団地[足立区社会実験バス],35.791024,139.805206,足立区
25308,足立区,1590,7,渕江中入口,六町駅-花畑桑袋団地[足立区社会実験バス],35.794882,139.806016,足立区
25309,足立区,1590,8,保木間中央,六町駅-花畑桑袋団地[足立区社会実験バス],35.797849,139.806698,足立区
25310,足立区,1590,9,フラワーロード,六町駅-花畑桑袋団地[足立区社会実験バス],35.800314,139.806633,足立区
25311,足立区,1590,10,花畑区民事務所,六町駅-花畑桑袋団地[足立区社会実験バス],35.803368,139.806579,足立区
25312,足立区,1590,11,文教大学〔東京あだちキャンパス〕,六町駅-花畑桑袋団地[足立区社会実験バス],35.806768,139.805453,足立区
25313,足立区,1590,12,花畑五丁目,六町駅-花畑桑袋団地[足立区社会実験バス],35.80664,139.811413,足立区
25314,足立区,1590,13,花畑北中学校入口,六町駅-花畑桑袋団地[足立区社会実験バス],35.806523,139.815502,足立区
25315,足立区,1590,14,花畑六丁目東,六町駅-花畑桑袋団地[足立区社会実験バス],35.806469,139.819011,足立区
25316,足立区,1590,15,大鷲神社入口,六町駅-花畑桑袋団地[足立区社会実験バス],35.809426,139.820798,足立区
25317,足立区,1590,16,桑袋ビオトープ公園入口,六町駅-花畑桑袋団地[足立区社会実験バス],35.811345,139.821544,足立区
25318,足立区,1590,17,花畑桑袋団地,六町駅-花畑桑袋団地[足立区社会実験バス],35.813729,139.822552,足立区
25319,東武バス,1591,1,江北陸橋下,王30・足35:江北陸橋下-東京女子医大[東武バス],35.778094,139.769396,足立区
25320,東武バス,1591,2,江北小学校前(東京都),王30・足35:江北陸橋下-東京女子医大[東武バス],35.775508,139.765386,足立区
25321,東武バス,1591,3,東京女子医大足立医療センター,王30・足35:江北陸橋下-東京女子医大[東武バス],35.773105,139.765845,足立区
25322,東武バス,1592,1,西新井駅西口,西08:西新井駅西口-東京女子医大[東武バス],35.776735,139.790277,足立区
25323,東武バス,1592,2,西新井陸橋,西08:西新井駅西口-東京女子医大[東武バス],35.778345,139.786659,足立区
25324,東武バス,1592,3,西新井駅入口,西08:西新井駅西口-東京女子医大[東武バス],35.776382,139.784627,足立区
25325,東武バス,1592,4,栗原町,西08:西新井駅西口-東京女子医大[東武バス],35.777949,139.783859,足立区
25326,東武バス,1592,5,西新井大師前〔環七〕,西08:西新井駅西口-東京女子医大[東武バス],35.777932,139.780642,足立区
25327,東武バス,1592,6,第五中学校裏,西08:西新井駅西口-東京女子医大[東武バス],35.778057,139.77531,足立区
25328,東武バス,1592,7,江北陸橋下,西08:西新井駅西口-東京女子医大[東武バス],35.778094,139.769396,足立区
25329,東武バス,1592,8,江北小学校前(東京都),西08:西新井駅西口-東京女子医大[東武バス],35.775508,139.765386,足立区
25330,東武バス,1592,9,東京女子医大足立医療センター,西08:西新井駅西口-東京女子医大[東武バス],35.773105,139.765845,足立区
25331,東武バス,1593,1,綾瀬駅,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.762183,139.824016,足立区
25332,東武バス,1593,2,綾瀬五丁目,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.766231,139.823967,足立区
25333,東武バス,1593,3,中央通り(足立区),深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.768883,139.827624,足立区
25334,東武バス,1593,4,団地西通り,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.768955,139.832154,足立区
25335,東武バス,1593,5,団地東通り,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.769026,139.83534,足立区
25336,東武バス,1593,6,東和一丁目東,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.769371,139.838414,足立区
25337,東武バス,1593,7,東和二丁目,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.769941,139.841377,足立区
25338,東武バス,1593,8,東和四丁目,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.773988,139.842968,足立区
25339,東武バス,1593,9,大谷田陸橋,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.776495,139.844787,足立区
25340,東武バス,1593,10,大谷田(東京都),深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.77696,139.846606,足立区
25341,東武バス,1593,11,飯塚橋(東京都),深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.780803,139.852766,葛飾区
25342,東武バス,1593,12,水元特別支援学校前,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.782839,139.853774,葛飾区
25343,東武バス,1593,13,都営住宅前(葛飾区),深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.785714,139.855451,葛飾区
25344,東武バス,1593,14,水元神社前,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.788977,139.857345,葛飾区
25345,東武バス,1593,15,法林寺裏,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.789508,139.85574,葛飾区
25346,東武バス,1593,16,西水元六丁目,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.790134,139.853054,葛飾区
25347,東武バス,1593,17,西水元三丁目,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.789975,139.850772,葛飾区
25348,東武バス,1593,18,幸田小学校,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.788771,139.850313,葛飾区
25349,東武バス,1593,19,なかよし通り,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.787323,139.850536,葛飾区
25350,東武バス,1593,20,西水元二丁目,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.785612,139.850759,葛飾区
25351,東武バス,1593,21,西水元一丁目,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.783916,139.851011,葛飾区
25352,東武バス,1593,22,水元飯塚公園前,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.781809,139.85131,葛飾区
25353,東武バス,1593,23,葛飾車庫入口,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.780705,139.851474,葛飾区
25354,東武バス,1593,24,葛飾車庫,深夜39:綾瀬-西水元六丁目-葛飾車庫[東武バス],35.779417,139.851915,葛飾区
25357,小湊鉄道,1594,3,大崎駅西口バスターミナル,長南PC・長南CC-大崎西口BT[小湊鉄道],35.617956,139.728737,品川区
25358,高速バス,1595,1,東雲車庫,東京-千葉/東京-白子中里線[高速バス],35.641727,139.800833,江東区
25359,高速バス,1595,2,バスターミナル東京八重洲,東京-千葉/東京-白子中里線[高速バス],35.679175,139.76909,千代田区
25381,高速バス,1596,1,バスタ新宿〔新宿駅新南口〕,東京-千葉/新宿-五井[高速バス],35.688687,139.700627,渋谷区
25387,高速バス,1597,1,新宿駅西口,東京-千葉/新宿-木更津[高速バス],35.692285,139.698853,新宿区
25388,高速バス,1597,2,バスタ新宿〔新宿駅新南口〕,東京-千葉/新宿-木更津[高速バス],35.688687,139.700627,渋谷区
25392,高速バス,1598,1,バスターミナル東京八重洲,東京-千葉/東京-勝浦・御宿・安房小湊[高速バス],35.679175,139.76909,千代田区
25411,高速バス,1600,1,池袋駅東口,東京-千葉/池袋-三井アウトレット木更津[高速バス],35.729326,139.713459,豊島区
25415,高速バス,1601,3,日本橋三井タワー,千葉-東京/袖ヶ浦-東京[高速バス],35.687013,139.773256,中央区
25415,高速バス,1601,3,日本橋三井タワー,千葉-東京/袖ヶ浦-東京[高速バス],35.687013,139.773256,中央区
25416,高速バス,1601,4,東京駅鍛冶橋駐車場,千葉-東京/袖ヶ浦-東京[高速バス],35.676836,139.766081,千代田区
25417,高速バス,1601,5,日本橋三井タワー,千葉-東京/袖ヶ浦-東京[高速バス],35.687013,139.773256,中央区
25417,高速バス,1601,5,日本橋三井タワー,千葉-東京/袖ヶ浦-東京[高速バス],35.687013,139.773256,中央区
25418,高速バス,1601,6,バスターミナル東京八重洲,千葉-東京/袖ヶ浦-東京[高速バス],35.679251,139.768918,千代田区
25420,高速バス,1602,2,品川駅東口,品川-三井アウトレット木更津[高速バス],35.629594,139.742268,港区
25421,小湊鉄道,1603,1,赤羽駅東口,赤羽駅・王子駅-三井アウトレットパーク木更津[小湊鉄道/東京バス],35.778798,139.722718,北区
25422,小湊鉄道,1603,2,王子駅南口,赤羽駅・王子駅-三井アウトレットパーク木更津[小湊鉄道/東京バス],35.752189,139.73954,北区
25425,小湊鉄道,1604,2,葛西駅前,新小岩駅-三井アウトレットパーク木更津線[京成バス/小湊鐵道],35.664198,139.873305,江戸川区
25426,小湊鉄道,1604,3,一之江駅前,新小岩駅-三井アウトレットパーク木更津線[京成バス/小湊鐵道],35.686006,139.882524,江戸川区
25427,小湊鉄道,1604,4,新小岩駅東北広場,新小岩駅-三井アウトレットパーク木更津線[京成バス/小湊鐵道],35.718841,139.859384,葛飾区
25428,小湊鉄道,1604,5,亀有駅,新小岩駅-三井アウトレットパーク木更津線[京成バス/小湊鐵道],35.766448,139.847948,葛飾区
25429,京成バス（株）,1605,1,レジャーランド平和島,井19:レジャーランド-大井町駅(大森-レジャー)[京急バス],35.583267,139.740499,大田区
25430,京成バス（株）,1605,2,平和島入口,井19:レジャーランド-大井町駅(大森-レジャー)[京急バス],35.584901,139.735939,大田区
25431,京成バス（株）,1605,3,大森本町一丁目,井19:レジャーランド-大井町駅(大森-レジャー)[京急バス],35.585544,139.73637,大田区
25432,京成バス（株）,1605,4,大森海岸駅,井19:レジャーランド-大井町駅(大森-レジャー)[京急バス],35.587198,139.734265,大田区
25433,京成バス（株）,1605,5,NTT大森,井19:レジャーランド-大井町駅(大森-レジャー)[京急バス],35.587187,139.731495,大田区
25434,京成バス（株）,1605,6,大森駅〔東口〕,井19:レジャーランド-大井町駅(大森-レジャー)[京急バス],35.588537,139.728871,大田区
25435,京成バス（株）,1606,1,大森駅〔東口〕,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.588537,139.728871,大田区
25436,京成バス（株）,1606,2,NTT大森,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.587416,139.732011,大田区
25437,京成バス（株）,1606,3,いすゞ病院前,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.589163,139.732685,品川区
25438,京成バス（株）,1606,4,桜新道,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.591799,139.733481,品川区
25439,京成バス（株）,1606,5,鈴ヶ森,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.592721,139.73559,品川区
25440,京成バス（株）,1606,6,南大井文化センター,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.59575,139.736751,品川区
25441,京成バス（株）,1606,7,立会川,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.597939,139.737714,品川区
25442,京成バス（株）,1606,8,大井消防署前,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.602663,139.739967,品川区
25443,京成バス（株）,1606,9,南品川三丁目,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.607465,139.742877,品川区
25444,京成バス（株）,1606,10,青物横丁駅,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.609001,139.741678,品川区
25445,京成バス（株）,1606,11,仙台坂,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.607363,139.740088,品川区
25446,京成バス（株）,1606,12,大井町駅東口,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.607168,139.736072,品川区
25447,京成バス（株）,1606,13,大井町駅,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.606281,139.734458,品川区
25448,京成バス（株）,1607,1,フジテレビ南口,井30他:お台場→大井町[京急バス],35.626231,139.774157,港区
25449,京成バス（株）,1607,2,東京テレポート駅,井30他:お台場→大井町[京急バス],35.626841,139.779723,江東区
25450,京成バス（株）,1607,3,テレコムセンター駅前,井30他:お台場→大井町[京急バス],35.617414,139.77954,江東区
25451,京成バス（株）,1607,4,東京港湾合同庁舎前,井30他:お台場→大井町[京急バス],35.61709,139.776171,江東区
25452,京成バス（株）,1607,5,東京国際クルーズターミナル駅前,井30他:お台場→大井町[京急バス],35.622336,139.772164,江東区
25453,京成バス（株）,1607,6,台場駅前,井30他:お台場→大井町[京急バス],35.626058,139.771386,港区
25454,京成バス（株）,1607,7,八潮団地入口,井30他:お台場→大井町[京急バス],35.605961,139.753397,品川区
25455,京成バス（株）,1607,8,青物横丁駅,井30他:お台場→大井町[京急バス],35.609001,139.741678,品川区
25456,京成バス（株）,1607,9,仙台坂,井30他:お台場→大井町[京急バス],35.607363,139.740088,品川区
25457,京成バス（株）,1607,10,大井町駅東口,井30他:お台場→大井町[京急バス],35.607168,139.736072,品川区
25458,京成バス（株）,1607,11,大井町駅,井30他:お台場→大井町[京急バス],35.606281,139.734458,品川区
25459,京成バス（株）,1608,1,大井町駅,井30他:大井町→お台場[京急バス],35.606726,139.734106,品川区
25460,京成バス（株）,1608,2,大井町駅東口,井30他:大井町→お台場[京急バス],35.607328,139.73582,品川区
25461,京成バス（株）,1608,3,仙台坂,井30他:大井町→お台場[京急バス],35.607119,139.739549,品川区
25462,京成バス（株）,1608,4,青物横丁駅,井30他:大井町→お台場[京急バス],35.610247,139.743113,品川区
25463,京成バス（株）,1608,5,八潮団地入口,井30他:大井町→お台場[京急バス],35.607195,139.753617,品川区
25464,京成バス（株）,1608,6,フジテレビ前,井30他:大井町→お台場[京急バス],35.627582,139.774898,港区
25465,京成バス（株）,1608,7,台場駅前,井30他:大井町→お台場[京急バス],35.625827,139.771649,港区
25466,京成バス（株）,1608,8,フジテレビ南口,井30他:大井町→お台場[京急バス],35.626231,139.774157,港区
25467,京成バス（株）,1609,1,弁天橋(東京都),森21:大森-羽田車庫[京急バス],35.54805,139.748171,大田区
25468,京成バス（株）,1609,2,空港入口(東京都),森21:大森-羽田車庫[京急バス],35.547251,139.750503,大田区
25469,京成バス（株）,1609,3,天空橋駅,森21:大森-羽田車庫[京急バス],35.548403,139.754234,大田区
25470,京成バス（株）,1609,4,京急EXイン羽田,森21:大森-羽田車庫[京急バス],35.550542,139.752252,大田区
25471,京成バス（株）,1609,5,穴守橋,森21:大森-羽田車庫[京急バス],35.550786,139.750975,大田区
25472,京成バス（株）,1609,6,穴守稲荷,森21:大森-羽田車庫[京急バス],35.551384,139.747512,大田区
25473,京成バス（株）,1609,7,羽田車庫,森21:大森-羽田車庫[京急バス],35.551614,139.745935,大田区
25474,京成バス（株）,1610,1,大森駅〔東口〕,森21他:大森-羽田空港[京急バス],35.588364,139.728933,大田区
25475,京成バス（株）,1610,2,NTT大森,森21他:大森-羽田空港[京急バス],35.587416,139.732011,大田区
25476,京成バス（株）,1610,3,大森海岸駅,森21他:大森-羽田空港[京急バス],35.587416,139.7343,大田区
25477,京成バス（株）,1610,4,大森本町一丁目,森21他:大森-羽田空港[京急バス],35.585544,139.73637,大田区
25478,京成バス（株）,1610,5,平和島入口,森21他:大森-羽田空港[京急バス],35.582234,139.736807,大田区
25479,京成バス（株）,1610,6,大森神社(東京都),森21他:大森-羽田空港[京急バス],35.580876,139.736426,大田区
25480,京成バス（株）,1610,7,平和島駅,森21他:大森-羽田空港[京急バス],35.577139,139.735195,大田区
25481,京成バス（株）,1610,8,大森警察,森21他:大森-羽田空港[京急バス],35.573166,139.734273,大田区
25482,京成バス（株）,1610,9,大森東中学校,森21他:大森-羽田空港[京急バス],35.568978,139.735464,大田区
25483,京成バス（株）,1610,10,弁天神社,森21他:大森-羽田空港[京急バス],35.566804,139.736177,大田区
25484,京成バス（株）,1610,11,北糀谷,森21他:大森-羽田空港[京急バス],35.563488,139.737196,大田区
25485,京成バス（株）,1610,12,仲糀谷,森21他:大森-羽田空港[京急バス],35.559013,139.738508,大田区
25486,京成バス（株）,1610,13,南糀谷,森21他:大森-羽田空港[京急バス],35.556864,139.73931,大田区
25487,京成バス（株）,1610,14,大鳥居(東京都),森21他:大森-羽田空港[京急バス],35.551476,139.740801,大田区
25488,京成バス（株）,1610,15,羽田特別出張所,森21他:大森-羽田空港[京急バス],35.549078,139.742445,大田区
25489,京成バス（株）,1610,16,六間堀,森21他:大森-羽田空港[京急バス],35.548877,139.744648,大田区
25490,京成バス（株）,1610,17,弁天橋(東京都),森21他:大森-羽田空港[京急バス],35.54805,139.748171,大田区
25491,京成バス（株）,1610,18,空港入口(東京都),森21他:大森-羽田空港[京急バス],35.547251,139.750503,大田区
25492,京成バス（株）,1610,19,天空橋駅,森21他:大森-羽田空港[京急バス],35.548229,139.754749,大田区
25493,京成バス（株）,1610,20,羽田空港二丁目,森21他:大森-羽田空港[京急バス],35.546103,139.757914,大田区
25494,京成バス（株）,1610,21,空港二丁目交差点,森21他:大森-羽田空港[京急バス],35.545495,139.7622,大田区
25495,京成バス（株）,1610,22,羽田空港第3ターミナル,森21他:大森-羽田空港[京急バス],35.544612,139.768397,大田区
25496,京成バス（株）,1610,23,羽田空港第1ターミナル(空港連絡バス),森21他:大森-羽田空港[京急バス],35.548945,139.784495,大田区
25496,京成バス（株）,1610,23,羽田空港第1ターミナル(空港連絡バス),森21他:大森-羽田空港[京急バス],35.548945,139.784495,大田区
25497,京成バス（株）,1610,24,羽田空港第2ターミナル(空港連絡バス),森21他:大森-羽田空港[京急バス],35.550848,139.788199,大田区
25498,京成バス（株）,1610,25,羽田空港第1ターミナル(空港連絡バス),森21他:大森-羽田空港[京急バス],35.548945,139.784495,大田区
25498,京成バス（株）,1610,25,羽田空港第1ターミナル(空港連絡バス),森21他:大森-羽田空港[京急バス],35.548945,139.784495,大田区
25499,京成バス（株）,1611,1,大森駅〔東口〕,森22:大森-八潮[京急バス],35.588628,139.728973,大田区
25500,京成バス（株）,1611,2,NTT大森,森22:大森-八潮[京急バス],35.587416,139.732011,大田区
25501,京成バス（株）,1611,3,大森海岸駅,森22:大森-八潮[京急バス],35.587416,139.7343,大田区
