,ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
12828,31288.0,日立自動車交通,2025.0,19.0,下井病院,[綾瀬11/綾瀬11-2/綾瀬12/綾瀬13]はるかぜ9・12号[日立自動車交通],35.76531,139.829114,足立区
879,892.0,都営バス,53.0,7.0,下今井,新小22[都営バス],35.677643,139.885309,江戸川区
2171,2602.0,都営バス,125.0,11.0,下今井,葛西22(葛西駅前-一之江駅前)[都営バス],35.677643,139.885309,江戸川区
7472,18619.0,小田急バス（株）,1144.0,4.0,下北沢駅前,下61(歩行者天国実施時)[小田急バス],35.660369,139.668891,世田谷区
7467,18614.0,小田急バス（株）,1143.0,13.0,下北沢駅前,下61(駒沢陸橋-北沢タウンホール)[小田急バス],35.660369,139.668891,世田谷区
7650,19501.0,小田急バス（株）,1193.0,25.0,下宿,玉08[小田急バス],35.627508,139.603293,世田谷区
4674,5125.0,東急バス（株）,286.0,8.0,下宿,玉07[東急バス/小田急バス],35.627472,139.603343,世田谷区
6996,17813.0,京成バス（株）,1089.0,3.0,下小岩小学校前,小76:小岩駅-小岩駅通り[京成バス],35.728184,139.881879,江戸川区
2790,3220.0,都営バス,161.0,3.0,下小岩小学校前,錦27[都営バス],35.728306,139.881849,江戸川区
2772,3202.0,都営バス,160.0,3.0,下小岩小学校前,錦27-2[都営バス],35.728306,139.881849,江戸川区
7000,17817.0,京成バス（株）,1090.0,3.0,下小岩小学校前,小73:小岩駅-江戸川スポーツランド[京成バス],35.728184,139.881879,江戸川区
6965,17782.0,京成バス（株）,1088.0,4.0,下小松橋,新小71:新小岩駅-瑞江駅[京成バス],35.720196,139.865972,葛飾区
932,945.0,都営バス,55.0,31.0,下小松橋,新小29[都営バス],35.720048,139.865978,葛飾区
831,844.0,都営バス,50.0,13.0,下小松橋,新小20[都営バス/京成タウンバス],35.7202,139.866013,葛飾区
6249,11811.0,西武バス（株）,719.0,22.0,下屋敷,練48[西武バス],35.750544,139.598486,練馬区
6040,10921.0,西武バス（株）,679.0,6.0,下屋敷,石02他[西武バス/国際興業バス],35.750544,139.598486,練馬区
12829,10921.0,西武バス（株）,679.0,6.0,下屋敷,石02他[西武バス/国際興業バス],35.750544,139.598486,練馬区
7859,20826.0,関東バス（株）,1278.0,26.0,下新街,荻04/05/06/07:荻窪駅-中村橋駅-練馬駅[関東バス],35.735274,139.654282,練馬区
5644,7775.0,京王バス,466.0,24.0,下新街,中92[京王バス],35.735259,139.654272,練馬区
8247,22153.0,関東バス（株）,1362.0,24.0,下新街,練21/22他:丸山営業所・江古田の森-練馬駅[関東バス],35.734787,139.656022,練馬区
8162,21813.0,関東バス（株）,1338.0,14.0,下新街,高60:高円寺駅北口-豊玉中-練馬駅[関東バス],35.734787,139.656022,練馬区
12830,2924.0,都営バス,148.0,4.0,下根岸,都08[都営バス],35.728223,139.782272,荒川区
2495,2924.0,都営バス,148.0,4.0,下根岸,都08[都営バス],35.728223,139.782272,荒川区
7969,20966.0,関東バス（株）,1286.0,7.0,下田橋,中24:中野駅・丸山営業所-中村橋駅[関東バス],35.721606,139.672119,中野区
5629,7760.0,京王バス,466.0,9.0,下田橋,中92[京王バス],35.720829,139.671278,中野区
8017,21014.0,関東バス（株）,1288.0,8.0,下田橋,中27:中野駅-江古田の森[関東バス],35.720843,139.671283,中野区
8006,21003.0,関東バス（株）,1287.0,8.0,下田橋,中20:中野駅-丸山営業所[関東バス],35.720843,139.671283,中野区
12831,1205.0,都営バス,67.0,17.0,下田端,東43[都営バス],35.740958,139.760773,北区
1192,1205.0,都営バス,67.0,17.0,下田端,東43[都営バス],35.740958,139.760773,北区
7308,18167.0,京成バス（株）,1114.0,8.0,下町人情キラキラ橘商店街入口,墨田区内循環バス[北東部ルート][京成バス],35.712639,139.823504,墨田区
5138,5587.0,東急バス（株）,312.0,3.0,下目黒五丁目,渋72[縁日]〔出入庫〕[東急バス],35.629612,139.702188,目黒区
4609,5057.0,東急バス（株）,280.0,12.0,下目黒五丁目,渋72[東急バス],35.629612,139.702188,目黒区
4622,5070.0,東急バス（株）,281.0,3.0,下目黒五丁目,渋72〔出入庫〕[東急バス],35.629612,139.702188,目黒区
5125,5574.0,東急バス（株）,311.0,12.0,下目黒五丁目,渋72[縁日][東急バス],35.629612,139.702188,目黒区
7862,20844.0,関東バス（株）,1279.0,17.0,下石神井一丁目,阿50/51:阿佐ヶ谷駅-下井草駅-石神井公園駅[関東バス],35.733606,139.610459,練馬区
5860,10082.0,西武バス（株）,638.0,5.0,下石神井一丁目,荻11[西武バス/関東バス],35.733406,139.610661,練馬区
7863,20845.0,関東バス（株）,1279.0,18.0,下石神井坂下,阿50/51:阿佐ヶ谷駅-下井草駅-石神井公園駅[関東バス],35.734632,139.608705,練馬区
5859,10081.0,西武バス（株）,638.0,4.0,下石神井坂下,荻11[西武バス/関東バス],35.734903,139.607933,練馬区
3696,4117.0,都営バス,223.0,16.0,下落合三丁目,練68[都営バス],35.72263,139.702181,新宿区
1779,2210.0,都営バス,109.0,19.0,下落合三丁目,白61[都営バス],35.72263,139.702181,新宿区
1342,1752.0,都営バス,87.0,18.0,下落合三丁目,池65[都営バス],35.72263,139.702181,新宿区
5999,10668.0,西武バス（株）,667.0,7.0,下落合三丁目,宿20他[西武バス],35.722515,139.70254,新宿区
6000,10669.0,西武バス（株）,667.0,8.0,下落合四丁目,宿20他[西武バス],35.721841,139.697861,新宿区
1341,1751.0,都営バス,87.0,17.0,下落合四丁目,池65[都営バス],35.722041,139.698032,新宿区
1778,2209.0,都営バス,109.0,18.0,下落合四丁目,白61[都営バス],35.722041,139.698032,新宿区
3695,4116.0,都営バス,223.0,15.0,下落合四丁目,練68[都営バス],35.722041,139.698032,新宿区
8049,21049.0,関東バス（株）,1291.0,10.0,下落合駅〔関東バス〕,宿01/02:丸山営業所-小滝橋-新宿西口[関東バス],35.716046,139.694613,新宿区
8363,22332.0,高速バス,1375.0,3.0,下落合駅〔高速バス〕,東京-新潟/池袋-直江津[高速バス],35.716558,139.696191,新宿区
8367,22350.0,高速バス,1376.0,3.0,下落合駅〔高速バス〕,東京-富山/新宿・池袋-富山・高岡・氷見[高速バス],35.716558,139.696191,新宿区
8442,22793.0,高速バス,1408.0,4.0,下落合駅〔高速バス〕,東京-長野/新宿・池袋-長野[高速バス],35.716558,139.696191,新宿区
6393,12487.0,高速バス,761.0,6.0,下落合駅〔高速バス〕,東京-富山・石川/グランドリーム金沢号[高速バス],35.716543,139.696191,新宿区
8461,22918.0,高速バス,1413.0,7.0,下落合駅〔高速バス〕,池袋-軽井沢・佐久・小諸・上田〔西武バス/千曲バス〕[高速バス],35.716558,139.696191,新宿区
8359,22312.0,高速バス,1374.0,3.0,下落合駅〔高速バス〕,東京-新潟/新宿・池袋-新潟[高速バス],35.716558,139.696191,新宿区
12349,31651.0,台東区,2047.0,9.0,下谷三丁目,北めぐりん〔根岸回り〕[めぐりん(台東区)],35.72452,139.785497,台東区
7380,18240.0,京成バス（株）,1117.0,26.0,下谷三丁目,ぐるーりめぐりん[京成バス],35.724579,139.785323,台東区
2496,2925.0,都営バス,148.0,5.0,下谷三丁目,都08[都営バス],35.725448,139.786091,台東区
66,66.0,都営バス,3.0,18.0,下谷二丁目,上26[都営バス],35.720928,139.780741,台東区
12392,31693.0,台東区,2049.0,12.0,下谷二丁目,東西めぐりん〔区役所-三崎坂上-千駄木駅〕[めぐりん(台東区)],35.720928,139.780741,台東区
2031,2462.0,都営バス,119.0,20.0,下谷二丁目,草41[都営バス],35.721079,139.781121,台東区
3,3.0,都営バス,1.0,4.0,下谷神社前,上23(上野松坂屋前-平井駅前)[都営バス],35.711746,139.781106,台東区
97,97.0,都営バス,4.0,24.0,下谷神社前,上46[都営バス],35.711451,139.781017,台東区
2008,2439.0,都営バス,118.0,31.0,下谷神社前,草39[都営バス],35.711451,139.781017,台東区
2497,2926.0,都営バス,148.0,6.0,下谷警察署前,都08[都営バス],35.724749,139.788821,台東区
12832,2926.0,都営バス,148.0,6.0,下谷警察署前,都08[都営バス],35.724749,139.788821,台東区
6066,10950.0,国際興業（株）,680.0,5.0,下赤塚〔川越街道上〕,石03[国際興業バス],35.769593,139.644917,練馬区
11368,27448.0,板橋区,1736.0,9.0,下赤塚駅〔北口〕,りんりんGO〔区立美術館経由〕[板橋区コミュニティバス],35.770671,139.645972,板橋区
11369,27449.0,板橋区,1737.0,1.0,下赤塚駅〔北口〕,りんりんGO〔おいせ坂上経由〕[板橋区コミュニティバス],35.770671,139.645972,板橋区
10452,26494.0,国際興業（株）,1679.0,13.0,下赤塚駅〔北口〕,下赤03:下赤塚駅-おいせ坂上-高島平操車場[国際興業バス],35.770568,139.645993,板橋区
11230,27292.0,国際興業（株）,1726.0,7.0,下赤塚駅〔北口〕,ミッドナイトアロー朝霞台・新座[国際興業バス],35.770568,139.645993,板橋区
10453,26495.0,国際興業（株）,1680.0,1.0,下赤塚駅〔北口〕,下赤03:下赤塚駅-赤塚八丁目-高島平操車場[国際興業バス],35.770568,139.645993,板橋区
11238,27308.0,国際興業（株）,1727.0,7.0,下赤塚駅〔北口〕,ミッドナイトアロー成増・朝霞台[国際興業バス],35.770568,139.645993,板橋区
6269,11831.0,西武バス（株）,720.0,17.0,下赤塚駅〔川越街道〕,練47[西武バス],35.769414,139.644701,練馬区
4121,4567.0,東急バス（株）,251.0,2.0,下通り五丁目,恵32[東急バス],35.646395,139.703719,渋谷区
12833,4567.0,東急バス（株）,251.0,2.0,下通り五丁目,恵32[東急バス],35.646395,139.703719,渋谷区
7040,17870.0,京成バス（株）,1093.0,10.0,下鎌田小学校,臨海病院線・西瑞江線[京成バス],35.69106,139.89332,江戸川区
6932,17749.0,京成バス（株）,1085.0,2.0,下鎌田小学校,瑞江駅-一之江駅[京成バス],35.69106,139.89332,江戸川区
7018,17835.0,京成バス（株）,1091.0,3.0,下鎌田東小学校,小73・76:瑞江駅-江戸川清掃工場[京成バス],35.687439,139.900978,江戸川区
12834,17835.0,京成バス（株）,1091.0,3.0,下鎌田東小学校,小73・76:瑞江駅-江戸川清掃工場[京成バス],35.687439,139.900978,江戸川区
10810,26852.0,国際興業（株）,1701.0,10.0,下頭橋,光01/02/04:光が丘駅-練馬北町車庫-池袋駅[国際興業バス],35.753106,139.690837,板橋区
11226,27288.0,国際興業（株）,1726.0,3.0,下頭橋,ミッドナイトアロー朝霞台・新座[国際興業バス],35.753106,139.690837,板橋区
11234,27304.0,国際興業（株）,1727.0,3.0,下頭橋,ミッドナイトアロー成増・朝霞台[国際興業バス],35.753106,139.690837,板橋区
10892,26944.0,国際興業（株）,1705.0,10.0,下頭橋,池55:池袋駅-小茂根五丁目[国際興業バス],35.753106,139.690837,板橋区
4434,4879.0,東急バス（株）,269.0,14.0,下馬一丁目,渋31[東急バス],35.640302,139.682174,世田谷区
4050,4496.0,東急バス（株）,248.0,8.0,下馬一丁目,都立34/都立35[東急バス],35.640302,139.682174,世田谷区
4457,4905.0,東急バス（株）,271.0,10.0,下馬一丁目,渋32[東急バス],35.640302,139.682174,世田谷区
5059,5508.0,東急バス（株）,309.0,12.0,下馬一丁目,黒09[東急バス],35.640047,139.682823,世田谷区
4263,4705.0,東急バス（株）,260.0,5.0,下馬一丁目,黒09〔下馬営業所方面〕[東急バス],35.639854,139.682006,世田谷区
12835,5460.0,東急バス（株）,307.0,15.0,下馬五丁目,黒06[東急バス],35.633207,139.682713,世田谷区
5011,5460.0,東急バス（株）,307.0,15.0,下馬五丁目,黒06[東急バス],35.633207,139.682713,世田谷区
5214,5718.0,東急バス（株）,325.0,2.0,下馬六丁目,反12[東急バス],35.628097,139.678728,世田谷区
4129,4575.0,東急バス（株）,251.0,10.0,下馬六丁目,恵32[東急バス],35.628097,139.678728,世田谷区
4264,4706.0,東急バス（株）,260.0,6.0,下馬営業所,黒09〔下馬営業所方面〕[東急バス],35.638657,139.683186,世田谷区
4458,4906.0,東急バス（株）,271.0,11.0,下馬営業所,渋32[東急バス],35.638657,139.683186,世田谷区
4051,4497.0,東急バス（株）,248.0,9.0,下馬営業所,都立34/都立35[東急バス],35.638657,139.683186,世田谷区
5060,5509.0,東急バス（株）,309.0,13.0,下馬営業所,黒09[東急バス],35.638657,139.683186,世田谷区
4783,5233.0,東急バス（株）,295.0,4.0,不動下,タマリバーバス〔等01 玉堤循環〕[東急バス],35.602272,139.647444,世田谷区
12836,4961.0,東急バス（株）,274.0,14.0,不動前駅入口,渋41・42・43[東急バス],35.627188,139.714726,品川区
4513,4961.0,東急バス（株）,274.0,14.0,不動前駅入口,渋41・42・43[東急バス],35.627188,139.714726,品川区
1102,1115.0,都営バス,63.0,11.0,不動尊前,東22[都営バス],35.671258,139.797834,江東区
2490,2919.0,都営バス,147.0,20.0,不動尊前,都07[都営バス],35.671359,139.796912,江東区
12837,4960.0,東急バス（株）,274.0,13.0,不動尊参道,渋41・42・43[東急バス],35.629352,139.71096,目黒区
4512,4960.0,東急バス（株）,274.0,13.0,不動尊参道,渋41・42・43[東急バス],35.629352,139.71096,目黒区
4614,5062.0,東急バス（株）,280.0,17.0,不動尊門前,渋72[東急バス],35.626036,139.709713,品川区
5130,5579.0,東急バス（株）,311.0,17.0,不動尊門前,渋72[縁日][東急バス],35.626036,139.709713,品川区
10528,26570.0,国際興業（株）,1684.0,3.0,不動通り,東練01/高02:東武練馬駅-高島平駅-浮間舟渡駅[国際興業バス],35.773092,139.663366,板橋区
11414,27494.0,国際興業（株）,1739.0,19.0,不動通り,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],35.772671,139.663253,板橋区
5366,6138.0,渋谷区,352.0,27.0,不動通り入口,春の小川ルート[ハチ公バス],35.682406,139.682621,渋谷区
5536,7464.0,京王バス,444.0,7.0,不動通り入口,宿45[京王バス],35.681824,139.68188,渋谷区
5519,7447.0,京王バス,443.0,9.0,不動通り入口,宿41[京王バス],35.681824,139.68188,渋谷区
4351,4796.0,東急バス（株）,266.0,14.0,世田谷区役所入口,渋21[東急バス],35.642451,139.65199,世田谷区
4481,4929.0,東急バス（株）,272.0,14.0,世田谷区役所入口,渋22[東急バス],35.642451,139.65199,世田谷区
7632,19463.0,小田急バス（株）,1192.0,41.0,世田谷区役所入口,渋26[小田急バス],35.642566,139.65258,世田谷区
4368,4813.0,東急バス（株）,267.0,14.0,世田谷区役所入口,渋23[東急バス],35.642451,139.65199,世田谷区
4398,4843.0,東急バス（株）,268.0,14.0,世田谷区役所入口,渋24他[東急バス/小田急バス],35.642451,139.65199,世田谷区
4828,5277.0,東急バス（株）,297.0,15.0,世田谷区民会館,等13[東急バス],35.645599,139.653409,世田谷区
3946,4374.0,東急バス（株）,241.0,28.0,世田谷区民会館,反11/反12[東急バス],35.645652,139.653454,世田谷区
4567,5015.0,東急バス（株）,277.0,19.0,世田谷区民会館,渋52[東急バス],35.645652,139.653454,世田谷区
5147,5599.0,東急バス（株）,314.0,6.0,世田谷総合高校,玉04/玉05[東急バス],35.619121,139.616639,世田谷区
4678,5129.0,東急バス（株）,286.0,12.0,世田谷総合高校,玉07[東急バス/小田急バス],35.619214,139.616685,世田谷区
7654,19505.0,小田急バス（株）,1193.0,29.0,世田谷総合高校,玉08[小田急バス],35.619325,139.616416,世田谷区
4739,5190.0,東急バス（株）,291.0,4.0,世田谷総合高校,玉30[東急バス],35.620621,139.617729,世田谷区
4663,5114.0,東急バス（株）,285.0,8.0,世田谷総合高校,玉06[東急バス],35.619214,139.616685,世田谷区
4709,5160.0,東急バス（株）,289.0,6.0,世田谷総合高校,玉31/玉32他[東急バス],35.620621,139.617729,世田谷区
4465,4913.0,東急バス（株）,271.0,18.0,世田谷観音,渋32[東急バス],35.636969,139.67594,世田谷区
5067,5516.0,東急バス（株）,309.0,20.0,世田谷観音,黒09[東急バス],35.636969,139.67594,世田谷区
4261,4703.0,東急バス（株）,260.0,3.0,世田谷観音,黒09〔下馬営業所方面〕[東急バス],35.636969,139.67594,世田谷区
4048,4494.0,東急バス（株）,248.0,6.0,世田谷観音,都立34/都立35[東急バス],35.636968,139.675938,世田谷区
