市区町村名,緯度,緯度,経度,経度,区内バス停ID,会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,同じバス停
世田谷区,35.64086222,35.64086222,139.6850944,139.6850944,4575,東急バス,渋３１,渋谷駅～菅刈小学校,渋谷駅方面,渋谷駅方面,寿福寺前,https://mb.jorudan.co.jp//os/bus/1303/stop/42540.html,
目黒区,35.64389083,35.64389083,139.6887278,139.6887278,4576,東急バス,渋３１,渋谷駅～菅刈小学校,渋谷駅方面,渋谷駅方面,東山一丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/42822.html,
目黒区,35.64800389,35.64800389,139.6933094,139.6933094,4577,東急バス,渋３１,渋谷駅～菅刈小学校,渋谷駅方面,渋谷駅方面,菅刈小学校,https://mb.jorudan.co.jp//os/bus/1303/stop/43421.html,
目黒区,35.64890139,35.64890139,139.6917436,139.6917436,4578,東急バス,渋３１,渋谷駅～菅刈小学校,渋谷駅方面,渋谷駅方面,大橋,https://mb.jorudan.co.jp//os/bus/1303/stop/42525.html,
目黒区,35.651995,35.651995,139.6878122,139.6878122,4579,東急バス,渋３１,渋谷駅～菅刈小学校,渋谷駅方面,渋谷駅方面,大坂上,https://mb.jorudan.co.jp//os/bus/1303/stop/43103.html,
目黒区,35.65369889,35.65369889,139.6922094,139.6922094,4580,東急バス,渋３１,渋谷駅～菅刈小学校,渋谷駅方面,渋谷駅方面,道玄坂上,https://mb.jorudan.co.jp//os/bus/1303/stop/42214.html,
渋谷区,35.65621667,35.65621667,139.6966922,139.6966922,4581,東急バス,渋３１,渋谷駅～菅刈小学校,渋谷駅方面,渋谷駅方面,渋谷駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42622.html,
世田谷区,35.64355583,35.64355583,139.6797925,139.6797925,4582,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,自衛隊中央病院入口,https://mb.jorudan.co.jp//os/bus/1303/stop/43131.html,
世田谷区,35.64134972,35.64134972,139.6813072,139.6813072,4583,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,駒繋小学校入口,https://mb.jorudan.co.jp//os/bus/1303/stop/42205.html,
世田谷区,35.64016444,35.64016444,139.6820603,139.6820603,4584,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,下馬一丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/43405.html,
世田谷区,35.63863361,35.63863361,139.6831911,139.6831911,4585,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,下馬営業所,https://mb.jorudan.co.jp//os/bus/1303/stop/42933.html,
世田谷区,35.63633722,35.63633722,139.681255,139.681255,4586,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,駒繋神社,https://mb.jorudan.co.jp//os/bus/1303/stop/43401.html,
世田谷区,35.6343675,35.6343675,139.6792486,139.6792486,4587,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,学芸大学附属高校,https://mb.jorudan.co.jp//os/bus/1303/stop/264906.html,
世田谷区,35.63187167,35.63187167,139.6767481,139.6767481,4588,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,放送大学学習センター,https://mb.jorudan.co.jp//os/bus/1303/stop/42725.html,
世田谷区,35.62982833,35.62982833,139.6747861,139.6747861,4589,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,野沢三丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/43047.html,
世田谷区,35.63207694,35.63207694,139.6708536,139.6708536,4590,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,野沢龍雲寺,https://mb.jorudan.co.jp//os/bus/1303/stop/42408.html,
世田谷区,35.63473472,35.63473472,139.6738464,139.6738464,4591,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,中丸小学校,https://mb.jorudan.co.jp//os/bus/1303/stop/42836.html,
世田谷区,35.63694583,35.63694583,139.6759431,139.6759431,4592,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,世田谷観音,https://mb.jorudan.co.jp//os/bus/1303/stop/43361.html,
世田谷区,35.63864222,35.63864222,139.6780778,139.6780778,4593,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,西澄寺,https://mb.jorudan.co.jp//os/bus/1303/stop/43069.html,
目黒区,35.6509275,35.6509275,139.6847108,139.6847108,4594,東急バス,渋３２,渋谷駅～池尻大橋駅,渋谷駅方面,渋谷駅方面,池尻大橋駅,https://mb.jorudan.co.jp//os/bus/1303/stop/43200.html,
目黒区,35.63118306,35.63118306,139.7039931,139.7039931,4595,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,元競馬場前,https://mb.jorudan.co.jp//os/bus/1303/stop/42906.html,
目黒区,35.6321075,35.6321075,139.7090011,139.7090011,4596,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,大鳥神社前,https://mb.jorudan.co.jp//os/bus/1303/stop/42441.html,
目黒区,35.62957583,35.62957583,139.7103803,139.7103803,4597,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,不動尊参道,https://mb.jorudan.co.jp//os/bus/1303/stop/43177.html,
品川区,35.62716361,35.62716361,139.7147317,139.7147317,4598,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,不動前駅入口,https://mb.jorudan.co.jp//os/bus/1303/stop/42353.html,
品川区,35.62445917,35.62445917,139.7192567,139.7192567,4599,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,大崎郵便局,https://mb.jorudan.co.jp//os/bus/1303/stop/43011.html,
品川区,35.62315806,35.62315806,139.7227933,139.7227933,4600,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,大崎広小路,https://mb.jorudan.co.jp//os/bus/1303/stop/42327.html,
品川区,35.62194278,35.62194278,139.7241931,139.7241931,4601,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,大崎警察署前,https://mb.jorudan.co.jp//os/bus/1303/stop/42178.html,
品川区,35.61942917,35.61942917,139.7290522,139.7290522,4602,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,大崎駅,https://mb.jorudan.co.jp//os/bus/1303/stop/43081.html,
品川区,35.61788694,35.61788694,139.7334644,139.7334644,4603,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,居木橋,https://mb.jorudan.co.jp//os/bus/1303/stop/43356.html,
品川区,35.61654028,35.61654028,139.7353892,139.7353892,4604,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,第一三共前,https://mb.jorudan.co.jp//os/bus/1303/stop/42183.html,
品川区,35.61676611,35.61676611,139.7400417,139.7400417,4605,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,新馬場駅前,https://mb.jorudan.co.jp//os/bus/1303/stop/42317.html,
品川区,35.61436444,35.61436444,139.7408194,139.7408194,4606,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,南馬場,https://mb.jorudan.co.jp//os/bus/1303/stop/42702.html,
品川区,35.61213222,35.61213222,139.7419664,139.7419664,4607,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,南品川五丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/42342.html,
品川区,35.60890028,35.60890028,139.7416211,139.7416211,4608,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,青物横丁,https://mb.jorudan.co.jp//os/bus/1303/stop/42416.html,
品川区,35.60729889,35.60729889,139.7400747,139.7400747,4609,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,仙台坂,https://mb.jorudan.co.jp//os/bus/1303/stop/43396.html,
品川区,35.60669444,35.60669444,139.7343636,139.7343636,4610,東急バス,渋４１：清水～大井町駅,清水～大井町駅,大井町駅方面,清水方面,大井町駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42845.html,
品川区,35.61213222,35.61213222,139.7419664,139.7419664,4611,東急バス,渋４１：清水～大井町駅,清水～大井町駅,清水方面,大井町駅方面,品川銀座,https://mb.jorudan.co.jp//os/bus/1303/stop/42342.html,
品川区,35.60890028,35.60890028,139.7416211,139.7416211,4612,東急バス,渋４１：清水～大井町駅,清水～大井町駅,清水方面,大井町駅方面,ゼームス坂上,https://mb.jorudan.co.jp//os/bus/1303/stop/42416.html,
品川区,35.60729889,35.60729889,139.7400747,139.7400747,4613,東急バス,渋４１：清水～大井町駅,清水～大井町駅,清水方面,大井町駅方面,大井町駅東口,https://mb.jorudan.co.jp//os/bus/1303/stop/43396.html,
渋谷区,35.65813333,35.65813333,139.7008908,139.7008908,4614,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,渋谷駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42144.html,
目黒区,35.65148944,35.65148944,139.6890003,139.6890003,4615,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,大橋,https://mb.jorudan.co.jp//os/bus/1303/stop/43103.html,
目黒区,35.643775,35.643775,139.7000014,139.7000014,4616,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,中目黒駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42494.html,
目黒区,35.64304861,35.64304861,139.7001911,139.7001911,4617,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,正覚寺前,https://mb.jorudan.co.jp//os/bus/1303/stop/42262.html,
目黒区,35.64038556,35.64038556,139.7024236,139.7024236,4618,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,東京共済病院前,https://mb.jorudan.co.jp//os/bus/1303/stop/43289.html,
目黒区,35.63811528,35.63811528,139.7043386,139.7043386,4619,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,目黒警察署前,https://mb.jorudan.co.jp//os/bus/1303/stop/42334.html,
目黒区,35.63643639,35.63643639,139.7057547,139.7057547,4620,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,田道小学校入口,https://mb.jorudan.co.jp//os/bus/1303/stop/42527.html,
目黒区,35.63304222,35.63304222,139.7079422,139.7079422,4621,東急バス,渋４１：渋谷駅～大井町駅,渋谷駅～大井町駅,大井町駅方面,渋谷駅方面,大鳥神社前,https://mb.jorudan.co.jp//os/bus/1303/stop/42441.html,
目黒区,35.649115,35.649115,139.6919617,139.6919617,4622,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,菅刈小学校,https://mb.jorudan.co.jp//os/bus/1303/stop/42525.html,
目黒区,35.64769972,35.64769972,139.6943011,139.6943011,4623,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,東山一丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/43421.html,
目黒区,35.64203417,35.64203417,139.7015358,139.7015358,4624,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,正覚寺前,https://mb.jorudan.co.jp//os/bus/1303/stop/42262.html,
目黒区,35.6408675,35.6408675,139.7024919,139.7024919,4625,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,東京共済病院前,https://mb.jorudan.co.jp//os/bus/1303/stop/43289.html,
目黒区,35.63810444,35.63810444,139.7046153,139.7046153,4626,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,目黒警察署前,https://mb.jorudan.co.jp//os/bus/1303/stop/42334.html,
目黒区,35.63577028,35.63577028,139.7065131,139.7065131,4627,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,田道小学校入口,https://mb.jorudan.co.jp//os/bus/1303/stop/42527.html,
目黒区,35.6293275,35.6293275,139.7109661,139.7109661,4628,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,不動尊参道,https://mb.jorudan.co.jp//os/bus/1303/stop/43177.html,
品川区,35.62472167,35.62472167,139.7195889,139.7195889,4629,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,大崎郵便局,https://mb.jorudan.co.jp//os/bus/1303/stop/43011.html,
品川区,35.62157667,35.62157667,139.7250872,139.7250872,4630,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,大崎警察署前,https://mb.jorudan.co.jp//os/bus/1303/stop/42178.html,
品川区,35.619455,35.619455,139.7293472,139.7293472,4631,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,大崎駅,https://mb.jorudan.co.jp//os/bus/1303/stop/43081.html,
品川区,35.6180575,35.6180575,139.7333614,139.7333614,4632,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,居木橋,https://mb.jorudan.co.jp//os/bus/1303/stop/43356.html,
品川区,35.61665528,35.61665528,139.7355622,139.7355622,4633,東急バス,渋４１：渋谷駅～新馬場駅前,渋谷駅～新馬場駅前,新馬場駅前方面,渋谷駅方面,第一三共前,https://mb.jorudan.co.jp//os/bus/1303/stop/42183.html,
品川区,35.61788389,35.61788389,139.7286344,139.7286344,4634,東急バス,渋４２：清水～大崎駅西口,清水～大崎駅西口,大崎駅西口方面,清水方面,大崎駅西口,https://mb.jorudan.co.jp//os/bus/1303/stop/172857.html,
港区,35.63634972,35.63634972,139.7405953,139.7405953,4635,東急バス,渋４３：清水～高輪ＧＷ駅,清水～高輪ゲートウェイ駅,高輪ゲートウェイ駅方面,清水方面,高輪ゲートウェイ駅,https://mb.jorudan.co.jp//os/bus/1303/stop/322117.html,
渋谷区,35.65830222,35.65830222,139.7007842,139.7007842,4636,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,渋谷駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42144.html,
目黒区,35.65492083,35.65492083,139.6921064,139.6921064,4637,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,青葉台四丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/42750.html,
目黒区,35.65552333,35.65552333,139.6893197,139.6893197,4638,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,松見坂下,https://mb.jorudan.co.jp//os/bus/1303/stop/42908.html,
目黒区,35.65543306,35.65543306,139.6863919,139.6863919,4639,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,松見坂上,https://mb.jorudan.co.jp//os/bus/1303/stop/43084.html,
目黒区,35.655675,35.655675,139.6823822,139.6823822,4640,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,駒場,https://mb.jorudan.co.jp//os/bus/1303/stop/42411.html,
世田谷区,35.6557,35.6557,139.6796811,139.6796811,4641,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,池尻住宅前,https://mb.jorudan.co.jp//os/bus/1303/stop/42641.html,
世田谷区,35.65552528,35.65552528,139.6773536,139.6773536,4642,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,代沢一丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/43170.html,
世田谷区,35.65435028,35.65435028,139.6730161,139.6730161,4643,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,淡島,https://mb.jorudan.co.jp//os/bus/1303/stop/43251.html,
世田谷区,35.65164611,35.65164611,139.6706017,139.6706017,4644,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,太子堂中学校,https://mb.jorudan.co.jp//os/bus/1303/stop/43426.html,
世田谷区,35.65075083,35.65075083,139.6664008,139.6664008,4645,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,代沢十字路,https://mb.jorudan.co.jp//os/bus/1303/stop/42677.html,
世田谷区,35.65034389,35.65034389,139.6639214,139.6639214,4646,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,代田中筋,https://mb.jorudan.co.jp//os/bus/1303/stop/42760.html,
世田谷区,35.6501475,35.6501475,139.6629511,139.6629511,4647,東急バス,渋５１,渋谷駅～若林折返所,若林折返所方面,渋谷駅方面,若林折返所,https://mb.jorudan.co.jp//os/bus/1303/stop/42545.html,
世田谷区,35.65014861,35.65014861,139.661025,139.661025,4648,東急バス,渋５２,世田谷区民会館～道玄坂上,世田谷区民会館方面,世田谷区民会館方面,若林,https://mb.jorudan.co.jp//os/bus/1303/stop/42519.html,
渋谷区,35.66039111,35.66039111,139.6962531,139.6962531,4649,東急バス,渋５２,世田谷区民会館～道玄坂上,世田谷区民会館方面,世田谷区民会館方面,東急百貨店本店前,https://mb.jorudan.co.jp//os/bus/1303/stop/42475.html,
渋谷区,35.65504972,35.65504972,139.6946436,139.6946436,4650,東急バス,渋５２,世田谷区民会館～道玄坂上,世田谷区民会館方面,世田谷区民会館方面,道玄坂上,https://mb.jorudan.co.jp//os/bus/1303/stop/42622.html,
渋谷区,35.65794694,35.65794694,139.7002147,139.7002147,4651,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,渋谷駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42144.html,
渋谷区,35.65743389,35.65743389,139.6912297,139.6912297,4652,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,東大前,https://mb.jorudan.co.jp//os/bus/1303/stop/43122.html,
渋谷区,35.66150694,35.66150694,139.688125,139.688125,4653,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,東大裏,https://mb.jorudan.co.jp//os/bus/1303/stop/42685.html,
渋谷区,35.66317694,35.66317694,139.6840203,139.6840203,4654,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,二ツ橋,https://mb.jorudan.co.jp//os/bus/1303/stop/43163.html,
渋谷区,35.66409972,35.66409972,139.6793206,139.6793206,4655,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,代々木上原,https://mb.jorudan.co.jp//os/bus/1303/stop/42456.html,
渋谷区,35.66403222,35.66403222,139.6773561,139.6773561,4656,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,駒場リサーチキャンパス,https://mb.jorudan.co.jp//os/bus/1303/stop/42402.html,
渋谷区,35.66407139,35.66407139,139.6753094,139.6753094,4657,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,松蔭学園前,https://mb.jorudan.co.jp//os/bus/1303/stop/43045.html,
世田谷区,35.6657,35.6657,139.6734714,139.6734714,4658,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,東北沢駅,https://mb.jorudan.co.jp//os/bus/1303/stop/304118.html,
渋谷区,35.65621667,35.65621667,139.6966922,139.6966922,4659,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,東大前,https://mb.jorudan.co.jp//os/bus/1303/stop/42622.html,
渋谷区,35.65743389,35.65743389,139.6912297,139.6912297,4660,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,東大裏,https://mb.jorudan.co.jp//os/bus/1303/stop/43122.html,
渋谷区,35.66150694,35.66150694,139.688125,139.688125,4661,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,二ツ橋,https://mb.jorudan.co.jp//os/bus/1303/stop/42685.html,
渋谷区,35.66317694,35.66317694,139.6840203,139.6840203,4662,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,代々木上原,https://mb.jorudan.co.jp//os/bus/1303/stop/43163.html,
渋谷区,35.66409972,35.66409972,139.6793206,139.6793206,4663,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,駒場リサーチキャンパス,https://mb.jorudan.co.jp//os/bus/1303/stop/42456.html,
渋谷区,35.66403222,35.66403222,139.6773561,139.6773561,4664,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,松蔭学園前,https://mb.jorudan.co.jp//os/bus/1303/stop/42402.html,
渋谷区,35.66407139,35.66407139,139.6753094,139.6753094,4665,東急バス,渋５５,渋谷駅～東北沢駅,東北沢駅方面,渋谷駅方面,東北沢駅,https://mb.jorudan.co.jp//os/bus/1303/stop/43045.html,
渋谷区,35.66409972,35.66409972,139.6793206,139.6793206,4666,東急バス,渋５５,渋谷駅～東北沢駅,渋谷駅方面,東北沢駅方面,松蔭学園前,https://mb.jorudan.co.jp//os/bus/1303/stop/42456.html,
渋谷区,35.66403222,35.66403222,139.6773561,139.6773561,4667,東急バス,渋５５,渋谷駅～東北沢駅,渋谷駅方面,東北沢駅方面,東北沢駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42402.html,
渋谷区,35.65876639,35.65876639,139.7029972,139.7029972,4668,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,渋谷駅東口,https://mb.jorudan.co.jp//os/bus/1303/stop/42585.html,
渋谷区,35.65564,35.65564,139.7059094,139.7059094,4669,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,並木橋,https://mb.jorudan.co.jp//os/bus/1303/stop/43314.html,
渋谷区,35.65188944,35.65188944,139.7042872,139.7042872,4670,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,鉢山中学校東,https://mb.jorudan.co.jp//os/bus/1303/stop/43073.html,
渋谷区,35.6493375,35.6493375,139.7023694,139.7023694,4671,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,代官山駅入口,https://mb.jorudan.co.jp//os/bus/1303/stop/42257.html,
目黒区,35.63485917,35.63485917,139.6927664,139.6927664,4672,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,目黒中央中学校,https://mb.jorudan.co.jp//os/bus/1303/stop/42590.html,
目黒区,35.63294139,35.63294139,139.6921281,139.6921281,4673,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,水道局目黒営業所前,https://mb.jorudan.co.jp//os/bus/1303/stop/42146.html,
目黒区,35.63152194,35.63152194,139.6921019,139.6921019,4674,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,中央町二丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/43390.html,
目黒区,35.63058111,35.63058111,139.6937406,139.6937406,4675,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,中央町,https://mb.jorudan.co.jp//os/bus/1303/stop/42752.html,
目黒区,35.62659083,35.62659083,139.6940247,139.6940247,4676,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,清水庚申,https://mb.jorudan.co.jp//os/bus/1303/stop/43128.html,
目黒区,35.62354917,35.62354917,139.6943011,139.6943011,4677,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,月光原小学校前,https://mb.jorudan.co.jp//os/bus/1303/stop/42569.html,
目黒区,35.61993667,35.61993667,139.6928567,139.6928567,4678,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,円融寺前,https://mb.jorudan.co.jp//os/bus/1303/stop/42485.html,
目黒区,35.61623278,35.61623278,139.6926808,139.6926808,4679,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,洗足学園前［目黒区］,https://mb.jorudan.co.jp//os/bus/1303/stop/229421.html,
目黒区,35.61440556,35.61440556,139.6928769,139.6928769,4680,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,原町交番前,https://mb.jorudan.co.jp//os/bus/1303/stop/42903.html,
目黒区,35.61188028,35.61188028,139.6932981,139.6932981,4681,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,区立九中前,https://mb.jorudan.co.jp//os/bus/1303/stop/42940.html,
目黒区,35.61019167,35.61019167,139.6943211,139.6943211,4682,東急バス,渋７１,渋谷駅東口～洗足駅,洗足駅方面,渋谷駅東口方面,洗足駅,https://mb.jorudan.co.jp//os/bus/1303/stop/42251.html,
目黒区,35.63152194,35.63152194,139.6921019,139.6921019,4683,東急バス,渋７１,渋谷駅東口～洗足駅,渋谷駅東口方面,洗足駅方面,中央町,https://mb.jorudan.co.jp//os/bus/1303/stop/43390.html,
目黒区,35.63058111,35.63058111,139.6937406,139.6937406,4684,東急バス,渋７１,渋谷駅東口～洗足駅,渋谷駅東口方面,洗足駅方面,清水,https://mb.jorudan.co.jp//os/bus/1303/stop/42752.html,
目黒区,35.62659083,35.62659083,139.6940247,139.6940247,4685,東急バス,渋７１,渋谷駅東口～洗足駅,清水方面,渋谷駅東口方面,清水,https://mb.jorudan.co.jp//os/bus/1303/stop/43128.html,
渋谷区,35.65894556,35.65894556,139.7029136,139.7029136,4686,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,渋谷駅東口,https://mb.jorudan.co.jp//os/bus/1303/stop/42585.html,
渋谷区,35.65176583,35.65176583,139.7088253,139.7088253,4687,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,東二丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/42875.html,
渋谷区,35.64709639,35.64709639,139.7089944,139.7089944,4688,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,恵比寿駅,https://mb.jorudan.co.jp//os/bus/1303/stop/43238.html,
渋谷区,35.6443225,35.6443225,139.7071125,139.7071125,4689,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,防衛省技術研究所,https://mb.jorudan.co.jp//os/bus/1303/stop/43399.html,
渋谷区,35.64175833,35.64175833,139.7096344,139.7096344,4690,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,研究所裏,https://mb.jorudan.co.jp//os/bus/1303/stop/42468.html,
目黒区,35.64006556,35.64006556,139.7087258,139.7087258,4691,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,茶屋坂,https://mb.jorudan.co.jp//os/bus/1303/stop/42863.html,
目黒区,35.63846806,35.63846806,139.7067597,139.7067597,4692,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,中里橋,https://mb.jorudan.co.jp//os/bus/1303/stop/43293.html,
目黒区,35.62995167,35.62995167,139.7020356,139.7020356,4693,東急バス,渋７２,渋谷駅東口～五反田駅,五反田駅方面,渋谷駅東口方面,下目黒五丁目,https://mb.jorudan.co.jp//os/bus/1303/stop/43115.html,
