"路線ID","バス会社ID","バス停ID","バス停名称","路線名称"
1084,495,10360,"鹿骨一丁目","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10361,"新堀小学校","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10364,"名主屋敷","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10366,"瑞江二中","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10356,"鹿骨五丁目〔第二南小岩〕","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10363,"春江中学校(東京都)","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10298,"瑞江駅","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10354,"松本橋東詰","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1084,495,10362,"京葉口","小76:小岩駅-瑞江駅〔二枚橋経由〕[京成バス]"
1085,495,10318,"瑞江駅","瑞江駅-一之江駅[京成バス]"
1085,495,10368,"下鎌田小学校","瑞江駅-一之江駅[京成バス]"
1085,495,10369,"鎌田川親水緑道入口","瑞江駅-一之江駅[京成バス]"
1085,495,10372,"一之江駅西口","瑞江駅-一之江駅[京成バス]"
1085,495,10370,"瑞江コミュニティ会館","瑞江駅-一之江駅[京成バス]"
1085,495,10371,"瑞江小学校","瑞江駅-一之江駅[京成バス]"
1086,495,10377,"東小岩二丁目","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10376,"江戸川病院","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10380,"上篠崎","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10387,"江戸川スポーツランド","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10319,"小岩駅前","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10373,"小岩警察・区民館","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10383,"中図師","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10384,"ポニーランド","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10385,"内沼","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10374,"東小岩六丁目","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10378,"北篠崎","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10379,"浅間神社(江戸川区)","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10386,"スポーツランド入口","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10382,"新道口(東京都)","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10375,"一里塚(江戸川区)","小72[小岩駅-瑞江駅<直通>][京成バス]"
1086,495,10381,"上本郷(東京都)","小72[小岩駅-瑞江駅<直通>][京成バス]"
1087,495,10303,"王子マテリア","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10304,"王子マテリア裏門","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10300,"東部区民館入口","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10302,"上鎌田","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10305,"新町商店街入口","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10299,"瑞江三中","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10388,"瑞江駅","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10301,"江戸川一丁目","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1087,495,10306,"江戸川スポーツランド","小73・76:瑞江駅-江戸川スポーツランド[京成バス]"
1088,495,10389,"新小岩駅前","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10399,"鹿骨五丁目","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10336,"ポニーランド","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10337,"内沼","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10306,"江戸川スポーツランド","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10339,"新町商店街入口","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10342,"上鎌田","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10344,"東部区民館入口","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10394,"光照寺","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10400,"農業試験場(江戸川区)","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10333,"篠崎駅前","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10338,"スポーツランド入口","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10340,"王子マテリア裏門","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10345,"瑞江三中","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10390,"新小岩二丁目","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10401,"鹿骨","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10403,"虹の家","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10392,"下小松橋","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10335,"中図師","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10343,"江戸川一丁目","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10398,"鹿本橋(東京都)","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10391,"小松中学校前","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10393,"本一色","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10395,"天神橋(東京都)","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10397,"松本弁天〔京成バス〕","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10402,"前沼橋","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10396,"菅原橋","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10404,"新皆面橋","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10298,"瑞江駅","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10332,"本郷(東京都)","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10334,"篠崎二丁目","新小71:新小岩駅-瑞江駅[京成バス]"
1088,495,10341,"王子マテリア","新小71:新小岩駅-瑞江駅[京成バス]"
1089,495,10280,"小岩駅通り","小76:小岩駅-小岩駅通り[京成バス]"
1089,495,10405,"小岩駅前","小76:小岩駅-小岩駅通り[京成バス]"
1089,495,10406,"中の橋(江戸川区)","小76:小岩駅-小岩駅通り[京成バス]"
1089,495,10407,"下小岩小学校前","小76:小岩駅-小岩駅通り[京成バス]"
1090,495,10407,"下小岩小学校前","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10413,"南小岩二丁目","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10411,"南小岩三丁目","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10412,"東小岩一丁目","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10417,"小岩消防署","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10421,"南篠崎三丁目","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10408,"小岩駅前","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10388,"瑞江駅","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10410,"歯科医師会館(東京都)","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10414,"菊地外科・胃腸科","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10419,"谷河内テニスコート","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10420,"共育プラザ南篠崎","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10406,"中の橋(江戸川区)","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10416,"鹿骨三丁目","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10280,"小岩駅通り","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10415,"公園入口(江戸川区)","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10409,"小岩郵便局","小73:小岩駅-江戸川スポーツランド[京成バス]"
1090,495,10418,"鹿骨二丁目","小73:小岩駅-江戸川スポーツランド[京成バス]"
1091,495,10299,"瑞江三中","小73・76:瑞江駅-江戸川清掃工場[京成バス]"
1091,495,10422,"下鎌田東小学校","小73・76:瑞江駅-江戸川清掃工場[京成バス]"
1091,495,10423,"江戸川清掃工場","小73・76:瑞江駅-江戸川清掃工場[京成バス]"
1091,495,10318,"瑞江駅","小73・76:瑞江駅-江戸川清掃工場[京成バス]"
1092,495,10340,"王子マテリア裏門","瑞75[京成バス]"
1092,495,10348,"八雲神社(江戸川区)","瑞75[京成バス]"
1092,495,10349,"今井〔京成バス〕","瑞75[京成バス]"
1092,495,10429,"南行徳駅","瑞75[京成バス]"
1092,495,10346,"宮下(江戸川区)","瑞75[京成バス]"
1092,495,10431,"南行徳四丁目","瑞75[京成バス]"
1092,495,10424,"江戸川スポーツランド","瑞75[京成バス]"
1092,495,10339,"新町商店街入口","瑞75[京成バス]"
1092,495,10342,"上鎌田","瑞75[京成バス]"
1092,495,10344,"東部区民館入口","瑞75[京成バス]"
1092,495,10432,"行徳高校","瑞75[京成バス]"
1092,495,10435,"塩浜工業団地","瑞75[京成バス]"
1092,495,10343,"江戸川一丁目","瑞75[京成バス]"
1092,495,10430,"南行徳三丁目〔京成バス・東京ベイシティバス〕","瑞75[京成バス]"
1092,495,10341,"王子マテリア","瑞75[京成バス]"
1092,495,10425,"相之川一丁目","瑞75[京成バス]"
1092,495,10347,"鎌田宿","瑞75[京成バス]"
1092,495,10427,"新井新田〔京成バス〕","瑞75[京成バス]"
1092,495,10433,"塩浜四丁目","瑞75[京成バス]"
1092,495,10437,"新浦安駅〔バス停〕","瑞75[京成バス]"
1092,495,10434,"ハイタウン塩浜","瑞75[京成バス]"
1092,495,10436,"浦安警察","瑞75[京成バス]"
1092,495,10426,"相の川〔新井〕","瑞75[京成バス]"
1092,495,10428,"相の川三丁目","瑞75[京成バス]"
1093,495,10369,"鎌田川親水緑道入口","臨海病院線・西瑞江線[京成バス]"
1093,495,10372,"一之江駅西口","臨海病院線・西瑞江線[京成バス]"
1093,495,10343,"江戸川一丁目","臨海病院線・西瑞江線[京成バス]"
1093,495,10424,"江戸川スポーツランド","臨海病院線・西瑞江線[京成バス]"
1093,495,10339,"新町商店街入口","臨海病院線・西瑞江線[京成バス]"
1093,495,10342,"上鎌田","臨海病院線・西瑞江線[京成バス]"
1093,495,10344,"東部区民館入口","臨海病院線・西瑞江線[京成バス]"
1093,495,10370,"瑞江コミュニティ会館","臨海病院線・西瑞江線[京成バス]"
1093,495,10340,"王子マテリア裏門","臨海病院線・西瑞江線[京成バス]"
1093,495,10345,"瑞江三中","臨海病院線・西瑞江線[京成バス]"
1093,495,10318,"瑞江駅","臨海病院線・西瑞江線[京成バス]"
1093,495,10368,"下鎌田小学校","臨海病院線・西瑞江線[京成バス]"
1093,495,10371,"瑞江小学校","臨海病院線・西瑞江線[京成バス]"
1093,495,10438,"葛西駅前","臨海病院線・西瑞江線[京成バス]"
1093,495,10341,"王子マテリア","臨海病院線・西瑞江線[京成バス]"
1093,495,10439,"東京臨海病院前","臨海病院線・西瑞江線[京成バス]"
1094,495,10385,"内沼","篠01[京成バス]"
1094,495,10384,"ポニーランド","篠01[京成バス]"
1094,495,10383,"中図師","篠01[京成バス]"
1094,495,10458,"本一色","篠01[京成バス]"
1094,495,10333,"篠崎駅前","篠01[京成バス]"
1094,495,10452,"中央二丁目(江戸川区)","篠01[京成バス]"
1094,495,10453,"江戸川区役所〔京成バス〕","篠01[京成バス]"
1094,495,10386,"スポーツランド入口","篠01[京成バス]"
1094,495,10442,"篠崎七丁目","篠01[京成バス]"
1094,495,10447,"さくら公園入口(東京都)","篠01[京成バス]"
1094,495,10454,"中央図書館(江戸川区)","篠01[京成バス]"
1094,495,10455,"森林公園前(東京都)","篠01[京成バス]"
1094,495,10457,"本一色一丁目","篠01[京成バス]"
1094,495,10387,"江戸川スポーツランド","篠01[京成バス]"
1094,495,10440,"篠崎二丁目","篠01[京成バス]"
1094,495,10446,"新堀二丁目(東京都)","篠01[京成バス]"
1094,495,10441,"第一広場","篠01[京成バス]"
1094,495,10443,"一丁目広場","篠01[京成バス]"
1094,495,10456,"中央森林公園前","篠01[京成バス]"
1094,495,10459,"新小岩駅東北広場","篠01[京成バス]"
1094,495,10444,"谷河内一丁目","篠01[京成バス]"
1094,495,10445,"しゃくやく公園前","篠01[京成バス]"
1094,495,10448,"鹿骨区民館入口","篠01[京成バス]"
1094,495,10449,"鹿骨一丁目公園","篠01[京成バス]"
1094,495,10450,"大杉第二小学校〔京成バス〕","篠01[京成バス]"
1094,495,10451,"大杉一丁目","篠01[京成バス]"
1095,495,10471,"葛西臨海公園駅前","シャトル☆セブン[京成バス]"
1095,495,10467,"大杉第二小学校〔京成バス〕","シャトル☆セブン[京成バス]"
1095,495,10470,"総合レクリエーション公園前","シャトル☆セブン[京成バス]"
1095,495,10462,"青砥駅東交差点","シャトル☆セブン[京成バス]"
1095,495,10463,"奥戸運動場","シャトル☆セブン[京成バス]"
1095,495,10464,"上一色中学校前","シャトル☆セブン[京成バス]"
1095,495,10466,"鹿本中学校〔京成バス/京成タウンバス〕","シャトル☆セブン[京成バス]"
1095,495,10469,"葛西駅前","シャトル☆セブン[京成バス]"
1095,495,10460,"亀有駅","シャトル☆セブン[京成バス]"
1095,495,10461,"老健青戸こはるびの里","シャトル☆セブン[京成バス]"
1095,495,10314,"古川親水公園〔京成バス〕","シャトル☆セブン[京成バス]"
1095,495,10465,"小岩駅前","シャトル☆セブン[京成バス]"
1095,495,10468,"一之江駅前","シャトル☆セブン[京成バス]"
1095,495,10472,"東京ディズニーランド","シャトル☆セブン[京成バス]"
1095,495,10473,"東京ディズニーシー","シャトル☆セブン[京成バス]"
1096,495,10485,"浄水場(葛飾区)","小55[京成バス]"
1096,495,10482,"柴又小学校","小55[京成バス]"
1096,495,10478,"京成小岩駅入口","小55[京成バス]"
1096,495,10481,"新柴又駅","小55[京成バス]"
1096,495,10486,"金町三丁目(東京都)","小55[京成バス]"
1096,495,10487,"金町駅前","小55[京成バス]"
1096,495,10480,"鎌倉小学校","小55[京成バス]"
1096,495,10474,"小岩駅前","小55[京成バス]"
1096,495,10475,"南小岩八丁目","小55[京成バス]"
1096,495,10483,"柴又六丁目","小55[京成バス]"
1096,495,10484,"柴又帝釈天","小55[京成バス]"
1096,495,10479,"鎌倉町","小55[京成バス]"
1096,495,10476,"柴又新道","小55[京成バス]"
1096,495,10477,"北小岩二丁目","小55[京成バス]"
1097,495,10488,"金町駅前","金61[京成バス]"
1097,495,10491,"東金町四丁目","金61[京成バス]"
1097,495,10496,"金町第二団地","金61[京成バス]"
1097,495,10497,"葛飾総合高校","金61[京成バス]"
1097,495,10498,"水元公園","金61[京成バス]"
1097,495,10501,"水元小学校","金61[京成バス]"
1097,495,10511,"大正通り入口","金61[京成バス]"
1097,495,10489,"金町ガード脇","金61[京成バス]"
1097,495,10494,"金町駅北口","金61[京成バス]"
1097,495,10505,"天神前(三郷市)","金61[京成バス]"
1097,495,10506,"戸ヶ崎","金61[京成バス]"
1097,495,10510,"潮止橋北","金61[京成バス]"
1097,495,10503,"水元五丁目","金61[京成バス]"
1097,495,10504,"大場川","金61[京成バス]"
1097,495,10507,"戸ヶ崎十字路","金61[京成バス]"
1097,495,10509,"潮止橋南","金61[京成バス]"
1097,495,10492,"東水元二丁目","金61[京成バス]"
1097,495,10493,"しばられ地蔵","金61[京成バス]"
1097,495,10495,"東金町二丁目","金61[京成バス]"
1097,495,10499,"水元中学校","金61[京成バス]"
1097,495,10490,"東金町三丁目","金61[京成バス]"
1097,495,10500,"水元四丁目","金61[京成バス]"
1097,495,10502,"水元そよかぜ園","金61[京成バス]"
1097,495,10508,"戸ヶ崎操車場〔道路上〕","金61[京成バス]"
1097,495,10508,"戸ヶ崎操車場〔道路上〕","金61[京成バス]"
1097,495,10512,"八潮駅南口","金61[京成バス]"
1098,495,10519,"都営住宅(葛飾区)","金62[京成バス]"
1098,495,10521,"なかよし通り","金62[京成バス]"
1098,495,10524,"西水元四丁目","金62[京成バス]"
1098,495,10494,"金町駅北口","金62[京成バス]"
1098,495,10513,"水元三丁目","金62[京成バス]"
1098,495,10514,"水元総合スポーツセンター入口","金62[京成バス]"
1098,495,10518,"水元二丁目","金62[京成バス]"
1098,495,10498,"水元公園","金62[京成バス]"
1098,495,10520,"西水元二丁目","金62[京成バス]"
1098,495,10496,"金町第二団地","金62[京成バス]"
1098,495,10497,"葛飾総合高校","金62[京成バス]"
1098,495,10515,"水元総合スポーツセンター","金62[京成バス]"
1098,495,10516,"ふれあいの家","金62[京成バス]"
1098,495,10517,"リブレ京成前(葛飾区)","金62[京成バス]"
1098,495,10522,"幸田小学校","金62[京成バス]"
1098,495,10495,"東金町二丁目","金62[京成バス]"
1098,495,10525,"西水元つばさ公園","金62[京成バス]"
1098,495,10523,"西水元三丁目","金62[京成バス]"
1098,495,10526,"大場川水門","金62[京成バス]"
1099,495,10527,"新宿六丁目南","金01出入・02出入[京成バス]"
1099,495,10529,"三菱ガス化学東京テクノパーク","金01出入・02出入[京成バス]"
1099,495,10528,"にいじゅくみらい公園","金01出入・02出入[京成バス]"
1099,495,10534,"金町営業所","金01出入・02出入[京成バス]"
1099,495,10494,"金町駅北口","金01出入・02出入[京成バス]"
1099,495,10495,"東金町二丁目","金01出入・02出入[京成バス]"
1099,495,10532,"都営新宿団地","金01出入・02出入[京成バス]"
1099,495,10531,"大堰枠・にいじゅくプレイパーク","金01出入・02出入[京成バス]"
1099,495,10530,"にいじゅくみらい公園南","金01出入・02出入[京成バス]"
1099,495,10533,"新宿交通公園入口","金01出入・02出入[京成バス]"
1100,495,10546,"一丁目北(東京都)","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10541,"二丁目東","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10544,"二丁目西","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10538,"商店街入口(東京都)","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10545,"富士神社入口(葛飾区)","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10539,"飯塚商店街","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10543,"水元社会教育館いこいの家入口","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10547,"一丁目南(東京都)","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10540,"学童保育クラブ","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10542,"二丁目中央(東京都)","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10535,"金町駅北口","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10495,"東金町二丁目","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10536,"花の木小学校","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10537,"新宿六丁目","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1100,495,10548,"飯塚小学校入口","金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス]"
1101,495,10548,"飯塚小学校入口","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1101,495,10535,"金町駅北口","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1101,495,10539,"飯塚商店街","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1101,495,10551,"三角広場","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1101,495,10552,"花の木小学校","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1101,495,10550,"小合保育園","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1101,495,10549,"さかえ児童遊園","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1101,495,10553,"東金町二丁目","金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス]"
1102,495,10556,"中関橋","新小53[京成バス]"
1102,495,10561,"奥戸一丁目","新小53[京成バス]"
1102,495,10578,"亀有二丁目","新小53[京成バス]"
1102,495,10555,"巽橋〔京成バス/京成タウンバス〕","新小53[京成バス]"
1102,495,10557,"東上平井","新小53[京成バス]"
1102,495,10558,"東新小岩七丁目","新小53[京成バス]"
1102,495,10559,"東須磨橋","新小53[京成バス]"
1102,495,10572,"青戸公団","新小53[京成バス]"
1102,495,10573,"青戸平和公園","新小53[京成バス]"
1102,495,10554,"新小岩駅東北広場","新小53[京成バス]"
1102,495,10563,"奥戸三丁目","新小53[京成バス]"
1102,495,10574,"テクノプラザかつしか","新小53[京成バス]"
1102,495,10566,"奥戸車庫","新小53[京成バス]"
1102,495,10568,"立石七丁目","新小53[京成バス]"
1102,495,10571,"青砥駅入口","新小53[京成バス]"
1102,495,10569,"葛飾区役所","新小53[京成バス]"
1102,495,10570,"文化会館かつしかシンフォニーヒルズ","新小53[京成バス]"
1102,495,10579,"亀有駅","新小53[京成バス]"
1102,495,10564,"奥戸二丁目","新小53[京成バス]"
1102,495,10567,"立石駅入口","新小53[京成バス]"
1102,495,10577,"亀有中学校","新小53[京成バス]"
1102,495,10560,"東新小岩八丁目","新小53[京成バス]"
1102,495,10562,"奥戸三丁目南","新小53[京成バス]"
1102,495,10565,"タウンバス車庫","新小53[京成バス]"
1102,495,10575,"亀有新道","新小53[京成バス]"
1102,495,10576,"修徳学園入口","新小53[京成バス]"
1103,495,10581,"コツ通り","さくら[南千01/南千02][京成バス]"
1103,495,10593,"アクロスあらかわ","さくら[南千01/南千02][京成バス]"
1103,495,10595,"千住間道西","さくら[南千01/南千02][京成バス]"
1103,495,10580,"南千住駅西口","さくら[南千01/南千02][京成バス]"
1103,495,10584,"グリーンハイム荒川","さくら[南千01/南千02][京成バス]"
1103,495,10580,"南千住駅西口","さくら[南千01/南千02][京成バス]"
1103,495,10585,"アクロシティ","さくら[南千01/南千02][京成バス]"
1103,495,10588,"花の木(東京都)","さくら[南千01/南千02][京成バス]"
1103,495,10597,"南千住五丁目","さくら[南千01/南千02][京成バス]"
1103,495,10582,"南千住図書館","さくら[南千01/南千02][京成バス]"
1103,495,10594,"ゆいの森あらかわ","さくら[南千01/南千02][京成バス]"
1103,495,10586,"荒川自然公園入口","さくら[南千01/南千02][京成バス]"
1103,495,10587,"町屋駅〔さくら〕","さくら[南千01/南千02][京成バス]"
1103,495,10589,"子ども家庭支援センター","さくら[南千01/南千02][京成バス]"
1103,495,10590,"荒川四丁目〔さくら〕","さくら[南千01/南千02][京成バス]"
1103,495,10591,"荒川中央通り","さくら[南千01/南千02][京成バス]"
1103,495,10592,"荒川区役所前","さくら[南千01/南千02][京成バス]"
1103,495,10596,"荒川総合スポーツセンター","さくら[南千01/南千02][京成バス]"
1103,495,10583,"南千住野球場","さくら[南千01/南千02][京成バス]"
1104,495,10606,"フロンティアシティ","汐入さくら[南千03][京成バス]"
1104,495,10598,"南千住駅西口","汐入さくら[南千03][京成バス]"
1104,495,10601,"南千住清掃車車庫前","汐入さくら[南千03][京成バス]"
1104,495,10602,"南千住三丁目","汐入さくら[南千03][京成バス]"
1104,495,10603,"瑞光橋公園","汐入さくら[南千03][京成バス]"
1104,495,10599,"隅田川駅","汐入さくら[南千03][京成バス]"
1104,495,10605,"汐入公園前","汐入さくら[南千03][京成バス]"
1104,495,10607,"東京リバーサイド病院","汐入さくら[南千03][京成バス]"
1104,495,10609,"ドナウ通り","汐入さくら[南千03][京成バス]"
1104,495,10608,"さくら保育園(東京都)","汐入さくら[南千03][京成バス]"
1104,495,10610,"南千住駅東口","汐入さくら[南千03][京成バス]"
1104,495,10600,"けんちの苑","汐入さくら[南千03][京成バス]"
1104,495,10604,"汐入小学校","汐入さくら[南千03][京成バス]"
1105,495,10613,"松浦の鐘","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10616,"ポプラ並木","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10611,"東金町地区センター入口","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10618,"水元かわせみの里","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10489,"金町ガード脇","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10612,"水産試験場跡","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10487,"金町駅前","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10614,"はなしょうぶ園","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10615,"水元大橋・噴水広場","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1105,495,10617,"バーベキュー広場・冒険広場入口","金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス]"
1106,495,10623,"水元公園内溜","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10620,"バーベキュー広場・冒険広場入口","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10622,"水元大橋・噴水広場","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10625,"東水元二丁目","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10626,"東金町四丁目","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10619,"水元かわせみの里","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10621,"ポプラ並木","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10628,"金町ガード脇","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10487,"金町駅前","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10627,"東金町三丁目","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1106,495,10624,"しばられ地蔵","金63[水元かわせみの里-水元公園-金町駅][京成バス]"
1107,495,10629,"いきいきプラザ入口","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10632,"長沼原町","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10636,"草野車庫(千葉県)","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10634,"萩台入口","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10637,"幕張メッセ中央","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10638,"東京駅八重洲口前","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10631,"長沼(千葉県)","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10635,"ワンズモール","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10633,"ヴィルフォーレ稲毛","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1107,495,10630,"花見川消防署","ちばきたライナー(いきいきプラザ→東京駅八重洲口)[京成バス]"
1108,495,10630,"花見川消防署","ちばきたライナー(東京駅八重洲口→草野車庫)[京成バス]"
1108,495,10637,"幕張メッセ中央","ちばきたライナー(東京駅八重洲口→草野車庫)[京成バス]"
1108,495,10643,"草野車庫(千葉県)","ちばきたライナー(東京駅八重洲口→草野車庫)[京成バス]"
1108,495,10629,"いきいきプラザ入口","ちばきたライナー(東京駅八重洲口→草野車庫)[京成バス]"
