バス停ID,バス会社名称,バス停名称,緯度,経度
9400,西東京バス（株）,元木(東京都),35.679687,139.268228
9401,西東京バス（株）,上野原(東京都),35.679409,139.262392
9402,西東京バス（株）,陵北大橋,35.683176,139.270257
9403,西東京バス（株）,上小田野,35.673068,139.264116
9404,西東京バス（株）,タウン入口,35.668715,139.265742
9405,西東京バス（株）,タウン中央,35.670313,139.269399
9406,西東京バス（株）,タウン東,35.672065,139.273566
9407,西東京バス（株）,グリーンタウン高尾,35.672718,139.274559
9408,西東京バス（株）,高尾の森わくわくビレッジ,35.673158,139.276164
9409,西東京バス（株）,恩方中学校,35.669047,139.242428
9410,西東京バス（株）,佐戸,35.66752,139.237033
9411,西東京バス（株）,駒木野〔西東京バス〕,35.668557,139.233973
9412,西東京バス（株）,黒沼田,35.671782,139.230802
9413,西東京バス（株）,狐塚(東京都),35.671743,139.227673
9414,西東京バス（株）,力石(東京都),35.67416,139.220762
9415,西東京バス（株）,宮の下(八王子市),35.671017,139.217027
9416,西東京バス（株）,夕焼小焼,35.670451,139.214333
9417,西東京バス（株）,関場(八王子市),35.671221,139.211233
9418,西東京バス（株）,下川井野(東京都),35.669958,139.206735
9419,西東京バス（株）,川井野(東京都),35.668258,139.202636
9420,西東京バス（株）,くぬぎ沢橋,35.667264,139.193809
9421,西東京バス（株）,下案下,35.665614,139.193035
9422,西東京バス（株）,陣馬高原下,35.663571,139.189546
9423,西東京バス（株）,縄切,35.682378,139.259177
9424,西東京バス（株）,萩園(東京都),35.684411,139.255562
9425,西東京バス（株）,御屋敷入口,35.686364,139.252851
9426,西東京バス（株）,馬込松木,35.688485,139.251181
9427,西東京バス（株）,美山小学校(東京都),35.689644,139.249389
9428,西東京バス（株）,小足,35.693146,139.243088
9429,西東京バス（株）,美山工業団地,35.69576,139.240039
9430,西東京バス（株）,仲井(東京都),35.698431,139.238186
9431,西東京バス（株）,二本杉(東京都),35.700659,139.234172
9432,西東京バス（株）,美山町(東京都),35.702943,139.230112
9433,西東京バス（株）,ホーメストタウン北,35.665242,139.274697
9434,西東京バス（株）,けやき公園前(八王子市),35.663867,139.272225
9435,西東京バス（株）,田守神社前,35.704681,139.254531
9436,西東京バス（株）,同友会ホーム,35.706344,139.255259
9437,西東京バス（株）,上川霊園,35.709139,139.255956
9438,西東京バス（株）,武蔵五日市駅,35.732273,139.228322
9439,西東京バス（株）,舘谷,35.730722,139.231346
9440,西東京バス（株）,下舘谷,35.72964,139.234743
9441,西東京バス（株）,五日市高尾,35.728856,139.240253
9442,西東京バス（株）,伊奈坂上,35.728319,139.244387
9443,西東京バス（株）,伊奈,35.727315,139.247074
9444,西東京バス（株）,伊奈新宿,35.726673,139.250796
9445,西東京バス（株）,網代入口,35.726643,139.253922
9446,西東京バス（株）,武蔵五日市駅,35.732217,139.228241
9447,西東京バス（株）,東町(あきる野市),35.729566,139.224809
9448,西東京バス（株）,五日市(東京都),35.728363,139.223257
9449,西東京バス（株）,上町(あきる野市),35.727706,139.221123
9450,西東京バス（株）,五日市高校(東京都),35.727781,139.217891
9451,西東京バス（株）,東小中野,35.727305,139.214032
9452,西東京バス（株）,西小中野,35.726569,139.211367
9453,西東京バス（株）,沢戸橋,35.725009,139.206406
9454,西東京バス（株）,戸倉(東京都),35.727075,139.205418
9455,西東京バス（株）,西戸倉,35.730413,139.201015
9456,西東京バス（株）,坂下(あきる野市),35.730271,139.199142
9457,西東京バス（株）,十里木(東京都),35.728088,139.191723
9458,西東京バス（株）,追分(あきる野市),35.726552,139.184336
9459,西東京バス（株）,荷田子,35.724116,139.180382
9460,西東京バス（株）,コテージ森林村,35.72308,139.176986
9461,西東京バス（株）,畔荷田,35.723598,139.172645
9462,西東京バス（株）,和田向(東京都),35.723654,139.160049
9463,西東京バス（株）,鬼切,35.725783,139.157564
9464,西東京バス（株）,元郷,35.725635,139.153511
9465,西東京バス（株）,山王前(東京都),35.726087,139.150669
9466,西東京バス（株）,本宿役場前,35.726598,139.148183
9467,西東京バス（株）,中本宿,35.726878,139.147125
9468,西東京バス（株）,払沢の滝入口,35.729542,139.143706
9469,西東京バス（株）,檜原小前,35.73252,139.143731
9470,西東京バス（株）,やすらぎの里(東京都),35.735273,139.143817
9471,西東京バス（株）,とうげん橋,35.734307,139.14496
9472,西東京バス（株）,千足(東京都),35.737749,139.143563
9473,西東京バス（株）,中里(檜原村),35.739109,139.138878
9474,西東京バス（株）,白倉,35.740287,139.135061
9475,西東京バス（株）,郷土資料館(東京都),35.743442,139.129501
9476,西東京バス（株）,神戸岩入口,35.742862,139.125837
9477,西東京バス（株）,宮ヶ谷戸〔小沢駐在所〕,35.738832,139.121929
9478,西東京バス（株）,小沢(檜原森のおもちゃ美術館),35.736699,139.122638
9479,西東京バス（株）,宝蔵寺(東京都),35.735538,139.125374
9480,西東京バス（株）,夏地(ひのはらファクトリー),35.733716,139.124679
9481,西東京バス（株）,小和田坂,35.733177,139.116147
9482,西東京バス（株）,下川(東京都),35.733849,139.112726
9483,西東京バス（株）,小岩,35.731889,139.110541
9484,西東京バス（株）,竹窪,35.732745,139.102364
9485,西東京バス（株）,笹久保(東京都),35.734077,139.100881
9486,西東京バス（株）,山王坂下(東京都),35.734694,139.097228
9487,西東京バス（株）,尾崎橋(東京都),35.737431,139.090777
9488,西東京バス（株）,竹の沢,35.738617,139.086877
9489,西東京バス（株）,下除毛,35.74003,139.083944
9490,西東京バス（株）,藤倉(東京都),35.740524,139.081935
9491,西東京バス（株）,落合橋(あきる野市),35.729355,139.188763
9492,西東京バス（株）,札立,35.730205,139.184182
9493,西東京バス（株）,軍道,35.733712,139.183258
9494,西東京バス（株）,秋川国際マス釣場,35.735569,139.186501
9495,西東京バス（株）,曾利郷橋,35.737186,139.188564
9496,西東京バス（株）,本須,35.740767,139.190085
9497,西東京バス（株）,怒田畑,35.744597,139.189079
9498,西東京バス（株）,海入道,35.746124,139.185561
9499,西東京バス（株）,宝沢(東京都),35.747836,139.184812
9500,西東京バス（株）,木和田平,35.751688,139.181946
9501,西東京バス（株）,神谷(東京都),35.754686,139.178902
9502,西東京バス（株）,三つ合鍾乳洞入口,35.755282,139.171887
9503,西東京バス（株）,大岳鍾乳洞入口,35.758985,139.170283
9504,西東京バス（株）,上養沢,35.760262,139.171299
9505,西東京バス（株）,十里木(東京都),35.727869,139.191082
9506,西東京バス（株）,乙津花の里,35.726357,139.18107
9507,西東京バス（株）,秋川渓谷瀬音の湯,35.727532,139.187154
9508,西東京バス（株）,武蔵五日市駅,35.732274,139.228738
9509,西東京バス（株）,小机坂下,35.733478,139.230231
9510,西東京バス（株）,小机(あきる野市),35.736952,139.228644
9511,西東京バス（株）,大久野中学校,35.74319,139.230476
9512,西東京バス（株）,幸神(東京都),35.74454,139.232742
9513,西東京バス（株）,新井(日の出町),35.74657,139.229301
9514,西東京バス（株）,岩井橋(東京都),35.748979,139.227755
9515,西東京バス（株）,岩井(東京都),35.752818,139.226435
9516,西東京バス（株）,石山前(東京都),35.755341,139.22331
9517,西東京バス（株）,東細尾,35.757041,139.220035
9518,西東京バス（株）,細尾(東京都),35.758357,139.215799
9519,西東京バス（株）,西細尾,35.762116,139.21416
9520,西東京バス（株）,さかな園,35.765798,139.207914
9521,西東京バス（株）,奈都地橋,35.767258,139.20631
9522,西東京バス（株）,肝要,35.770626,139.205486
9523,西東京バス（株）,慶福寺,35.772975,139.204746
9524,西東京バス（株）,一の護王下,35.773654,139.202356
9525,西東京バス（株）,白岩滝,35.774047,139.198783
9526,西東京バス（株）,松尾(東京都),35.775152,139.195529
9527,西東京バス（株）,日の出山登山口,35.77721,139.193075
9528,西東京バス（株）,つるつる温泉,35.779714,139.191921
9529,西東京バス（株）,拝島駅,35.720806,139.342823
9530,西東京バス（株）,内出東,35.72039,139.338495
9531,西東京バス（株）,内出(東京都),35.719862,139.333624
9532,西東京バス（株）,睦橋(東京都),35.719821,139.330651
9533,西東京バス（株）,玉見ヶ崎,35.719981,139.32243
9534,西東京バス（株）,小川(あきる野市),35.720156,139.318302
9535,西東京バス（株）,西小川(東京都),35.721054,139.315497
9536,西東京バス（株）,野辺南,35.72192,139.311123
9537,西東京バス（株）,日室塚,35.722656,139.304991
9538,西東京バス（株）,東雨間,35.72272,139.300691
9539,西東京バス（株）,あきる野市役所秋川庁舎,35.728499,139.294637
9540,西東京バス（株）,あきる野保健相談所,35.728649,139.289993
9541,西東京バス（株）,秋川駅,35.728654,139.286735
9542,西東京バス（株）,秋川キララホール入口,35.731702,139.286455
9543,西東京バス（株）,秋川4丁目,35.734165,139.288299
9544,西東京バス（株）,神明森,35.736953,139.290132
9545,西東京バス（株）,瀬戸岡上賀多,35.740676,139.290329
9546,西東京バス（株）,菅瀬橋,35.742804,139.290302
9547,西東京バス（株）,若宮(東京都),35.746075,139.290068
9548,西東京バス（株）,鯉川橋,35.748753,139.290284
9549,西東京バス（株）,下菅生,35.750628,139.290086
9550,西東京バス（株）,菅生(東京都),35.754382,139.287698
9551,西東京バス（株）,菅生学園学びの城,35.757201,139.285743
9552,西東京バス（株）,上菅生(東京都),35.756604,139.283704
9553,西東京バス（株）,菅生高校,35.757204,139.278985
9554,西東京バス（株）,拝島駅,35.720884,139.342965
9555,西東京バス（株）,東秋川橋,35.716378,139.318279
9556,西東京バス（株）,高月,35.715093,139.319224
9557,西東京バス（株）,高月集会所前,35.713772,139.320719
9558,西東京バス（株）,高月整形外科病院,35.711727,139.321525
9559,西東京バス（株）,滝(東京都),35.707332,139.325837
9560,西東京バス（株）,滝山城址下,35.697472,139.324895
9561,西東京バス（株）,丹木2丁目,35.695457,139.328984
9562,西東京バス（株）,丹木1丁目,35.693913,139.33153
9563,西東京バス（株）,純心女子学園(東京都),35.692066,139.334726
9564,西東京バス（株）,小作駅東口,35.776819,139.301971
9565,西東京バス（株）,誠明学園南,35.780502,139.304176
9566,西東京バス（株）,末広公園(東京都),35.779613,139.307707
9567,西東京バス（株）,西東京バス青梅支所,35.778198,139.310646
9568,西東京バス（株）,末広町1丁目(東京都),35.7775,139.312376
9569,西東京バス（株）,住友前(東京都),35.778755,139.314784
9570,西東京バス（株）,新町東(東京都),35.781171,139.316359
9571,西東京バス（株）,中原(青梅市),35.78406,139.317331
9572,西東京バス（株）,中原北,35.786632,139.317494
9573,西東京バス（株）,青梅新町,35.788121,139.317567
9574,西東京バス（株）,日立前,35.789768,139.320247
9575,西東京バス（株）,太陽誘電モバテク前,35.79211,139.322414
9576,西東京バス（株）,物見塚,35.793181,139.321003
9577,西東京バス（株）,昭洋工業,35.794177,139.319813
9578,西東京バス（株）,三ツ原工業会館,35.796541,139.31238
9579,西東京バス（株）,今井3丁目,35.79594,139.310016
9580,西東京バス（株）,三ツ原西,35.795206,139.308682
9581,西東京バス（株）,畜産試験場(東京都),35.791191,139.309503
9582,西東京バス（株）,平松北,35.787603,139.310224
9583,西東京バス（株）,平松(青梅市),35.784594,139.309261
9584,西東京バス（株）,平松南,35.783024,139.308412
9585,西東京バス（株）,末広二丁目西,35.780882,139.307345
9586,西東京バス（株）,小作駅東口,35.776455,139.302071
9587,西東京バス（株）,末広二丁目西,35.780438,139.306884
9588,西東京バス（株）,平松南,35.782921,139.308121
9589,西東京バス（株）,平松(青梅市),35.784717,139.309095
9590,西東京バス（株）,平松北,35.787555,139.310011
9591,西東京バス（株）,畜産試験場(東京都),35.791472,139.309221
9592,西東京バス（株）,三ツ原西,35.794724,139.308551
9593,西東京バス（株）,今井3丁目,35.796151,139.310552
9594,西東京バス（株）,三ツ原工業会館,35.796925,139.313644
9595,西東京バス（株）,昭洋工業,35.793909,139.320301
9596,西東京バス（株）,物見塚,35.792748,139.321796
