会社名,路線名,バス停名,緯度,経度
小田急バス,平尾団地-柿生駅北口[小田急バス],平尾団地,35.610023,139.48932
小田急バス,鶴08:鶴川駅-鶴川緑山住宅循環[小田急バス/神奈川中央交通],鶴川駅,35.583418,139.482054
小田急バス,鶴10:鶴川駅-千都の杜中央循環[小田急バス/神奈川中央交通],鶴川駅,35.583574,139.482315
小田急バス,鶴11:鶴川駅-センター前-鶴川団地[小田急バス/神奈川中央交通],鶴川駅,35.583648,139.481657
小田急バス,鶴13:鶴川駅-六丁目-鶴川団地[小田急バス/神奈川中央交通],鶴川駅,35.583648,139.481657
小田急バス,鶴26:鶴川駅-真光寺公園[小田急バス/神奈川中央交通],鶴川駅,35.583418,139.482054
川崎鶴見臨港バス,大109[臨港バス],大師橋駅前,35.536322,139.740705
川崎鶴見臨港バス,天空01[臨港バス],浮島バスターミナル,35.519627,139.787195
関東バス,阿01/04:阿佐ヶ谷駅-白鷺一丁目-中村橋駅[関東バス],阿佐ヶ谷駅〔北口〕,35.705299,139.636257
関東バス,阿佐谷営業所-白鷺一丁目・中村橋駅・練馬駅[関東バス],阿佐谷営業所,35.714517,139.633691
関東バス,阿佐ヶ谷駅-阿佐谷営業所[関東バス],阿佐ヶ谷駅〔北口〕,35.705299,139.636257
関東バス,阿02:荻窪駅-白鷺一丁目[関東バス],荻窪駅〔北口〕,35.705141,139.621256
関東バス,阿02/05:白鷺一丁目-阿佐ヶ谷駅-荻窪駅[関東バス],白鷺一丁目,35.717349,139.636194
関東バス,阿03:阿佐ヶ谷駅-下井草駅-中村橋駅[関東バス],阿佐ヶ谷駅〔北口〕,35.705306,139.636384
関東バス,阿45:阿佐ヶ谷駅-中野駅[関東バス],阿佐ヶ谷駅〔北口〕,35.705272,139.636121
関東バス,宿08:中野駅-小滝橋-新宿駅西口[関東バス],中野駅(東京都),35.707449,139.66508
関東バス,荻04/05/06/07:荻窪駅-中村橋駅-練馬駅[関東バス],荻窪駅〔北口〕,35.705122,139.621138
関東バス,阿50/51:阿佐ヶ谷駅-下井草駅-石神井公園駅[関東バス],阿佐ヶ谷駅〔北口〕,35.705306,139.636384
関東バス,宿03/04/05/中01:野方駅-中野駅-新宿駅西口[関東バス],野方駅,35.718636,139.65313
関東バス,阿佐谷営業所-野方駅[関東バス],阿佐谷営業所,35.714517,139.633691
関東バス,阿佐谷営業所-高円寺駅[関東バス],阿佐谷営業所,35.714517,139.633691
関東バス,K01:中野駅-八成小学校[関東バス],中野駅(東京都),35.706839,139.664814
関東バス,中41:中野駅-丸山営業所-江古田駅[関東バス],中野駅(東京都),35.706637,139.664739
関東バス,中12/30:中野駅-中野五丁目-江古田駅[関東バス],中野駅(東京都),35.706637,139.664739
関東バス,中24:中野駅・丸山営業所-中村橋駅[関東バス],中野駅(東京都),35.706678,139.66369
関東バス,中20:中野駅-丸山営業所[関東バス],中野駅(東京都),35.706804,139.663827
関東バス,中27:中野駅-江古田の森[関東バス],中野駅(東京都),35.706624,139.664524
関東バス,丸山営業所-江古田の森・練馬駅[関東バス],丸山営業所,35.724085,139.669932
関東バス,高70:高円寺駅北口-丸山営業所[関東バス],高円寺駅北口,35.705881,139.649555
関東バス,宿01/02:丸山営業所-小滝橋-新宿西口[関東バス],丸山営業所,35.724085,139.669932
関東バス,百01:高田馬場駅-東中野駅西口[関東バス],高田馬場駅,35.712941,139.704911
関東バス,荻36:荻窪駅-南善福寺[関東バス],荻窪駅〔北口〕,35.704733,139.620861
関東バス,青梅街道営業所-南善福寺[関東バス],青梅街道営業所,35.720256,139.591256
関東バス,荻32:荻窪駅-武蔵関駅[関東バス],荻窪駅〔北口〕,35.704733,139.620861
関東バス,鷹02:三鷹駅-武蔵関駅[関東バス],三鷹駅〔北口〕,35.703176,139.560535
関東バス,荻33/34/35:荻窪駅-北裏[関東バス],荻窪駅〔北口〕,35.704733,139.620861
関東バス,荻33/35:荻窪駅-電通裏-武蔵野大学[関東バス],荻窪駅〔北口〕,35.704733,139.620861
関東バス,荻40:荻窪駅→西荻窪駅→立教女学院[関東バス],荻窪駅〔北口〕,35.704899,139.620528
関東バス,荻40:立教女学院→西荻窪駅→荻窪駅[関東バス],荻窪駅〔北口〕,35.705136,139.620888
関東バス,荻30:荻窪駅-青梅街道営業所[関東バス],荻窪駅〔北口〕,35.704733,139.621027
関東バス,荻31:荻窪駅-プロムナード荻窪[関東バス],荻窪駅〔北口〕,35.704899,139.620528
関東バス,荻10:荻窪駅-下井草駅[関東バス],荻窪駅〔北口〕,35.704886,139.621249
関東バス,青梅街道営業所-下井草駅・井荻駅・荻窪駅[関東バス],青梅街道営業所,35.720256,139.591256
関東バス,西10:西荻窪駅-吉祥寺駅[関東バス],西荻窪駅,35.70404,139.599973
関東バス,吉80/81:吉祥寺駅-青梅街道営業所-上石神井駅[関東バス],吉祥寺駅〔北口〕,35.703366,139.579906
関東バス,西50:西荻窪駅-井荻駅[関東バス],西荻窪駅,35.703936,139.600495
関東バス,西荻窪駅-桃井四丁目-青梅街道営業所[関東バス],西荻窪駅,35.703936,139.600495
関東バス,西01/02:西荻窪駅-青梅街道営業所-上石神井駅[関東バス],西荻窪駅,35.704048,139.60015
関東バス,吉50/51/52/53:吉祥寺駅-成蹊学園前-柳沢駅[関東バス],吉祥寺駅〔北口〕,35.703379,139.579509
関東バス,吉54/55:吉祥寺駅-武蔵野市役所-柳沢駅[関東バス],吉祥寺駅〔北口〕,35.703353,139.579286
関東バス,吉72:境橋-桜堤団地[関東バス],境橋(西東京市・武蔵野市),35.711131,139.536201
関東バス,吉72/73/74/75:吉祥寺駅-向台町五丁目・VG西東京[関東バス],吉祥寺駅〔北口〕,35.703353,139.579286
関東バス,吉74:柳橋-関前西公園[関東バス],柳橋(東京都),35.714146,139.544629
関東バス,鷹01/03/10:三鷹駅-武蔵野営業所-北裏[関東バス],三鷹駅〔北口〕,35.703176,139.560535
関東バス,鷹03:北裏-田無橋場[関東バス],北裏,35.722575,139.568637
関東バス,鷹40:三鷹駅-武蔵野市役所前-ＮＴＴ武蔵野研究開発C[関東バス],三鷹駅〔北口〕,35.703446,139.56013
関東バス,鷹40:三鷹駅-武蔵野住宅-ＮＴＴ武蔵野研究開発C[関東バス],ＮＴＴ武蔵野研究開発センタ,35.718783,139.56268
関東バス,鷹25:三鷹駅-電通裏[関東バス],三鷹駅〔北口〕,35.703446,139.56013
関東バス,鷹11:三鷹駅-第五小-関前三丁目[関東バス],三鷹駅〔北口〕,35.703409,139.560304
関東バス,鷹11:関前三丁目-武蔵野住宅-三鷹駅[関東バス],関前三丁目,35.715877,139.554106
関東バス,鷹13:三鷹駅-柳沢駅[関東バス],三鷹駅〔北口〕,35.703172,139.560427
関東バス,鷹15:三鷹駅-東伏見駅北口[関東バス],三鷹駅〔北口〕,35.703172,139.560427
関東バス,鷹30/36/37:三鷹駅-武蔵境駅[関東バス],三鷹駅〔北口〕,35.703409,139.560304
関東バス,鷹33/35:三鷹駅-VG西東京・武蔵小金井駅[関東バス],三鷹駅〔北口〕,35.703409,139.560304
関東バス,境12/16/17:武蔵境駅-向台町五丁目・VG西東京[関東バス],武蔵境駅,35.702495,139.544112
関東バス,境16/花20/21:武蔵境駅・事務本部-花小金井駅南口[関東バス],武蔵境駅,35.702486,139.543618
関東バス,武蔵野営業所-花小金井駅[関東バス],武蔵野営業所,35.713141,139.562269
関東バス,荻56:荻窪駅南口-日本年金機構入口[関東バス],荻窪駅南口,35.70422,139.620157
関東バス,荻53:荻窪駅南口-五日市街道営業所[関東バス],荻窪駅南口,35.704239,139.62073
関東バス,荻54/58:荻窪駅南口-芦花公園駅-北野[関東バス],荻窪駅南口,35.704209,139.619934
関東バス,五日市街道営業所-芦花公園駅・久我山病院・北野[関東バス],五日市街道営業所〔成田西二丁目〕,35.69071,139.626451
関東バス,中35/36:中野駅-五日市街道営業所-吉祥寺駅[関東バス],中野駅(東京都),35.704894,139.665887
関東バス,高43:高円寺駅南口-五日市街道営業所[関東バス],高円寺駅南口,35.7051,139.650068
関東バス,烏01:千歳烏山駅-久我山病院[関東バス],千歳烏山駅〔関東バス〕,35.669799,139.601223
関東バス,荻51:荻窪駅南口-シャレール荻窪[関東バス],荻窪駅南口,35.704239,139.62073
関東バス,五日市街道営業所-シャレール荻窪[関東バス],五日市街道営業所〔成田西二丁目〕,35.69071,139.626451
関東バス,高60:高円寺駅北口-豊玉中-練馬駅[関東バス],高円寺駅南口,35.7051,139.650068
関東バス,荻60:荻窪駅→宮前三丁目[関東バス],荻窪駅南口,35.704228,139.62038
関東バス,荻60:宮前三丁目→荻窪駅[関東バス],荻窪駅南口,35.704228,139.62038
関東バス,五日市街道営業所-日本年金機構・宮前三丁目[関東バス],五日市街道営業所〔成田西二丁目〕,35.69071,139.626451
関東バス,かえで路線:西荻窪駅→久我山駅[すぎ丸],西荻窪駅,35.703791,139.600582
関東バス,かえで路線:久我山駅→西荻窪駅[すぎ丸],久我山駅〔すぎ丸〕,35.688603,139.59895
関東バス,深夜急行バス〔銀座-三鷹〕[関東バス],四谷三丁目(新宿区),35.687904,139.721131
関東バス,中43:江古田駅-丸山営業所[関東バス],丸山営業所,35.724085,139.669932
関東バス,武蔵野営業所-武蔵境駅〔浄水場経由〕[関東バス],武蔵野営業所,35.713141,139.562269
関東バス,鷹35/境17/吉75:ヴィーガーデン西東京行[関東バス],境橋(西東京市・武蔵野市),35.711131,139.536201
関東バス,湾01:急行バス〔吉祥寺-お台場〕[関東バス],武蔵野営業所,35.712938,139.563449
関東バス,中10/30:中野駅-丸山営業所[関東バス],中野駅(東京都),35.707194,139.665039
関東バス,深夜急行バス〔銀座-吉祥寺〕[関東バス],四谷三丁目(新宿区),35.687904,139.721131
関東バス,西51:西荻窪駅-今川三丁目-荻窪駅[関東バス],西荻窪駅,35.703936,139.600495
関東バス,高10/63:高円寺駅北口-豊玉南住宅-練馬駅[関東バス],高円寺駅北口,35.705659,139.650209
関東バス,ムーバス吉祥寺東循環[関東バス],吉祥寺駅〔北口〕,35.703655,139.579995
関東バス,ムーバス吉祥寺北西循環(吉祥寺駅-けやきコミセン)[関東バス],吉祥寺駅〔北口〕,35.703655,139.579995
関東バス,ムーバス吉祥寺北西循環(けやきコミセン-吉祥寺駅)[関東バス],けやきコミセン,35.717886,139.572262
関東バス,ムーバス三鷹駅北西循環[関東バス],三鷹駅〔北口〕,35.703152,139.560253
関東バス,ムーバス三鷹・吉祥寺循環[関東バス],三鷹駅〔北口〕,35.703152,139.560253
関東バス,若宮大和循環線[関東バス],白鷺一丁目,35.717344,139.636178
関東バス,第４ルート〔北ルート〕[はなバス],田無駅,35.727757,139.540086
関東バス,第４ルート〔南ルート〕[はなバス],田無駅,35.727918,139.540278
関東バス,第４ルート〔北ルート〕科学館方面[はなバス],多摩六都科学館,35.734619,139.522351
関東バス,練21/22他:丸山営業所・江古田の森-練馬駅[関東バス],丸山営業所,35.724085,139.669932
関東バス,中03:中野駅-野方駅-練馬駅[関東バス],中野駅(東京都),35.706382,139.664001
関東バス,阿佐谷営業所-中野駅〔四季の森公園経由〕[関東バス],阿佐谷営業所,35.714517,139.633691
関東バス,阿佐谷営業所-中野駅〔けやき通り経由〕[関東バス],阿佐谷営業所,35.714517,139.633691
関東バス,池11:池袋駅-中野駅[国際興業バス/関東バス],池袋駅〔西口〕,35.731145,139.708707
関東バス,赤31:赤羽駅-大和町-高円寺駅[国際興業バス/関東バス],赤羽駅東口,35.779259,139.721532
東京航空交通,成田空港-東京駅・日本橋エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-銀座・日比谷エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-銀座・汐留エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-芝エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-赤坂・六本木エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-六本木エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-目白・九段・後楽園エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-池袋エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-新宿エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-竹芝・お台場・有明エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-恵比寿・品川エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-渋谷エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-浅草・錦糸町・豊洲エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-羽田空港[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-吉祥寺駅[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-調布駅・稲城駅・若葉台駅[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-南大沢駅・多摩センター駅・聖蹟桜ヶ丘駅[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-立川エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,成田空港-八王子エリア[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,池袋駅・新宿駅-成田空港〔深夜〕[空港連絡バス],池袋駅〔西口〕,35.731177,139.709269
東京航空交通,２３区内エリア-成田空港(新宿)[空港連絡バス],成田空港第１ターミナル,35.763983,140.385953
東京航空交通,２３区内エリア-成田空港(渋谷)[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,２３区内エリア-成田空港(池袋)[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,２３区内エリア-成田空港(銀座・汐留)[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,２３区内エリア-成田空港(恵比寿・品川)[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,２３区内エリア-成田空港(竹芝・お台場・有明)[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,羽田空港-新宿エリア[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-新宿駅・池袋駅〔深夜早朝便〕[空港連絡バス],羽田空港第２ターミナル(空港連絡バス),35.551471,139.78759
東京航空交通,羽田空港-目白・九段・後楽園・秋葉原エリア[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-豊洲・錦糸町・東陽町・浅草エリア[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,羽田空港-赤坂エリア[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-恵比寿・品川エリア[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,羽田空港-お台場・有明エリア[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,羽田空港-Ｔ-ＣＡＴ[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,羽田空港-東京駅八重洲口[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-六本木エリア[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-池袋エリア[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,羽田空港-練馬駅・光が丘・中野駅[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-吉祥寺駅[空港連絡バス],羽田空港第３ターミナル,35.544165,139.76794
東京航空交通,羽田空港-調布駅方面[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-南大沢駅・多摩センター駅・聖蹟桜ヶ丘駅[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-高尾・八王子・日野エリア[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-亀有駅・小岩駅・一之江駅・葛西駅[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,羽田空港-東京ディズニーリゾートエリア[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,羽田空港-新浦安エリア[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,羽田空港-JR津田沼駅・京成津田沼駅[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,羽田空港-幕張・千葉エリア[空港連絡バス],羽田空港第３ターミナル,35.544837,139.767468
東京航空交通,羽田空港-四街道・稲毛エリア[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,羽田空港-大網・千葉市東南部エリア[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,羽田空港-木更津エリア[空港連絡バス],羽田空港第３ターミナル,35.545152,139.767243
東京航空交通,羽田空港-大宮エリア[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,羽田空港-石神井公園駅・和光市駅[空港連絡バス],羽田空港第３ターミナル,35.544152,139.767934
東京航空交通,羽田空港-所沢駅・東所沢駅[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-本川越駅・川越駅[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,羽田空港-籠原駅・熊谷駅・森林公園駅・坂戸駅[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-伊勢崎・桐生・太田・大泉・館林エリア[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-前橋・高崎エリア[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-氏家・宇都宮・佐野エリア[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-成田空港[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,羽田空港-日比谷・銀座・汐留エリア[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-市川・行徳エリア[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,２３区内エリア-羽田空港(新宿)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(池袋)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(目白)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(お台場・浅草)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(赤坂)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(品川)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(東京)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(練馬)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,吉祥寺駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,調布駅他-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,南大沢駅・多摩センター駅・聖蹟桜ヶ丘駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,高尾・八王子・日野エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(葛西)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,新浦安エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,JR津田沼駅・京成津田沼駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,幕張・千葉エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,四街道・稲毛エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,大網・千葉市東南部エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,木更津エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,大宮エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,石神井公園駅・和光市駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,所沢駅・東所沢駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,本川越駅・川越駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,籠原駅・熊谷駅・森林公園駅・坂戸駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,伊勢崎・桐生・太田・大泉・館林エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,前橋・高崎エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,氏家・宇都宮・佐野エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,２３区内エリア-羽田空港(日比谷)[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,市川・行徳エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,大手町・丸の内エリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,羽田空港-浦和駅・武蔵浦和駅[空港連絡バス],羽田空港第３ターミナル,35.544632,139.767613
東京航空交通,浦和駅・武蔵浦和駅-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,羽田空港-東京・銀座・秋葉原・浅草〔深夜〕[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,浅草・秋葉原・東京・銀座-羽田空港〔早朝〕[空港連絡バス],羽田空港第３ターミナル,35.544394,139.767855
東京航空交通,羽田空港-お台場・豊洲・一之江〔深夜〕[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,一之江・豊洲・お台場-羽田空港〔早朝〕[空港連絡バス],羽田空港第３ターミナル,35.544394,139.767855
東京航空交通,羽田空港-大手町・丸の内エリア[空港連絡バス],羽田空港第３ターミナル,35.543877,139.768138
東京航空交通,羽田空港-有明・豊洲エリア[空港連絡バス],羽田空港第３ターミナル,35.544017,139.768047
東京航空交通,東京ディズニーリゾートエリア-羽田空港[空港連絡バス],羽田空港第３ターミナル,35.544533,139.768494
東京航空交通,ＴＣＡＴ-成田空港[空港連絡バス],成田空港第１ターミナル,35.763983,140.385953
東京航空交通,２３区内エリア-成田空港(浅草・錦糸町)[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,吉祥寺駅-成田空港[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,若葉台駅・稲城駅・調布駅-成田空港[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,南大沢駅・多摩センター駅・聖蹟桜ヶ丘駅-成田空港[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,立川エリア-成田空港[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,八王子エリア-成田空港[空港連絡バス],成田空港第１ターミナル北ウィング,35.765175,140.385169
東京航空交通,成田空港-新宿・池袋〔深夜〕[空港連絡バス],成田空港第３ターミナル,35.77719,140.382627
東京航空交通,渋谷駅-成田空港〔直行〕[空港連絡バス],渋谷駅,35.657658,139.70034
東京航空交通,成田空港-渋谷駅〔直行〕[空港連絡バス],渋谷駅,35.657658,139.70034
茨城交通,羽田空港→日立・水戸[空港連絡バス],日立駅,36.591718,140.660861
茨城交通,日立・水戸→羽田空港[空港連絡バス],日立駅,36.591718,140.660861
茨城交通,東京-茨城/ひたち号[高速バス],東京駅〔八重洲南口〕,35.679858,139.768138
全国高速バス,ニューノクターン号：横浜・新宿-弘前・五所川原[高速バス],横浜駅東口,35.465472,139.625144
全国高速バス,東京-岩手/遠野・釜石号[高速バス],池袋駅〔西口〕,35.73073,139.708313
全国高速バス,東京-宮城/広瀬ライナー[高速バス],渋谷マークシティ,35.658414,139.699147
全国高速バス,東京-秋田/フローラ号[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,東京-山形/レインボー[高速バス],東京駅八重洲通り,35.679758,139.771117
全国高速バス,東京-新潟/新宿・池袋-新潟[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,東京-新潟/池袋-直江津[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,東京-富山/新宿・池袋-富山・高岡・氷見[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,東京-愛知/新宿-名古屋[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,東京-岐阜/パピヨン[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,埼玉・東京・神奈川-三重/大宮・池袋・横浜-伊賀・名張[高速バス],大宮営業所〔高速バス〕,35.908163,139.598871
全国高速バス,埼玉・東京・神奈川-三重/大宮・池袋-津・鳥羽[高速バス],大宮営業所〔高速バス〕,35.908163,139.598871
全国高速バス,千葉-滋賀・京都/きょうと号[高速バス],鎌取駅〔北口〕,35.56306,140.178628
全国高速バス,東京-京都/東京ミッドナイトエクスプレス京都号[高速バス],大手町フィナンシャルシティグランキューブ,35.688568,139.764442
全国高速バス,東京・神奈川-京都・大阪/フライングライナー[高速バス],東京ディズニーランド・バスターミナル・ウエスト,35.632775,139.876237
全国高速バス,東京-大阪/フライングスニーカー大阪[高速バス],東北急行東京営業所〔東雲車庫〕,35.64187,139.800773
全国高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],海浜幕張駅,35.649166,140.042224
全国高速バス,東京-兵庫/プリンセスロード[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,東京-広島/エトワールセト[高速バス],ハイアット　リージェンシー　東京,35.6913,139.691366
全国高速バス,神奈川-広島/メイプル・ハーバー[高速バス],横浜駅東口,35.46528,139.624916
全国高速バス,東京-山口/萩エクスプレス[高速バス],東京駅〔八重洲南口〕,35.680173,139.768396
全国高速バス,東京-愛媛/パイレーツ号[高速バス],渋谷マークシティ,35.658414,139.699147
全国高速バス,東京-長野/新宿-松本[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
全国高速バス,東京-岐阜/新宿-高山[高速バス],新宿駅西口〔２６番・臨時〕,35.690603,139.69817
全国高速バス,東京-青森/シリウス号[高速バス],東京駅〔日本橋口〕,35.683366,139.769057
全国高速バス,神奈川・東京-秋田/レイク＆ポート号[高速バス],横浜駅西口,35.466459,139.619614
全国高速バス,東京・埼玉-岩手/イーハトーブ[高速バス],池袋駅〔西口〕,35.73073,139.708313
全国高速バス,東京-宮城・岩手/けせんライナー[高速バス],池袋駅〔西口〕,35.73073,139.708313
全国高速バス,東京・埼玉-山形/夕陽[高速バス],東京ディズニーランド・バスターミナル・ウエスト,35.632775,139.876237
全国高速バス,東京-京都・大阪・兵庫/立川-京都・大阪・神戸[高速バス],玉川上水駅南口,35.731534,139.417986
