市区町村名,緯度,経度
立川市,35.693483,139.430467
国立市,35.693555,139.433994
国立市,35.694194,139.437388
国立市,35.696111,139.441392
国立市,35.696904,139.443033
国立市,35.698642,139.44629
国立市,35.698216,139.446303
国立市,35.697011,139.443459
国立市,35.695607,139.440597
国立市,35.69385,139.436926
国立市,35.693467,139.433594
立川市,35.693388,139.430202
立川市,35.690787,139.430182
国立市,35.690305,139.432621
国立市,35.691941,139.43383
立川市,35.694822,139.414862
立川市,35.694081,139.416896
立川市,35.694124,139.418745
立川市,35.695132,139.419168
立川市,35.696624,139.417697
東大和市,35.732152,139.41874
東大和市,35.734099,139.417407
東大和市,35.736548,139.416971
東大和市,35.737568,139.416793
東大和市,35.738987,139.414905
武蔵村山市,35.739776,139.411625
武蔵村山市,35.740758,139.407439
武蔵村山市,35.741144,139.40583
武蔵村山市,35.741633,139.403626
武蔵村山市,35.742435,139.398736
武蔵村山市,35.742803,139.394728
武蔵村山市,35.742292,139.392889
武蔵村山市,35.745747,139.39133
武蔵村山市,35.747374,139.387454
武蔵村山市,35.745866,139.386796
武蔵村山市,35.74386,139.388361
武蔵村山市,35.744205,139.38399
武蔵村山市,35.746227,139.383436
立川市,35.698658,139.413022
立川市,35.723661,139.417981
立川市,35.725979,139.417995
立川市,35.728717,139.418007
東大和市,35.734807,139.418363
東大和市,35.732169,139.41851
武蔵村山市,35.741218,139.410536
武蔵村山市,35.744051,139.410379
武蔵村山市,35.747516,139.41039
武蔵村山市,35.748058,139.407199
武蔵村山市,35.746458,139.406615
武蔵村山市,35.743669,139.405612
武蔵村山市,35.741358,139.405444
武蔵村山市,35.741017,139.406881
武蔵村山市,35.740024,139.411151
東大和市,35.73914,139.414835
東大和市,35.737875,139.416972
東大和市,35.736077,139.41729
東大和市,35.734147,139.417624
立川市,35.728065,139.418266
立川市,35.725779,139.418293
立川市,35.723746,139.418312
立川市,35.721114,139.418477
立川市,35.719122,139.419554
立川市,35.717262,139.420433
立川市,35.71548,139.421384
立川市,35.711402,139.422044
立川市,35.708621,139.421992
立川市,35.705791,139.419917
立川市,35.703995,139.417641
立川市,35.698667,139.413015
立川市,35.731534,139.417986
立川市,35.716205,139.418822
立川市,35.710968,139.42105
立川市,35.708118,139.417578
立川市,35.705891,139.415364
立川市,35.712946,139.416047
立川市,35.704014,139.414481
立川市,35.712606,139.412748
立川市,35.714754,139.412141
立川市,35.715902,139.412759
立川市,35.715135,139.41406
立川市,35.713981,139.416565
立川市,35.716352,139.418722
国立市,35.699643,139.446394
国分寺市,35.702634,139.44425
国分寺市,35.702592,139.446198
国分寺市,35.705867,139.443135
国分寺市,35.705315,139.439415
国分寺市,35.704675,139.437335
国分寺市,35.706636,139.436201
国分寺市,35.708576,139.435083
国分寺市,35.710781,139.433799
国分寺市,35.713829,139.431999
国分寺市,35.71513,139.431208
立川市,35.720945,139.426267
立川市,35.720656,139.422224
立川市,35.722803,139.419694
立川市,35.716826,139.435431
立川市,35.715035,139.436645
国分寺市,35.71313,139.437771
国分寺市,35.713128,139.439736
国分寺市,35.710306,139.440831
国分寺市,35.70615,139.442489
国分寺市,35.702493,139.444363
国立市,35.699681,139.446267
立川市,35.722901,139.419485
立川市,35.723007,139.424403
立川市,35.722482,139.43041
立川市,35.72142,139.433745
立川市,35.720685,139.436119
立川市,35.719453,139.440177
立川市,35.718001,139.445099
国分寺市,35.717148,139.449583
国分寺市,35.716767,139.456271
国分寺市,35.717076,139.46089
国分寺市,35.716216,139.464077
国分寺市,35.714933,139.459328
国分寺市,35.713946,139.457286
国分寺市,35.713071,139.45568
国分寺市,35.711676,139.453111
国分寺市,35.710642,139.451226
国分寺市,35.709306,139.448736
国分寺市,35.708395,139.446987
国分寺市,35.707494,139.445187
国立市,35.699443,139.446362
国分寺市,35.716106,139.465742
国分寺市,35.714204,139.46667
国分寺市,35.714511,139.466443
国分寺市,35.711926,139.466463
国分寺市,35.710503,139.464002
国分寺市,35.708221,139.460897
国分寺市,35.706951,139.458932
国分寺市,35.706215,139.457449
国分寺市,35.705173,139.455678
国分寺市,35.703836,139.453272
国分寺市,35.702801,139.451848
国分寺市,35.701405,139.449999
国分寺市,35.700679,139.447257
国立市,35.69956,139.446144
国立市,35.699597,139.446311
国分寺市,35.707394,139.444806
国分寺市,35.708293,139.446138
国分寺市,35.709036,139.448079
国分寺市,35.710681,139.451118
国分寺市,35.711559,139.452712
国分寺市,35.712972,139.45532
国分寺市,35.71391,139.457045
国分寺市,35.71513,139.45996
国立市,35.699593,139.446198
国分寺市,35.700771,139.446974
国分寺市,35.701447,139.449881
国分寺市,35.70262,139.451424
国分寺市,35.703817,139.453073
国分寺市,35.705068,139.455303
国分寺市,35.705731,139.456386
国分寺市,35.70678,139.458351
国分寺市,35.708394,139.460983
国分寺市,35.710344,139.463547
国分寺市,35.711936,139.466312
国分寺市,35.714379,139.465708
小平市,35.717449,139.465822
小平市,35.717541,139.467696
小平市,35.717842,139.473591
小平市,35.716934,139.478577
小平市,35.714045,139.48783
小平市,35.71227,139.48758
小平市,35.709629,139.487185
国分寺市,35.708454,139.484346
国分寺市,35.705943,139.482059
国分寺市,35.701579,139.480823
国分寺市,35.70359,139.481136
国分寺市,35.705902,139.481964
国分寺市,35.708139,139.483413
小平市,35.709154,139.486976
小平市,35.711186,139.48726
小平市,35.714242,139.487715
小平市,35.71635,139.486768
小平市,35.717125,139.490685
小平市,35.718627,139.491321
小平市,35.719866,139.491688
小平市,35.721294,139.493205
小平市,35.722443,139.494785
小平市,35.72278,139.496868
小平市,35.722896,139.498717
小平市,35.723054,139.502298
小平市,35.723256,139.506096
小平市,35.72331,139.507147
小平市,35.723391,139.509138
小平市,35.72295,139.512089
小平市,35.724693,139.513336
小平市,35.725791,139.513072
小平市,35.730444,139.510707
小平市,35.730481,139.508418
小平市,35.730591,139.504169
小平市,35.730864,139.503682
小平市,35.734634,139.499294
小平市,35.736651,139.496256
小平市,35.735597,139.49766
小平市,35.720113,139.497391
小平市,35.716726,139.497082
小平市,35.725787,139.497728
小平市,35.728394,139.498148
立川市,35.728961,139.418261
東大和市,35.739124,139.416514
東大和市,35.74178,139.416048
東大和市,35.746817,139.414537
東大和市,35.751536,139.412918
東大和市,35.75615,139.412268
立川市,35.698656,139.413435
立川市,35.71364,139.406687
立川市,35.715398,139.406695
立川市,35.719505,139.406708
立川市,35.721108,139.412574
立川市,35.72082,139.416394
立川市,35.726539,139.41425
立川市,35.724485,139.409279
立川市,35.719986,139.407042
立川市,35.708404,139.407256
立川市,35.705718,139.408518
立川市,35.705701,139.41022
立川市,35.700712,139.411773
立川市,35.698645,139.413845
国立市,35.69865,139.446976
国立市,35.696665,139.449278
国立市,35.695168,139.451259
国立市,35.693056,139.452479
国立市,35.691143,139.452569
国立市,35.690685,139.450637
国立市,35.690526,139.445896
国立市,35.694765,139.447067
国立市,35.690671,139.44755
国立市,35.690744,139.449717
国立市,35.690814,139.452049
国立市,35.692712,139.45238
国立市,35.694786,139.451559
国立市,35.695977,139.449982
国立市,35.690395,139.441054
国立市,35.690289,139.437778
国立市,35.690229,139.43596
国立市,35.675944,139.427615
国立市,35.67342,139.432186
国立市,35.677786,139.429458
国立市,35.680487,139.43143
国立市,35.685362,139.432355
国立市,35.688785,139.433938
国立市,35.690302,139.435316
国立市,35.690396,139.438154
国立市,35.690507,139.441788
国立市,35.698661,139.447126
国立市,35.690235,139.447279
国立市,35.686708,139.447351
国立市,35.6838,139.447417
国立市,35.681604,139.446567
国立市,35.684483,139.443126
国立市,35.685547,139.439328
国立市,35.685975,139.435812
国立市,35.685485,139.432555
国立市,35.680327,139.431461
国立市,35.677356,139.429036
国立市,35.676289,139.428104
立川市,35.698865,139.412974
立川市,35.707656,139.422447
立川市,35.707547,139.42433
立川市,35.705255,139.425144
立川市,35.703422,139.42528
国立市,35.702205,139.426902
国立市,35.701639,139.429257
国立市,35.700647,139.429338
立川市,35.698662,139.412837
立川市,35.709104,139.424829
立川市,35.710585,139.427281
立川市,35.712288,139.428411
立川市,35.714184,139.429152
国分寺市,35.716436,139.430096
立川市,35.719607,139.431846
立川市,35.723031,139.435764
立川市,35.723269,139.43755
立川市,35.723007,139.442595
小平市,35.726312,139.44328
小平市,35.727179,139.449253
立川市,35.72308,139.438006
立川市,35.697097,139.413546
立川市,35.693113,139.419672
立川市,35.692433,139.421948
立川市,35.691563,139.425948
立川市,35.719138,139.415841
立川市,35.717251,139.410922
立川市,35.714694,139.410239
立川市,35.711411,139.411914
立川市,35.710346,139.411317
立川市,35.708553,139.411288
立川市,35.70618,139.41129
立川市,35.698637,139.413845
立川市,35.705417,139.410359
立川市,35.706089,139.406643
立川市,35.7093,139.406654
立川市,35.722864,139.406564
立川市,35.728669,139.399889
立川市,35.73303,139.397484
武蔵村山市,35.735001,139.396161
武蔵村山市,35.73759,139.395015
武蔵村山市,35.742195,139.392801
武蔵村山市,35.749147,139.389734
武蔵村山市,35.753174,139.38829
武蔵村山市,35.755236,139.387595
武蔵村山市,35.756044,139.385119
武蔵村山市,35.757379,139.382003
武蔵村山市,35.759079,139.377548
武蔵村山市,35.758662,139.376749
武蔵村山市,35.755424,139.375687
武蔵村山市,35.75177,139.37474
武蔵村山市,35.752309,139.378222
武蔵村山市,35.759082,139.374414
武蔵村山市,35.759978,139.371795
武蔵村山市,35.761668,139.368214
武蔵村山市,35.763889,139.365055
西多摩郡 瑞穂町,35.76557,139.362344
西多摩郡 瑞穂町,35.766592,139.358833
西多摩郡 瑞穂町,35.768212,139.354954
西多摩郡 瑞穂町,35.770307,139.352678
西多摩郡 瑞穂町,35.772284,139.350125
西多摩郡 瑞穂町,35.771249,139.34731
西多摩郡 瑞穂町,35.776979,139.342451
武蔵村山市,35.751872,139.375975
武蔵村山市,35.755376,139.375542
武蔵村山市,35.758271,139.376436
武蔵村山市,35.746091,139.383635
西多摩郡 瑞穂町,35.77126,139.346353
西多摩郡 瑞穂町,35.775813,139.339497
西多摩郡 瑞穂町,35.777213,139.33491
西多摩郡 瑞穂町,35.778543,139.328679
西多摩郡 瑞穂町,35.777005,139.328338
西多摩郡 瑞穂町,35.774821,139.331276
西多摩郡 瑞穂町,35.772621,139.33317
羽村市,35.769034,139.329349
羽村市,35.768332,139.32828
羽村市,35.765472,139.327717
羽村市,35.764305,139.326381
羽村市,35.762193,139.32564
羽村市,35.759246,139.321312
羽村市,35.75811,139.319885
羽村市,35.758596,139.316087
西多摩郡 瑞穂町,35.775293,139.330097
西多摩郡 瑞穂町,35.77781,139.330096
羽村市,35.758835,139.316226
羽村市,35.761913,139.316087
羽村市,35.764191,139.319286
羽村市,35.765327,139.320967
羽村市,35.766591,139.324002
羽村市,35.764079,139.32644
羽村市,35.763414,139.328808
羽村市,35.764788,139.331666
西多摩郡 瑞穂町,35.767526,139.336844
西多摩郡 瑞穂町,35.769403,139.340396
西多摩郡 瑞穂町,35.770864,139.347149
福生市,35.742716,139.328168
福生市,35.746944,139.325685
福生市,35.749744,139.325344
福生市,35.751642,139.325767
福生市,35.752493,139.325163
羽村市,35.754524,139.326776
羽村市,35.754383,139.328885
羽村市,35.754675,139.331569
羽村市,35.757612,139.334783
西多摩郡 瑞穂町,35.759791,139.336609
西多摩郡 瑞穂町,35.761684,139.338181
西多摩郡 瑞穂町,35.763305,139.339651
西多摩郡 瑞穂町,35.761121,139.341655
西多摩郡 瑞穂町,35.762933,139.339768
西多摩郡 瑞穂町,35.762756,139.341011
福生市,35.742629,139.328574
羽村市,35.754358,139.331005
羽村市,35.754151,139.328728
羽村市,35.755413,139.327786
羽村市,35.757625,139.326096
昭島市,35.71408,139.360813
昭島市,35.714411,139.363629
昭島市,35.714086,139.365953
昭島市,35.714198,139.36887
昭島市,35.714495,139.370557
昭島市,35.718214,139.372192
立川市,35.726184,139.373742
立川市,35.729272,139.374521
立川市,35.734756,139.376115
武蔵村山市,35.737259,139.376888
武蔵村山市,35.738498,139.373414
武蔵村山市,35.740641,139.370902
武蔵村山市,35.743794,139.371656
武蔵村山市,35.748399,139.371219
武蔵村山市,35.750082,139.370408
武蔵村山市,35.751993,139.365778
武蔵村山市,35.753737,139.362281
武蔵村山市,35.755277,139.363342
武蔵村山市,35.757361,139.361416
武蔵村山市,35.756046,139.36005
武蔵村山市,35.754798,139.358406
西多摩郡 瑞穂町,35.757366,139.353228
昭島市,35.714255,139.360902
昭島市,35.717985,139.363951
立川市,35.725032,139.365576
立川市,35.728739,139.365532
立川市,35.732398,139.365964
武蔵村山市,35.736663,139.369728
武蔵村山市,35.73903,139.376696
武蔵村山市,35.743161,139.37524
武蔵村山市,35.745978,139.374264
武蔵村山市,35.749532,139.373615
武蔵村山市,35.751496,139.377377
武蔵村山市,35.748246,139.377866
武蔵村山市,35.747564,139.380546
福生市,35.741754,139.327717
福生市,35.740883,139.325034
福生市,35.738603,139.325909
福生市,35.735466,139.323796
福生市,35.731806,139.327398
福生市,35.729858,139.330027
福生市,35.727545,139.330468
福生市,35.723539,139.331494
福生市,35.720768,139.331388
福生市,35.720009,139.333428
昭島市,35.720697,139.343316
昭島市,35.709949,139.355123
昭島市,35.70858,139.354729
昭島市,35.704825,139.353928
昭島市,35.701682,139.357728
昭島市,35.701527,139.350093
昭島市,35.699013,139.351206
昭島市,35.699174,139.353271
昭島市,35.702425,139.353409
昭島市,35.701034,139.356434
昭島市,35.701329,139.357284
昭島市,35.705377,139.354102
昭島市,35.708596,139.354467
昭島市,35.710025,139.35501
立川市,35.727644,139.364904
立川市,35.728123,139.361679
立川市,35.728326,139.357561
立川市,35.729081,139.354845
立川市,35.731548,139.356775
立川市,35.731078,139.359746
立川市,35.728243,139.361448
立川市,35.727712,139.36477
立川市,35.725307,139.365677
昭島市,35.724357,139.364836
昭島市,35.724038,139.363052
昭島市,35.723811,139.361742
昭島市,35.724512,139.356891
昭島市,35.713114,139.360891
武蔵村山市,35.747461,139.380343
武蔵村山市,35.74808,139.377702
武蔵村山市,35.751163,139.377091
武蔵村山市,35.751876,139.375948
西多摩郡 瑞穂町,35.771274,139.347039
西多摩郡 瑞穂町,35.771589,139.346235
国分寺市,35.702549,139.446351
国立市,35.69952,139.445959
昭島市,35.712488,139.381892
昭島市,35.710327,139.380895
昭島市,35.708685,139.380076
昭島市,35.707186,139.382174
昭島市,35.707019,139.386017
昭島市,35.706177,139.385582
昭島市,35.71217,139.383576
昭島市,35.715425,139.383637
昭島市,35.719126,139.384473
立川市,35.72069,139.390046
立川市,35.720378,139.392179
立川市,35.720393,139.394558
立川市,35.720756,139.399503
立川市,35.720698,139.403496
立川市,35.719194,139.408929
立川市,35.713347,139.408962
立川市,35.720109,139.389422
立川市,35.694012,139.425871
国立市,35.699438,139.446158
国分寺市,35.709101,139.445011
国分寺市,35.710337,139.444439
立川市,35.713831,139.443399
国分寺市,35.714279,139.447377
国分寺市,35.716232,139.449725
国分寺市,35.720011,139.452029
国分寺市,35.718295,139.456315
国分寺市,35.7166,139.455203
立川市,35.727509,139.374278
昭島市,35.721052,139.372954
昭島市,35.718369,139.372412
昭島市,35.716267,139.371973
昭島市,35.714025,139.368839
昭島市,35.713899,139.366122
昭島市,35.714174,139.364297
昭島市,35.713763,139.360784
昭島市,35.716452,139.359032
昭島市,35.714578,139.352125
昭島市,35.716908,139.347487
昭島市,35.71789,139.345616
昭島市,35.718776,139.344205
立川市,35.73033,139.418311
立川市,35.719836,139.442396
国分寺市,35.716489,139.449858
国分寺市,35.714256,139.447761
立川市,35.713748,139.443315
国分寺市,35.711477,139.443989
国分寺市,35.709729,139.444814
立川市,35.720795,139.421835
立川市,35.721074,139.42617
立川市,35.699521,139.414135
立川市,35.710322,139.427345
立川市,35.711062,139.431526
国分寺市,35.711692,139.434072
国分寺市,35.713192,139.43766
国分寺市,35.714518,139.436975
昭島市,35.710703,139.338538
昭島市,35.708322,139.339697
昭島市,35.707081,139.341494
昭島市,35.705576,139.343825
昭島市,35.704482,139.346774
昭島市,35.703463,139.350618
羽村市,35.758707,139.316291
羽村市,35.760852,139.316308
羽村市,35.763279,139.314502
羽村市,35.76757,139.311313
羽村市,35.76903,139.311859
羽村市,35.770254,139.313002
羽村市,35.771373,139.314861
羽村市,35.772279,139.312284
羽村市,35.77108,139.311312
羽村市,35.768291,139.313382
羽村市,35.765976,139.315198
羽村市,35.764204,139.316507
羽村市,35.764739,139.319777
羽村市,35.763805,139.321703
羽村市,35.763541,139.322961
羽村市,35.766163,139.325111
羽村市,35.76765,139.326183
羽村市,35.769514,139.331112
羽村市,35.769046,139.329345
羽村市,35.76508,139.329419
羽村市,35.764838,139.33171
羽村市,35.765977,139.334676
羽村市,35.764395,139.331276
羽村市,35.760322,139.331383
羽村市,35.759296,139.328243
羽村市,35.757899,139.325264
羽村市,35.759383,139.322516
羽村市,35.76142,139.320883
羽村市,35.761655,139.319856
羽村市,35.760054,139.318427
羽村市,35.760058,139.318157
羽村市,35.761651,139.319678
羽村市,35.761344,139.321043
羽村市,35.759452,139.322604
羽村市,35.757924,139.324731
羽村市,35.759204,139.327718
羽村市,35.760293,139.33093
羽村市,35.756597,139.332763
羽村市,35.754327,139.333381
福生市,35.747262,139.326217
羽村市,35.753635,139.321682
羽村市,35.755875,139.319984
羽村市,35.757755,139.318617
羽村市,35.758049,139.318608
羽村市,35.75595,139.320174
羽村市,35.754364,139.319941
羽村市,35.753217,139.318411
羽村市,35.752436,139.316396
羽村市,35.749116,139.317135
羽村市,35.748728,139.3155
羽村市,35.75056,139.314146
羽村市,35.751736,139.314531
あきる野市,35.749588,139.308858
あきる野市,35.75271,139.306436
あきる野市,35.753747,139.30483
羽村市,35.755113,139.304025
あきる野市,35.74973,139.308893
羽村市,35.754395,139.311342
羽村市,35.756212,139.310036
羽村市,35.756138,139.311368
羽村市,35.758445,139.315542
羽村市,35.759577,139.313701
羽村市,35.760276,139.311318
羽村市,35.760265,139.309076
羽村市,35.758449,139.307894
羽村市,35.759208,139.306631
羽村市,35.761237,139.304204
羽村市,35.761592,139.30087
羽村市,35.760311,139.29965
羽村市,35.761457,139.300473
羽村市,35.761353,139.304111
羽村市,35.761728,139.306504
羽村市,35.764155,139.308306
羽村市,35.767689,139.307468
羽村市,35.762272,139.317907
羽村市,35.76287,139.302801
羽村市,35.764677,139.303718
羽村市,35.767041,139.302341
羽村市,35.769494,139.302436
羽村市,35.771824,139.303097
羽村市,35.772429,139.295114
羽村市,35.772204,139.296711
羽村市,35.773554,139.301606
羽村市,35.776252,139.30142
羽村市,35.760323,139.299695
羽村市,35.761381,139.300522
羽村市,35.763154,139.301289
羽村市,35.765428,139.300325
羽村市,35.767479,139.299813
羽村市,35.770847,139.297966
羽村市,35.772049,139.297061
羽村市,35.762241,139.317832
羽村市,35.763904,139.316491
羽村市,35.76589,139.314283
羽村市,35.770031,139.309461
羽村市,35.766618,139.307138
羽村市,35.765278,139.305105
羽村市,35.763603,139.303344
羽村市,35.773651,139.301746
羽村市,35.776999,139.296353
羽村市,35.780648,139.298357
羽村市,35.776529,139.30201
羽村市,35.777742,139.303463
羽村市,35.77668,139.306403
羽村市,35.774916,139.308436
羽村市,35.773257,139.309609
羽村市,35.769257,139.311934
羽村市,35.767704,139.311445
羽村市,35.776626,139.301906
羽村市,35.773871,139.306881
羽村市,35.757805,139.318782
羽村市,35.755894,139.320187
羽村市,35.754758,139.320992
八王子市,35.65748,139.343821
八王子市,35.656734,139.339296
八王子市,35.660187,139.339396
八王子市,35.663755,139.339914
八王子市,35.666393,139.340878
八王子市,35.66768,139.337684
八王子市,35.669349,139.334
八王子市,35.669936,139.331858
八王子市,35.669928,139.33182
八王子市,35.670988,139.331438
八王子市,35.672779,139.329759
八王子市,35.674136,139.325914
八王子市,35.674677,139.322998
八王子市,35.67635,139.320951
八王子市,35.658163,139.342465
八王子市,35.657217,139.339456
八王子市,35.664251,139.329804
八王子市,35.666645,139.33045
八王子市,35.669659,139.331212
八王子市,35.671198,139.331628
八王子市,35.673038,139.329683
八王子市,35.674318,139.326056
八王子市,35.674785,139.323727
八王子市,35.675862,139.321338
八王子市,35.657368,139.313181
八王子市,35.660661,139.313657
八王子市,35.664872,139.31457
八王子市,35.666648,139.315166
八王子市,35.670013,139.316491
八王子市,35.671709,139.319148
八王子市,35.674153,139.325928
八王子市,35.676476,139.320917
八王子市,35.673421,139.314363
八王子市,35.675575,139.313101
八王子市,35.677637,139.311141
八王子市,35.679803,139.308125
八王子市,35.682429,139.304808
八王子市,35.684871,139.300684
八王子市,35.685855,139.298091
八王子市,35.686728,139.295326
八王子市,35.687623,139.291109
八王子市,35.688539,139.287529
八王子市,35.690094,139.284709
八王子市,35.69135,139.282576
八王子市,35.657551,139.3437
八王子市,35.656728,139.338773
八王子市,35.65968,139.338117
八王子市,35.659823,139.334546
八王子市,35.659939,139.33256
八王子市,35.660148,139.329753
八王子市,35.660424,139.326232
八王子市,35.661064,139.323249
八王子市,35.66516,139.323229
八王子市,35.668246,139.322135
八王子市,35.669567,139.320141
八王子市,35.671034,139.317458
八王子市,35.676642,139.313214
八王子市,35.679307,139.315635
八王子市,35.681556,139.317732
八王子市,35.683676,139.3191
八王子市,35.682503,139.316235
八王子市,35.683824,139.314221
八王子市,35.684982,139.312122
八王子市,35.686387,139.310088
八王子市,35.688686,139.307676
八王子市,35.689397,139.306426
八王子市,35.68911,139.305086
八王子市,35.686215,139.304647
八王子市,35.68173,139.305558
八王子市,35.659876,139.337785
八王子市,35.659984,139.334978
八王子市,35.660117,139.332492
八王子市,35.660337,139.329676
八王子市,35.660605,139.326204
八王子市,35.660794,139.323849
八王子市,35.664756,139.323424
八王子市,35.668818,139.32144
八王子市,35.669706,139.320079
八王子市,35.670993,139.317681
八王子市,35.672423,139.315583
八王子市,35.675508,139.31326
八王子市,35.677333,139.311628
八王子市,35.679838,139.308193
八王子市,35.681678,139.30573
八王子市,35.656691,139.338977
八王子市,35.685044,139.300042
八王子市,35.686536,139.295871
八王子市,35.687482,139.291423
八王子市,35.688572,139.287284
八王子市,35.690012,139.284691
八王子市,35.691454,139.282212
八王子市,35.693497,139.279526
八王子市,35.695764,139.277189
八王子市,35.696836,139.273881
八王子市,35.698283,139.270356
八王子市,35.699097,139.268139
八王子市,35.700116,139.263603
八王子市,35.70218,139.258591
八王子市,35.704112,139.253528
八王子市,35.705072,139.249758
八王子市,35.705317,139.246279
八王子市,35.706052,139.244246
八王子市,35.709053,139.241104
八王子市,35.711047,139.236427
八王子市,35.711983,139.234153
あきる野市,35.719751,139.231996
あきる野市,35.722965,139.232029
あきる野市,35.72488,139.231439
あきる野市,35.727443,139.229309
あきる野市,35.729881,139.228476
あきる野市,35.731769,139.227955
八王子市,35.686148,139.304524
八王子市,35.689585,139.305047
八王子市,35.692861,139.304523
八王子市,35.698993,139.297839
八王子市,35.702089,139.293887
八王子市,35.707999,139.295388
八王子市,35.709518,139.290604
あきる野市,35.714889,139.283579
あきる野市,35.717654,139.277688
あきる野市,35.728656,139.286736
八王子市,35.661649,139.329215
八王子市,35.671197,139.331628
八王子市,35.677152,139.332552
八王子市,35.68354,139.331083
八王子市,35.68538,139.328284
八王子市,35.690015,139.323827
八王子市,35.693841,139.32472
八王子市,35.692309,139.328259
八王子市,35.688124,139.330461
八王子市,35.65678,139.339049
八王子市,35.660722,139.328717
八王子市,35.662704,139.329157
八王子市,35.664447,139.329577
八王子市,35.666608,139.3302
八王子市,35.669592,139.330958
八王子市,35.678172,139.333307
八王子市,35.683353,139.331292
八王子市,35.685194,139.329067
八王子市,35.659281,139.339497
八王子市,35.662613,139.339734
八王子市,35.66663,139.341142
八王子市,35.682557,139.33795
八王子市,35.685236,139.329308
八王子市,35.687976,139.330466
八王子市,35.691755,139.335221
八王子市,35.682381,139.337999
八王子市,35.692243,139.334012
八王子市,35.656575,139.339054
八王子市,35.667668,139.344827
八王子市,35.66649,139.350176
八王子市,35.666483,139.353731
八王子市,35.668891,139.353311
八王子市,35.673268,139.353365
八王子市,35.677361,139.354401
八王子市,35.680597,139.354912
八王子市,35.680958,139.357731
八王子市,35.686009,139.358339
八王子市,35.68863,139.358699
八王子市,35.689802,139.35562
八王子市,35.689177,139.352417
日野市,35.679196,139.393415
日野市,35.681987,139.389574
日野市,35.683004,139.385496
日野市,35.684412,139.381787
八王子市,35.687381,139.376599
八王子市,35.688925,139.372513
八王子市,35.690013,139.368878
八王子市,35.689371,139.361434
八王子市,35.656562,139.338897
八王子市,35.659154,139.342521
八王子市,35.659956,139.346219
八王子市,35.662296,139.349482
八王子市,35.662644,139.353835
八王子市,35.663214,139.356149
八王子市,35.668019,139.358815
八王子市,35.670776,139.360669
八王子市,35.671574,139.359256
八王子市,35.67324,139.357196
八王子市,35.672788,139.361175
八王子市,35.673395,139.36263
八王子市,35.675301,139.364375
八王子市,35.678917,139.365886
八王子市,35.681456,139.36538
八王子市,35.68117,139.362656
八王子市,35.656621,139.338794
八王子市,35.672614,139.361075
八王子市,35.668323,139.352622
八王子市,35.665341,139.354004
八王子市,35.663974,139.353553
八王子市,35.662139,139.349773
八王子市,35.660411,139.346943
八王子市,35.657952,139.342827
八王子市,35.656636,139.338636
八王子市,35.691754,139.33522
八王子市,35.682851,139.338979
八王子市,35.686418,139.339856
八王子市,35.687858,139.336869
八王子市,35.68909,139.334311
八王子市,35.691836,139.334162
八王子市,35.694059,139.331166
八王子市,35.695281,139.32917
八王子市,35.697509,139.324619
八王子市,35.698717,139.321024
八王子市,35.700549,139.317453
八王子市,35.702516,139.312473
八王子市,35.704411,139.308821
八王子市,35.705374,139.305913
八王子市,35.705793,139.304285
八王子市,35.706829,139.300593
八王子市,35.707658,139.296845
八王子市,35.712227,139.292985
あきる野市,35.71552,139.284021
あきる野市,35.720033,139.2862
あきる野市,35.7222,139.286833
あきる野市,35.727156,139.288361
あきる野市,35.7285,139.287264
八王子市,35.660191,139.339381
八王子市,35.70728,139.296395
八王子市,35.678009,139.333549
八王子市,35.680842,139.327521
八王子市,35.661969,139.335334
八王子市,35.662026,139.332501
八王子市,35.657645,139.343577
八王子市,35.656647,139.339229
八王子市,35.664438,139.321582
八王子市,35.664783,139.318246
八王子市,35.665057,139.315378
八王子市,35.665277,139.313138
八王子市,35.666166,139.30945
八王子市,35.667542,139.309647
八王子市,35.668819,139.306153
八王子市,35.667385,139.304317
八王子市,35.666601,139.302731
八王子市,35.670553,139.30172
八王子市,35.672764,139.301747
八王子市,35.675026,139.300948
八王子市,35.67673,139.299775
八王子市,35.679059,139.298907
八王子市,35.679577,139.297147
八王子市,35.681737,139.294037
八王子市,35.657305,139.313054
八王子市,35.683128,139.368555
八王子市,35.687055,139.370485
八王子市,35.688825,139.373205
八王子市,35.687473,139.376785
日野市,35.685163,139.381768
日野市,35.684176,139.387868
日野市,35.683377,139.391835
日野市,35.681743,139.394195
日野市,35.679054,139.393396
八王子市,35.642231,139.281359
八王子市,35.6461,139.280186
八王子市,35.651894,139.276798
八王子市,35.654982,139.275178
八王子市,35.656471,139.273873
八王子市,35.659983,139.269027
八王子市,35.668422,139.264306
八王子市,35.671809,139.260114
八王子市,35.672998,139.263852
八王子市,35.674959,139.26668
八王子市,35.675735,139.267858
八王子市,35.678957,139.271336
八王子市,35.683265,139.270039
八王子市,35.68529,139.267638
八王子市,35.688486,139.269432
八王子市,35.688089,139.266339
八王子市,35.68664,139.265045
八王子市,35.685079,139.266913
八王子市,35.674044,139.257821
八王子市,35.676706,139.257161
八王子市,35.679653,139.258949
八王子市,35.642146,139.28099
八王子市,35.654182,139.277447
八王子市,35.65738,139.28075
八王子市,35.659893,139.282666
八王子市,35.662742,139.282166
八王子市,35.663302,139.277711
八王子市,35.664972,139.275981
八王子市,35.64145,139.283737
八王子市,35.652133,139.277087
八王子市,35.654529,139.277767
八王子市,35.65631,139.279791
